"project","file_id","sample_barcode","patient_id","sample_type","gene_name","ensembl_id","unstranded","TPM","FPKM","FPKM_UQ","extraction_status"
"TCGA-BLCA","3ba4be06-32ea-47aa-9f6f-2f4befd1bd6b","TCGA-E7-A5KF-01A-11R-A28M-07","TCGA-E7-A5KF","Primary Tumor","EPHB2","ENSG00000133216",398,2.2568,0.6555,0.6337,"OK"
"TCGA-BLCA","152372fc-eebb-4fb5-b388-acdfec0f5e4d","TCGA-YF-AA3L-01A-11R-A38B-07","TCGA-YF-AA3L","Primary Tumor","JAK3","ENSG00000105639",665,5.9677,2.3837,2.6838,"OK"
"TCGA-BLCA","152372fc-eebb-4fb5-b388-acdfec0f5e4d","TCGA-YF-AA3L-01A-11R-A38B-07","TCGA-YF-AA3L","Primary Tumor","EPHB2","ENSG00000133216",1836,8.9687,3.5825,4.0334,"OK"
"TCGA-BLCA","b36498b1-cabf-45fb-965d-ef191b77a5a2","TCGA-4Z-AA89-01A-11R-A39I-07","TCGA-4Z-AA89","Primary Tumor","JAK3","ENSG00000105639",175,2.2768,0.7283,0.7474,"OK"
"TCGA-BLCA","b36498b1-cabf-45fb-965d-ef191b77a5a2","TCGA-4Z-AA89-01A-11R-A39I-07","TCGA-4Z-AA89","Primary Tumor","EPHB2","ENSG00000133216",381,2.6983,0.8631,0.8858,"OK"
"TCGA-BLCA","4e8b592f-d4ac-488c-94e4-a07387ec9724","TCGA-K4-A6FZ-01A-11R-A31N-07","TCGA-K4-A6FZ","Primary Tumor","JAK3","ENSG00000105639",835,6.6799,2.1084,2.1306,"OK"
"TCGA-BLCA","4e8b592f-d4ac-488c-94e4-a07387ec9724","TCGA-K4-A6FZ-01A-11R-A31N-07","TCGA-K4-A6FZ","Primary Tumor","EPHB2","ENSG00000133216",3817,16.6218,5.2463,5.3015,"OK"
"TCGA-BLCA","efc448d3-a3c6-4df9-a626-907ce3d5bcfc","TCGA-LT-A8JT-01A-11R-A36F-07","TCGA-LT-A8JT","Primary Tumor","JAK3","ENSG00000105639",728,6.1025,2.1043,2.1935,"OK"
"TCGA-BLCA","efc448d3-a3c6-4df9-a626-907ce3d5bcfc","TCGA-LT-A8JT-01A-11R-A36F-07","TCGA-LT-A8JT","Primary Tumor","EPHB2","ENSG00000133216",1493,6.8125,2.3492,2.4487,"OK"
"TCGA-BLCA","b6d78cef-254d-4d31-9749-e2fa1ad9abec","TCGA-XF-A9SI-01A-11R-A39I-07","TCGA-XF-A9SI","Primary Tumor","JAK3","ENSG00000105639",3364,35.6183,12.0025,12.3326,"OK"
"TCGA-BLCA","b6d78cef-254d-4d31-9749-e2fa1ad9abec","TCGA-XF-A9SI-01A-11R-A39I-07","TCGA-XF-A9SI","Primary Tumor","EPHB2","ENSG00000133216",908,5.2333,1.7635,1.812,"OK"
"TCGA-BLCA","0180b8ef-dbca-4edd-bce1-3f793f354f13","TCGA-ZF-A9RN-01A-11R-A42T-07","TCGA-ZF-A9RN","Primary Tumor","JAK3","ENSG00000105639",415,5.2438,1.5331,1.4903,"OK"
"TCGA-BLCA","0180b8ef-dbca-4edd-bce1-3f793f354f13","TCGA-ZF-A9RN-01A-11R-A42T-07","TCGA-ZF-A9RN","Primary Tumor","EPHB2","ENSG00000133216",35,0.2407,0.0704,0.0684,"OK"
"TCGA-BLCA","359de6d5-cc11-4b8b-add4-7d3577d66e2c","TCGA-FJ-A3Z9-01A-11R-A26T-07","TCGA-FJ-A3Z9","Primary Tumor","JAK3","ENSG00000105639",198,2.0513,0.8225,0.9042,"OK"
"TCGA-BLCA","359de6d5-cc11-4b8b-add4-7d3577d66e2c","TCGA-FJ-A3Z9-01A-11R-A26T-07","TCGA-FJ-A3Z9","Primary Tumor","EPHB2","ENSG00000133216",768,4.331,1.7367,1.9092,"OK"
"TCGA-BLCA","c0bc697a-ac64-4605-9abc-f0fe85eb481a","TCGA-BT-A3PK-01A-21R-A220-07","TCGA-BT-A3PK","Primary Tumor","JAK3","ENSG00000105639",2299,10.4408,3.8887,4.4422,"OK"
"TCGA-BLCA","c0bc697a-ac64-4605-9abc-f0fe85eb481a","TCGA-BT-A3PK-01A-21R-A220-07","TCGA-BT-A3PK","Primary Tumor","EPHB2","ENSG00000133216",2849,7.043,2.6232,2.9965,"OK"
"TCGA-BLCA","17c85380-56c8-42d6-8beb-ea4379155172","TCGA-DK-A6B0-01A-11R-A31N-07","TCGA-DK-A6B0","Primary Tumor","JAK3","ENSG00000105639",837,7.1609,2.519,2.6934,"OK"
"TCGA-BLCA","17c85380-56c8-42d6-8beb-ea4379155172","TCGA-DK-A6B0-01A-11R-A31N-07","TCGA-DK-A6B0","Primary Tumor","EPHB2","ENSG00000133216",1015,4.7269,1.6628,1.7779,"OK"
"TCGA-BLCA","20a68a0c-d0c3-4bf1-a1e1-0f0f2f1906b7","TCGA-G2-A2ES-01A-11R-A180-07","TCGA-G2-A2ES","Primary Tumor","JAK3","ENSG00000105639",622,4.5026,1.5389,1.7004,"OK"
"TCGA-BLCA","20a68a0c-d0c3-4bf1-a1e1-0f0f2f1906b7","TCGA-G2-A2ES-01A-11R-A180-07","TCGA-G2-A2ES","Primary Tumor","EPHB2","ENSG00000133216",191,0.7526,0.2572,0.2842,"OK"
"TCGA-BLCA","c60f5d01-ee5f-48ea-808f-f753ab98a850","TCGA-K4-AAQO-01A-11R-A38B-07","TCGA-K4-AAQO","Primary Tumor","JAK3","ENSG00000105639",640,7.3341,2.4504,2.6388,"OK"
"TCGA-BLCA","c60f5d01-ee5f-48ea-808f-f753ab98a850","TCGA-K4-AAQO-01A-11R-A38B-07","TCGA-K4-AAQO","Primary Tumor","EPHB2","ENSG00000133216",438,2.7322,0.9129,0.9831,"OK"
"TCGA-BLCA","57b8b640-efcf-426f-bc01-82c4c58ff02c","TCGA-GC-A3BM-01A-11R-A22U-07","TCGA-GC-A3BM","Primary Tumor","JAK3","ENSG00000105639",574,6.1302,1.7846,1.7495,"OK"
"TCGA-BLCA","57b8b640-efcf-426f-bc01-82c4c58ff02c","TCGA-GC-A3BM-01A-11R-A22U-07","TCGA-GC-A3BM","Primary Tumor","EPHB2","ENSG00000133216",718,4.174,1.2152,1.1912,"OK"
"TCGA-BLCA","7a8ce605-eb1c-4281-ac60-6a20a3e31eea","TCGA-GV-A3QK-01B-11R-A23N-07","TCGA-GV-A3QK","Primary Tumor","JAK3","ENSG00000105639",1148,6.0835,2.6404,3.0934,"OK"
"TCGA-BLCA","7a8ce605-eb1c-4281-ac60-6a20a3e31eea","TCGA-GV-A3QK-01B-11R-A23N-07","TCGA-GV-A3QK","Primary Tumor","EPHB2","ENSG00000133216",826,2.3827,1.0341,1.2116,"OK"
"TCGA-BLCA","a4af6581-9fa8-4520-a639-f9340c6a1e36","TCGA-CU-A0YN-01A-21R-A10U-07","TCGA-CU-A0YN","Primary Tumor","JAK3","ENSG00000105639",993,8.5162,3.0304,3.1183,"OK"
"TCGA-BLCA","a4af6581-9fa8-4520-a639-f9340c6a1e36","TCGA-CU-A0YN-01A-21R-A10U-07","TCGA-CU-A0YN","Primary Tumor","EPHB2","ENSG00000133216",2354,10.9895,3.9105,4.0239,"OK"
"TCGA-BLCA","cc0a4389-50a5-46e1-a793-565121b1f631","TCGA-GC-A3RB-01A-12R-A220-07","TCGA-GC-A3RB","Primary Tumor","JAK3","ENSG00000105639",406,3.4447,0.9685,0.9348,"OK"
"TCGA-BLCA","cc0a4389-50a5-46e1-a793-565121b1f631","TCGA-GC-A3RB-01A-12R-A220-07","TCGA-GC-A3RB","Primary Tumor","EPHB2","ENSG00000133216",4964,22.9259,6.446,6.2216,"OK"
"TCGA-BLCA","99516a60-a265-479e-a779-81703a4c494f","TCGA-UY-A78L-01A-12R-A33J-07","TCGA-UY-A78L","Primary Tumor","JAK3","ENSG00000105639",475,3.473,1.3033,1.5016,"OK"
"TCGA-BLCA","99516a60-a265-479e-a779-81703a4c494f","TCGA-UY-A78L-01A-12R-A33J-07","TCGA-UY-A78L","Primary Tumor","EPHB2","ENSG00000133216",3003,11.9521,4.4853,5.1675,"OK"
"TCGA-BLCA","a0e8a424-6341-4703-a76b-f414f951639e","TCGA-DK-A1A5-01A-11R-A13Y-07","TCGA-DK-A1A5","Primary Tumor","JAK3","ENSG00000105639",430,3.6139,0.9793,1.0243,"OK"
"TCGA-BLCA","a0e8a424-6341-4703-a76b-f414f951639e","TCGA-DK-A1A5-01A-11R-A13Y-07","TCGA-DK-A1A5","Primary Tumor","EPHB2","ENSG00000133216",1081,4.9455,1.3401,1.4017,"OK"
"TCGA-BLCA","498e5e18-7443-4799-af81-6d829f819da6","TCGA-FD-A6TC-01A-21R-A33J-07","TCGA-FD-A6TC","Primary Tumor","JAK3","ENSG00000105639",662,6.6994,1.9984,2.0979,"OK"
"TCGA-BLCA","498e5e18-7443-4799-af81-6d829f819da6","TCGA-FD-A6TC-01A-21R-A33J-07","TCGA-FD-A6TC","Primary Tumor","EPHB2","ENSG00000133216",2575,14.185,4.2313,4.442,"OK"
"TCGA-BLCA","ea54af34-feba-4605-bb2b-82f3b7db84da","TCGA-FD-A5C1-01A-11R-A28M-07","TCGA-FD-A5C1","Primary Tumor","JAK3","ENSG00000105639",895,8.0216,3.0245,3.5659,"OK"
"TCGA-BLCA","ea54af34-feba-4605-bb2b-82f3b7db84da","TCGA-FD-A5C1-01A-11R-A28M-07","TCGA-FD-A5C1","Primary Tumor","EPHB2","ENSG00000133216",2455,11.9774,4.516,5.3243,"OK"
"TCGA-BLCA","456db4ed-e648-416c-b327-e7106e4b8221","TCGA-DK-AA6U-01A-11R-A39I-07","TCGA-DK-AA6U","Primary Tumor","JAK3","ENSG00000105639",658,5.7476,1.8612,1.7211,"OK"
"TCGA-BLCA","456db4ed-e648-416c-b327-e7106e4b8221","TCGA-DK-AA6U-01A-11R-A39I-07","TCGA-DK-AA6U","Primary Tumor","EPHB2","ENSG00000133216",1765,8.3922,2.7176,2.513,"OK"
"TCGA-BLCA","d0856e8b-4552-4127-b410-4e3ef58d057c","TCGA-CF-A47T-01A-11R-A23W-07","TCGA-CF-A47T","Primary Tumor","JAK3","ENSG00000105639",178,1.5088,0.6383,0.8173,"OK"
"TCGA-BLCA","d0856e8b-4552-4127-b410-4e3ef58d057c","TCGA-CF-A47T-01A-11R-A23W-07","TCGA-CF-A47T","Primary Tumor","EPHB2","ENSG00000133216",765,3.5297,1.4934,1.9119,"OK"
"TCGA-BLCA","a422753c-ed27-46a4-a96f-fa2e3d301a2f","TCGA-XF-AAMW-01A-11R-A42T-07","TCGA-XF-AAMW","Primary Tumor","JAK3","ENSG00000105639",593,11.3482,3.2182,3.4327,"OK"
"TCGA-BLCA","a422753c-ed27-46a4-a96f-fa2e3d301a2f","TCGA-XF-AAMW-01A-11R-A42T-07","TCGA-XF-AAMW","Primary Tumor","EPHB2","ENSG00000133216",2202,22.9384,6.5049,6.9385,"OK"
"TCGA-BLCA","0eb7d661-320f-4b56-9a22-5750cfb4f34f","TCGA-DK-A3IS-01A-21R-A21D-07","TCGA-DK-A3IS","Primary Tumor","JAK3","ENSG00000105639",261,1.785,0.6196,0.6682,"OK"
"TCGA-BLCA","0eb7d661-320f-4b56-9a22-5750cfb4f34f","TCGA-DK-A3IS-01A-21R-A21D-07","TCGA-DK-A3IS","Primary Tumor","EPHB2","ENSG00000133216",82,0.3053,0.106,0.1143,"OK"
"TCGA-BLCA","c4a84877-1830-4d5c-914b-e70b28c94809","TCGA-GU-A764-01A-11R-A352-07","TCGA-GU-A764","Primary Tumor","JAK3","ENSG00000105639",1780,12.8727,5.2915,5.814,"OK"
"TCGA-BLCA","c4a84877-1830-4d5c-914b-e70b28c94809","TCGA-GU-A764-01A-11R-A352-07","TCGA-GU-A764","Primary Tumor","EPHB2","ENSG00000133216",7028,27.6666,11.3727,12.4957,"OK"
"TCGA-BLCA","5aa5487c-3782-4a9f-9b55-72f9d7d94684","TCGA-2F-A9KQ-01A-11R-A38B-07","TCGA-2F-A9KQ","Primary Tumor","JAK3","ENSG00000105639",483,4.3015,1.5673,1.6699,"OK"
"TCGA-BLCA","5aa5487c-3782-4a9f-9b55-72f9d7d94684","TCGA-2F-A9KQ-01A-11R-A38B-07","TCGA-2F-A9KQ","Primary Tumor","EPHB2","ENSG00000133216",612,2.9669,1.081,1.1518,"OK"
"TCGA-BLCA","4f9f672d-2d55-4500-a2ae-509b50fc134d","TCGA-FD-A6TB-01A-12R-A33J-07","TCGA-FD-A6TB","Primary Tumor","JAK3","ENSG00000105639",2560,23.6785,8.0298,7.9112,"OK"
"TCGA-BLCA","4f9f672d-2d55-4500-a2ae-509b50fc134d","TCGA-FD-A6TB-01A-12R-A33J-07","TCGA-FD-A6TB","Primary Tumor","EPHB2","ENSG00000133216",3495,17.5968,5.9674,5.8792,"OK"
"TCGA-BLCA","4c98cba9-9640-4e1f-8ae0-292b5d74f8c1","TCGA-UY-A9PA-01A-11R-A38B-07","TCGA-UY-A9PA","Primary Tumor","JAK3","ENSG00000105639",613,9.1385,2.7494,2.8111,"OK"
"TCGA-BLCA","4c98cba9-9640-4e1f-8ae0-292b5d74f8c1","TCGA-UY-A9PA-01A-11R-A38B-07","TCGA-UY-A9PA","Primary Tumor","EPHB2","ENSG00000133216",1673,13.5764,4.0846,4.1763,"OK"
"TCGA-BLCA","094bd0ca-5f46-4ff7-b674-04c5b9001951","TCGA-BT-A20V-01A-11R-A14Y-07","TCGA-BT-A20V","Primary Tumor","JAK3","ENSG00000105639",1869,31.0476,8.8708,8.5863,"OK"
"TCGA-BLCA","094bd0ca-5f46-4ff7-b674-04c5b9001951","TCGA-BT-A20V-01A-11R-A14Y-07","TCGA-BT-A20V","Primary Tumor","EPHB2","ENSG00000133216",6647,60.106,17.1733,16.6224,"OK"
"TCGA-BLCA","645e996a-b069-478d-b1ca-7764d5134581","TCGA-DK-A2HX-01A-12R-A18C-07","TCGA-DK-A2HX","Primary Tumor","JAK3","ENSG00000105639",829,6.7599,1.8722,2.0647,"OK"
"TCGA-BLCA","645e996a-b069-478d-b1ca-7764d5134581","TCGA-DK-A2HX-01A-12R-A18C-07","TCGA-DK-A2HX","Primary Tumor","EPHB2","ENSG00000133216",3821,16.9604,4.6973,5.1803,"OK"
"TCGA-BLCA","4b71a25a-f25b-4804-8b46-4e90bbbd839b","TCGA-XF-AAN1-01A-31R-A42T-07","TCGA-XF-AAN1","Primary Tumor","JAK3","ENSG00000105639",394,5.7036,2.0145,2.0315,"OK"
"TCGA-BLCA","4b71a25a-f25b-4804-8b46-4e90bbbd839b","TCGA-XF-AAN1-01A-31R-A42T-07","TCGA-XF-AAN1","Primary Tumor","EPHB2","ENSG00000133216",771,6.0755,2.1458,2.1639,"OK"
"TCGA-BLCA","934e6b81-7ea8-4575-ba51-44993cfda7c3","TCGA-5N-A9KI-01A-31R-A42T-07","TCGA-5N-A9KI","Primary Tumor","JAK3","ENSG00000105639",760,7.1695,2.366,2.5073,"OK"
"TCGA-BLCA","934e6b81-7ea8-4575-ba51-44993cfda7c3","TCGA-5N-A9KI-01A-31R-A42T-07","TCGA-5N-A9KI","Primary Tumor","EPHB2","ENSG00000133216",1564,8.0313,2.6504,2.8087,"OK"
"TCGA-BLCA","c8e705f2-4c12-4f61-8b9e-985516589a2c","TCGA-FD-A3SJ-01A-12R-A22U-07","TCGA-FD-A3SJ","Primary Tumor","JAK3","ENSG00000105639",590,4.0604,1.3034,1.3062,"OK"
"TCGA-BLCA","c8e705f2-4c12-4f61-8b9e-985516589a2c","TCGA-FD-A3SJ-01A-12R-A22U-07","TCGA-FD-A3SJ","Primary Tumor","EPHB2","ENSG00000133216",2805,10.5081,3.3732,3.3804,"OK"
"TCGA-BLCA","96870eaf-bb4e-4896-87a0-b1e0d2078d73","TCGA-R3-A69X-01A-22R-A30C-07","TCGA-R3-A69X","Primary Tumor","JAK3","ENSG00000105639",1203,12.6093,3.557,3.3345,"OK"
"TCGA-BLCA","96870eaf-bb4e-4896-87a0-b1e0d2078d73","TCGA-R3-A69X-01A-22R-A30C-07","TCGA-R3-A69X","Primary Tumor","EPHB2","ENSG00000133216",3563,20.329,5.7347,5.376,"OK"
"TCGA-BLCA","e5f4c2b3-d0b3-4c15-8dd8-a511cdeb3aee","TCGA-GU-A762-01A-11R-A33J-07","TCGA-GU-A762","Primary Tumor","JAK3","ENSG00000105639",2467,23.4362,7.9543,8.9464,"OK"
"TCGA-BLCA","e5f4c2b3-d0b3-4c15-8dd8-a511cdeb3aee","TCGA-GU-A762-01A-11R-A33J-07","TCGA-GU-A762","Primary Tumor","EPHB2","ENSG00000133216",5572,28.814,9.7795,10.9992,"OK"
"TCGA-BLCA","bd52f6c8-6f8b-4056-8a3e-8cdc96644952","TCGA-FD-A5BX-01A-11R-A26T-07","TCGA-FD-A5BX","Primary Tumor","JAK3","ENSG00000105639",3483,42.6742,13.7657,17.6285,"OK"
"TCGA-BLCA","bd52f6c8-6f8b-4056-8a3e-8cdc96644952","TCGA-FD-A5BX-01A-11R-A26T-07","TCGA-FD-A5BX","Primary Tumor","EPHB2","ENSG00000133216",529,3.5281,1.1381,1.4574,"OK"
"TCGA-BLCA","7a542299-ad43-4ea6-91a8-2597139e3250","TCGA-4Z-AA7N-01A-11R-A39I-07","TCGA-4Z-AA7N","Primary Tumor","JAK3","ENSG00000105639",2685,48.7839,17.2241,17.1586,"OK"
"TCGA-BLCA","7a542299-ad43-4ea6-91a8-2597139e3250","TCGA-4Z-AA7N-01A-11R-A39I-07","TCGA-4Z-AA7N","Primary Tumor","EPHB2","ENSG00000133216",690,6.8242,2.4094,2.4003,"OK"
"TCGA-BLCA","fdd30c10-1cff-49c4-8acc-a1fc9f3dda83","TCGA-ZF-A9RM-01A-11R-A38B-07","TCGA-ZF-A9RM","Primary Tumor","JAK3","ENSG00000105639",432,4.8678,1.3839,1.2308,"OK"
"TCGA-BLCA","fdd30c10-1cff-49c4-8acc-a1fc9f3dda83","TCGA-ZF-A9RM-01A-11R-A38B-07","TCGA-ZF-A9RM","Primary Tumor","EPHB2","ENSG00000133216",628,3.8519,1.0951,0.974,"OK"
"TCGA-BLCA","97b0d812-02d4-49b5-9865-d123d2d39f6d","TCGA-4Z-AA83-01A-11R-A39I-07","TCGA-4Z-AA83","Primary Tumor","JAK3","ENSG00000105639",556,7.0344,2.5551,2.6605,"OK"
"TCGA-BLCA","97b0d812-02d4-49b5-9865-d123d2d39f6d","TCGA-4Z-AA83-01A-11R-A39I-07","TCGA-4Z-AA83","Primary Tumor","EPHB2","ENSG00000133216",836,5.7574,2.0913,2.1775,"OK"
"TCGA-BLCA","2725f72c-af0a-40d0-a3eb-2288a0a1fa41","TCGA-CU-A0YR-11A-13R-A10U-07","TCGA-CU-A0YR","Solid Tissue Normal","JAK3","ENSG00000105639",491,6.3549,1.8636,2.1217,"OK"
"TCGA-BLCA","2725f72c-af0a-40d0-a3eb-2288a0a1fa41","TCGA-CU-A0YR-11A-13R-A10U-07","TCGA-CU-A0YR","Solid Tissue Normal","EPHB2","ENSG00000133216",494,3.4804,1.0206,1.162,"OK"
"TCGA-BLCA","35cfd54c-8c39-4f17-8bcb-3bff3ed2169a","TCGA-CU-A0YR-01A-12R-A10U-07","TCGA-CU-A0YR","Primary Tumor","JAK3","ENSG00000105639",577,5.8059,2.1807,2.3658,"OK"
"TCGA-BLCA","35cfd54c-8c39-4f17-8bcb-3bff3ed2169a","TCGA-CU-A0YR-01A-12R-A10U-07","TCGA-CU-A0YR","Primary Tumor","EPHB2","ENSG00000133216",2246,12.302,4.6206,5.0128,"OK"
"TCGA-BLCA","212e820f-8d2f-47e4-af5a-b9d5d0f828ea","TCGA-FD-A43X-01A-11R-A23W-07","TCGA-FD-A43X","Primary Tumor","JAK3","ENSG00000105639",590,4.6221,1.6055,1.7312,"OK"
"TCGA-BLCA","212e820f-8d2f-47e4-af5a-b9d5d0f828ea","TCGA-FD-A43X-01A-11R-A23W-07","TCGA-FD-A43X","Primary Tumor","EPHB2","ENSG00000133216",2434,10.3796,3.6054,3.8877,"OK"
"TCGA-BLCA","960daf2a-8884-43bd-ab4f-06dadf4f8f61","TCGA-DK-A3IT-01A-31R-A20F-07","TCGA-DK-A3IT","Primary Tumor","JAK3","ENSG00000105639",1279,11.1419,3.8125,3.7288,"OK"
"TCGA-BLCA","960daf2a-8884-43bd-ab4f-06dadf4f8f61","TCGA-DK-A3IT-01A-31R-A20F-07","TCGA-DK-A3IT","Primary Tumor","EPHB2","ENSG00000133216",1686,7.995,2.7357,2.6756,"OK"
"TCGA-BLCA","48c72fa3-43b5-4a3f-a712-afce30a963b4","TCGA-CU-A3KJ-01A-11R-A21D-07","TCGA-CU-A3KJ","Primary Tumor","JAK3","ENSG00000105639",1200,6.8457,2.2568,2.5286,"OK"
"TCGA-BLCA","48c72fa3-43b5-4a3f-a712-afce30a963b4","TCGA-CU-A3KJ-01A-11R-A21D-07","TCGA-CU-A3KJ","Primary Tumor","EPHB2","ENSG00000133216",3450,10.7135,3.5318,3.9573,"OK"
"TCGA-BLCA","a57fab5c-b3a2-46b8-be89-dbbd0444a2ad","TCGA-DK-A2I6-01A-12R-A18C-07","TCGA-DK-A2I6","Primary Tumor","JAK3","ENSG00000105639",894,5.3092,1.8729,2.0342,"OK"
"TCGA-BLCA","a57fab5c-b3a2-46b8-be89-dbbd0444a2ad","TCGA-DK-A2I6-01A-12R-A18C-07","TCGA-DK-A2I6","Primary Tumor","EPHB2","ENSG00000133216",5823,18.8239,6.6405,7.2122,"OK"
"TCGA-BLCA","a05117b2-0fd4-4f04-91b7-329a9862ce85","TCGA-DK-A3IN-01A-11R-A20F-07","TCGA-DK-A3IN","Primary Tumor","JAK3","ENSG00000105639",1197,10.5378,3.3302,3.2931,"OK"
"TCGA-BLCA","a05117b2-0fd4-4f04-91b7-329a9862ce85","TCGA-DK-A3IN-01A-11R-A20F-07","TCGA-DK-A3IN","Primary Tumor","EPHB2","ENSG00000133216",14810,70.9715,22.4287,22.1786,"OK"
"TCGA-BLCA","04be771c-5256-4c74-ab24-83ba23db4b8b","TCGA-DK-A3IQ-01A-31R-A32Y-07","TCGA-DK-A3IQ","Primary Tumor","JAK3","ENSG00000105639",511,5.3086,1.3983,1.8977,"OK"
"TCGA-BLCA","04be771c-5256-4c74-ab24-83ba23db4b8b","TCGA-DK-A3IQ-01A-31R-A32Y-07","TCGA-DK-A3IQ","Primary Tumor","EPHB2","ENSG00000133216",1824,10.3146,2.7169,3.6873,"OK"
"TCGA-BLCA","23c5c858-c993-4532-a343-9a39d10dba76","TCGA-K4-A3WS-01A-11R-A22U-07","TCGA-K4-A3WS","Primary Tumor","JAK3","ENSG00000105639",1258,12.6525,4.1931,4.3435,"OK"
"TCGA-BLCA","23c5c858-c993-4532-a343-9a39d10dba76","TCGA-K4-A3WS-01A-11R-A22U-07","TCGA-K4-A3WS","Primary Tumor","EPHB2","ENSG00000133216",577,3.159,1.0469,1.0845,"OK"
"TCGA-BLCA","085c6f32-93b3-4047-b165-bc486c3959db","TCGA-CF-A9FM-01A-11R-A38B-07","TCGA-CF-A9FM","Primary Tumor","JAK3","ENSG00000105639",390,4.7465,1.4371,1.3484,"OK"
"TCGA-BLCA","085c6f32-93b3-4047-b165-bc486c3959db","TCGA-CF-A9FM-01A-11R-A38B-07","TCGA-CF-A9FM","Primary Tumor","EPHB2","ENSG00000133216",892,5.9094,1.7892,1.6787,"OK"
"TCGA-BLCA","dd578d7c-9577-4bda-a1b1-1fd063206537","TCGA-BL-A0C8-01A-11R-A10U-07","TCGA-BL-A0C8","Primary Tumor","JAK3","ENSG00000105639",805,8.8751,3.2246,3.4549,"OK"
"TCGA-BLCA","dd578d7c-9577-4bda-a1b1-1fd063206537","TCGA-BL-A0C8-01A-11R-A10U-07","TCGA-BL-A0C8","Primary Tumor","EPHB2","ENSG00000133216",104,0.6241,0.2268,0.243,"OK"
"TCGA-BLCA","49a6de74-9360-4347-a594-d64d5aa5ce9e","TCGA-BL-A0C8-01A-11R-A277-07","TCGA-BL-A0C8","Primary Tumor","JAK3","ENSG00000105639",789,7.8114,3.6416,3.4114,"OK"
"TCGA-BLCA","49a6de74-9360-4347-a594-d64d5aa5ce9e","TCGA-BL-A0C8-01A-11R-A277-07","TCGA-BL-A0C8","Primary Tumor","EPHB2","ENSG00000133216",210,1.1317,0.5276,0.4942,"OK"
"TCGA-BLCA","b82f5de5-c3aa-4675-b2ce-46b2a773888b","TCGA-YF-AA3M-01A-11R-A42T-07","TCGA-YF-AA3M","Primary Tumor","JAK3","ENSG00000105639",595,10.3929,3.2647,3.2712,"OK"
"TCGA-BLCA","b82f5de5-c3aa-4675-b2ce-46b2a773888b","TCGA-YF-AA3M-01A-11R-A42T-07","TCGA-YF-AA3M","Primary Tumor","EPHB2","ENSG00000133216",4285,40.7421,12.7981,12.8236,"OK"
"TCGA-BLCA","1b70e7f7-f918-415f-bfee-039e445e2208","TCGA-CU-A0YO-01A-11R-A10U-07","TCGA-CU-A0YO","Primary Tumor","JAK3","ENSG00000105639",559,5.1168,1.987,2.1752,"OK"
"TCGA-BLCA","1b70e7f7-f918-415f-bfee-039e445e2208","TCGA-CU-A0YO-01A-11R-A10U-07","TCGA-CU-A0YO","Primary Tumor","EPHB2","ENSG00000133216",1604,7.9921,3.1036,3.3975,"OK"
"TCGA-BLCA","a8c61671-89cb-43bc-8c88-5c107954d11c","TCGA-DK-A2I1-01A-11R-A180-07","TCGA-DK-A2I1","Primary Tumor","JAK3","ENSG00000105639",1025,6.6024,2.8435,3.4753,"OK"
"TCGA-BLCA","a8c61671-89cb-43bc-8c88-5c107954d11c","TCGA-DK-A2I1-01A-11R-A180-07","TCGA-DK-A2I1","Primary Tumor","EPHB2","ENSG00000133216",497,1.7426,0.7505,0.9173,"OK"
"TCGA-BLCA","75d632c1-2a57-4a2b-850e-42a879fabe87","TCGA-GU-A42R-01A-11R-A23N-07","TCGA-GU-A42R","Primary Tumor","JAK3","ENSG00000105639",385,3.3906,1.1826,1.2056,"OK"
"TCGA-BLCA","75d632c1-2a57-4a2b-850e-42a879fabe87","TCGA-GU-A42R-01A-11R-A23N-07","TCGA-GU-A42R","Primary Tumor","EPHB2","ENSG00000133216",566,2.7133,0.9464,0.9648,"OK"
"TCGA-BLCA","7523828a-8a62-4d05-bb1d-8015e7622736","TCGA-ZF-AA51-01A-21R-A39I-07","TCGA-ZF-AA51","Primary Tumor","JAK3","ENSG00000105639",1116,12.0923,5.4606,6.248,"OK"
"TCGA-BLCA","7523828a-8a62-4d05-bb1d-8015e7622736","TCGA-ZF-AA51-01A-21R-A39I-07","TCGA-ZF-AA51","Primary Tumor","EPHB2","ENSG00000133216",1245,7.3432,3.316,3.7942,"OK"
"TCGA-BLCA","e3eb9c78-ef7a-4f68-8786-e76f5803846b","TCGA-BL-A3JM-01A-12R-A21D-07","TCGA-BL-A3JM","Primary Tumor","JAK3","ENSG00000105639",496,3.8324,1.0873,0.9795,"OK"
"TCGA-BLCA","e3eb9c78-ef7a-4f68-8786-e76f5803846b","TCGA-BL-A3JM-01A-12R-A21D-07","TCGA-BL-A3JM","Primary Tumor","EPHB2","ENSG00000133216",294,1.2365,0.3508,0.3161,"OK"
"TCGA-BLCA","fd5c6054-a277-425a-9f78-bb1135fde6d3","TCGA-E5-A4U1-01A-11R-A31N-07","TCGA-E5-A4U1","Primary Tumor","JAK3","ENSG00000105639",304,3.1931,1.1928,1.3407,"OK"
"TCGA-BLCA","fd5c6054-a277-425a-9f78-bb1135fde6d3","TCGA-E5-A4U1-01A-11R-A31N-07","TCGA-E5-A4U1","Primary Tumor","EPHB2","ENSG00000133216",1053,6.0206,2.2491,2.5279,"OK"
