"project","file_id","sample_barcode","patient_id","sample_type","gene_name","ensembl_id","unstranded","TPM","FPKM","FPKM_UQ","extraction_status"
"TCGA-LUSC","b34c57e4-8afb-4b20-8634-dd38e8e7828d","TCGA-22-5473-01A-01R-1635-07","TCGA-22-5473","Primary Tumor","EPHB2","ENSG00000133216",1121,4.6006,1.3255,1.4509,"OK"
"TCGA-LUSC","0811dae6-0c8d-42cf-9384-81649d072407","TCGA-56-7822-01A-11R-2125-07","TCGA-56-7822","Primary Tumor","JAK3","ENSG00000105639",407,3.431,1.0046,1.1948,"OK"
"TCGA-LUSC","0811dae6-0c8d-42cf-9384-81649d072407","TCGA-56-7822-01A-11R-2125-07","TCGA-56-7822","Primary Tumor","EPHB2","ENSG00000133216",2538,11.6465,3.4102,4.0557,"OK"
"TCGA-LUSC","26fc2982-0376-40d8-8829-50a6d8c71b85","TCGA-NK-A5CT-01A-31R-A26W-07","TCGA-NK-A5CT","Primary Tumor","JAK3","ENSG00000105639",592,6.9631,2.0666,2.2572,"OK"
"TCGA-LUSC","26fc2982-0376-40d8-8829-50a6d8c71b85","TCGA-NK-A5CT-01A-31R-A26W-07","TCGA-NK-A5CT","Primary Tumor","EPHB2","ENSG00000133216",4621,29.5864,8.7808,9.5909,"OK"
"TCGA-LUSC","81e7d771-eb01-4025-93c8-83ad7e0f6408","TCGA-85-8664-01A-11R-2403-07","TCGA-85-8664","Primary Tumor","JAK3","ENSG00000105639",1680,21.1014,5.9936,6.2997,"OK"
"TCGA-LUSC","81e7d771-eb01-4025-93c8-83ad7e0f6408","TCGA-85-8664-01A-11R-2403-07","TCGA-85-8664","Primary Tumor","EPHB2","ENSG00000133216",3888,26.5828,7.5505,7.9362,"OK"
"TCGA-LUSC","b9839f31-8926-4fa3-9aae-bf15ee58e847","TCGA-58-A46M-01A-11R-A24H-07","TCGA-58-A46M","Primary Tumor","JAK3","ENSG00000105639",990,10.9295,3.313,3.129,"OK"
"TCGA-LUSC","b9839f31-8926-4fa3-9aae-bf15ee58e847","TCGA-58-A46M-01A-11R-A24H-07","TCGA-58-A46M","Primary Tumor","EPHB2","ENSG00000133216",579,3.4795,1.0547,0.9961,"OK"
"TCGA-LUSC","00810078-a4fc-4e1d-bbdc-e5e0d3080025","TCGA-85-8049-01A-11R-2247-07","TCGA-85-8049","Primary Tumor","JAK3","ENSG00000105639",2610,25.1312,9.4042,9.8013,"OK"
"TCGA-LUSC","00810078-a4fc-4e1d-bbdc-e5e0d3080025","TCGA-85-8049-01A-11R-2247-07","TCGA-85-8049","Primary Tumor","EPHB2","ENSG00000133216",1100,5.7655,2.1575,2.2486,"OK"
"TCGA-LUSC","ab646f7c-46a6-45a9-91ae-43f5d230b542","TCGA-70-6722-01A-11R-1820-07","TCGA-70-6722","Primary Tumor","JAK3","ENSG00000105639",6007,37.1544,10.097,10.6381,"OK"
"TCGA-LUSC","ab646f7c-46a6-45a9-91ae-43f5d230b542","TCGA-70-6722-01A-11R-1820-07","TCGA-70-6722","Primary Tumor","EPHB2","ENSG00000133216",7428,25.009,6.7964,7.1606,"OK"
"TCGA-LUSC","dcbc607b-f0c0-4771-b5eb-2f8defb490a9","TCGA-33-4583-01A-01R-1443-07","TCGA-33-4583","Primary Tumor","JAK3","ENSG00000105639",169,3.352,1.0899,1.2048,"OK"
"TCGA-LUSC","dcbc607b-f0c0-4771-b5eb-2f8defb490a9","TCGA-33-4583-01A-01R-1443-07","TCGA-33-4583","Primary Tumor","EPHB2","ENSG00000133216",62,0.6694,0.2177,0.2406,"OK"
"TCGA-LUSC","041ade4f-0a88-4b1d-8454-08a2bc3cb3c2","TCGA-22-4599-01A-01R-1443-07","TCGA-22-4599","Primary Tumor","JAK3","ENSG00000105639",621,11.8148,5.0357,5.2465,"OK"
"TCGA-LUSC","041ade4f-0a88-4b1d-8454-08a2bc3cb3c2","TCGA-22-4599-01A-01R-1443-07","TCGA-22-4599","Primary Tumor","EPHB2","ENSG00000133216",211,2.1852,0.9314,0.9704,"OK"
"TCGA-LUSC","75687790-7c48-4de5-9e8b-6a82ea97ddd1","TCGA-56-8622-01A-11R-2403-07","TCGA-56-8622","Primary Tumor","JAK3","ENSG00000105639",834,7.7579,2.7374,3.0152,"OK"
"TCGA-LUSC","75687790-7c48-4de5-9e8b-6a82ea97ddd1","TCGA-56-8622-01A-11R-2403-07","TCGA-56-8622","Primary Tumor","EPHB2","ENSG00000133216",412,2.0862,0.7361,0.8108,"OK"
"TCGA-LUSC","966086a2-7a30-42e7-bd34-60942d862258","TCGA-46-6026-01A-11R-1820-07","TCGA-46-6026","Primary Tumor","JAK3","ENSG00000105639",1491,9.4259,2.7119,3.0201,"OK"
"TCGA-LUSC","966086a2-7a30-42e7-bd34-60942d862258","TCGA-46-6026-01A-11R-1820-07","TCGA-46-6026","Primary Tumor","EPHB2","ENSG00000133216",668,2.2988,0.6614,0.7365,"OK"
"TCGA-LUSC","497349a9-7f70-4dba-8b56-a3c890c3f161","TCGA-46-3765-01A-01R-0980-07","TCGA-46-3765","Primary Tumor","JAK3","ENSG00000105639",834,8.2893,2.9118,3.056,"OK"
"TCGA-LUSC","497349a9-7f70-4dba-8b56-a3c890c3f161","TCGA-46-3765-01A-01R-0980-07","TCGA-46-3765","Primary Tumor","EPHB2","ENSG00000133216",253,1.3688,0.4808,0.5046,"OK"
"TCGA-LUSC","c70afde9-ba58-47e4-aeec-508a8116418a","TCGA-46-3766-01A-01R-0980-07","TCGA-46-3766","Primary Tumor","JAK3","ENSG00000105639",877,8.766,3.67,4.0849,"OK"
"TCGA-LUSC","c70afde9-ba58-47e4-aeec-508a8116418a","TCGA-46-3766-01A-01R-0980-07","TCGA-46-3766","Primary Tumor","EPHB2","ENSG00000133216",1287,7.0025,2.9317,3.2631,"OK"
"TCGA-LUSC","0cd79b1c-d9c2-4aee-8976-7174cdececae","TCGA-39-5040-11A-01R-2125-07","TCGA-39-5040","Solid Tissue Normal","JAK3","ENSG00000105639",714,5.2435,1.7405,2.0375,"OK"
"TCGA-LUSC","0cd79b1c-d9c2-4aee-8976-7174cdececae","TCGA-39-5040-11A-01R-2125-07","TCGA-39-5040","Solid Tissue Normal","EPHB2","ENSG00000133216",137,0.5477,0.1818,0.2128,"OK"
"TCGA-LUSC","7c59b296-82f3-4bd4-978b-5cae1cbef1e8","TCGA-39-5040-01A-21R-2125-07","TCGA-39-5040","Primary Tumor","JAK3","ENSG00000105639",1006,8.1391,2.1961,2.2388,"OK"
"TCGA-LUSC","7c59b296-82f3-4bd4-978b-5cae1cbef1e8","TCGA-39-5040-01A-21R-2125-07","TCGA-39-5040","Primary Tumor","EPHB2","ENSG00000133216",559,2.4619,0.6643,0.6772,"OK"
"TCGA-LUSC","2773ff80-83f6-4e19-a384-e2f0e7ae92b3","TCGA-85-7950-01A-11R-2187-07","TCGA-85-7950","Primary Tumor","JAK3","ENSG00000105639",6873,100.5109,24.1387,24.2434,"OK"
"TCGA-LUSC","2773ff80-83f6-4e19-a384-e2f0e7ae92b3","TCGA-85-7950-01A-11R-2187-07","TCGA-85-7950","Primary Tumor","EPHB2","ENSG00000133216",1838,14.6314,3.5139,3.5291,"OK"
"TCGA-LUSC","1677f6e6-b177-4f08-9621-4f762c3a2e45","TCGA-77-7139-01A-11R-2045-07","TCGA-77-7139","Primary Tumor","JAK3","ENSG00000105639",852,6.8652,2.1555,2.218,"OK"
"TCGA-LUSC","1677f6e6-b177-4f08-9621-4f762c3a2e45","TCGA-77-7139-01A-11R-2045-07","TCGA-77-7139","Primary Tumor","EPHB2","ENSG00000133216",204,0.8948,0.2809,0.2891,"OK"
"TCGA-LUSC","d11530dd-3470-4187-8046-e26401ccd91d","TCGA-85-A5B5-01A-21R-A26W-07","TCGA-85-A5B5","Primary Tumor","JAK3","ENSG00000105639",643,6.7742,2.0816,1.9815,"OK"
"TCGA-LUSC","d11530dd-3470-4187-8046-e26401ccd91d","TCGA-85-A5B5-01A-21R-A26W-07","TCGA-85-A5B5","Primary Tumor","EPHB2","ENSG00000133216",1281,7.3463,2.2574,2.1489,"OK"
"TCGA-LUSC","5da11eb6-0570-43e8-bb80-05fbd75bb347","TCGA-85-A512-01A-11R-A26W-07","TCGA-85-A512","Primary Tumor","JAK3","ENSG00000105639",309,3.526,1.109,1.1014,"OK"
"TCGA-LUSC","5da11eb6-0570-43e8-bb80-05fbd75bb347","TCGA-85-A512-01A-11R-A26W-07","TCGA-85-A512","Primary Tumor","EPHB2","ENSG00000133216",225,1.3976,0.4396,0.4366,"OK"
"TCGA-LUSC","69537a05-0fdb-4e2b-8343-ae2169965aed","TCGA-39-5034-01A-01R-1443-07","TCGA-39-5034","Primary Tumor","JAK3","ENSG00000105639",448,4.8429,1.842,1.8832,"OK"
"TCGA-LUSC","69537a05-0fdb-4e2b-8343-ae2169965aed","TCGA-39-5034-01A-01R-1443-07","TCGA-39-5034","Primary Tumor","EPHB2","ENSG00000133216",2033,11.9629,4.5502,4.6518,"OK"
"TCGA-LUSC","1de6bf50-8b9e-48ca-a396-3ca7e3ea0572","TCGA-77-8133-01A-12R-2247-07","TCGA-77-8133","Primary Tumor","JAK3","ENSG00000105639",2327,33.6905,9.5869,9.0789,"OK"
"TCGA-LUSC","1de6bf50-8b9e-48ca-a396-3ca7e3ea0572","TCGA-77-8133-01A-12R-2247-07","TCGA-77-8133","Primary Tumor","EPHB2","ENSG00000133216",629,4.9572,1.4106,1.3359,"OK"
"TCGA-LUSC","6e46c824-acbb-4ef1-9b07-f952f89526dc","TCGA-NC-A5HD-01A-11R-A26W-07","TCGA-NC-A5HD","Primary Tumor","JAK3","ENSG00000105639",264,3.7299,1.1398,1.1049,"OK"
"TCGA-LUSC","6e46c824-acbb-4ef1-9b07-f952f89526dc","TCGA-NC-A5HD-01A-11R-A26W-07","TCGA-NC-A5HD","Primary Tumor","EPHB2","ENSG00000133216",1106,8.5059,2.5992,2.5197,"OK"
"TCGA-LUSC","3bc1adb4-ab96-4a37-8df8-8cf9f8689523","TCGA-63-A5M9-01A-11R-A26W-07","TCGA-63-A5M9","Primary Tumor","JAK3","ENSG00000105639",1084,10.3492,2.9679,2.9441,"OK"
"TCGA-LUSC","3bc1adb4-ab96-4a37-8df8-8cf9f8689523","TCGA-63-A5M9-01A-11R-A26W-07","TCGA-63-A5M9","Primary Tumor","EPHB2","ENSG00000133216",772,4.0121,1.1506,1.1413,"OK"
"TCGA-LUSC","dacb9396-4037-4313-bebc-074ffeab0d29","TCGA-66-2758-01A-02R-0851-07","TCGA-66-2758","Primary Tumor","JAK3","ENSG00000105639",1742,13.0298,4.3587,4.6414,"OK"
"TCGA-LUSC","dacb9396-4037-4313-bebc-074ffeab0d29","TCGA-66-2758-01A-02R-0851-07","TCGA-66-2758","Primary Tumor","EPHB2","ENSG00000133216",1094,4.4543,1.49,1.5867,"OK"
"TCGA-LUSC","12d419ee-1f41-40c1-9c75-03fded456055","TCGA-63-5128-01A-01R-1443-07","TCGA-63-5128","Primary Tumor","JAK3","ENSG00000105639",267,2.8423,0.8004,1.0004,"OK"
"TCGA-LUSC","12d419ee-1f41-40c1-9c75-03fded456055","TCGA-63-5128-01A-01R-1443-07","TCGA-63-5128","Primary Tumor","EPHB2","ENSG00000133216",944,5.4702,1.5404,1.9252,"OK"
"TCGA-LUSC","31f0e985-d875-442e-bb0d-842cac9e617f","TCGA-56-A4BX-01A-11R-A24H-07","TCGA-56-A4BX","Primary Tumor","JAK3","ENSG00000105639",202,1.8895,0.5646,0.5629,"OK"
"TCGA-LUSC","31f0e985-d875-442e-bb0d-842cac9e617f","TCGA-56-A4BX-01A-11R-A24H-07","TCGA-56-A4BX","Primary Tumor","EPHB2","ENSG00000133216",422,2.1488,0.6421,0.6401,"OK"
"TCGA-LUSC","5cdfbd13-9630-48a5-9f3e-6b17658e877a","TCGA-21-1075-01A-01R-0692-07","TCGA-21-1075","Primary Tumor","JAK3","ENSG00000105639",171,1.5204,0.4262,0.4431,"OK"
"TCGA-LUSC","5cdfbd13-9630-48a5-9f3e-6b17658e877a","TCGA-21-1075-01A-01R-0692-07","TCGA-21-1075","Primary Tumor","EPHB2","ENSG00000133216",590,2.8556,0.8005,0.8323,"OK"
"TCGA-LUSC","9248b749-a2ae-4d64-a0b4-3c2bf0f7ed62","TCGA-94-7557-01A-11R-2125-07","TCGA-94-7557","Primary Tumor","JAK3","ENSG00000105639",551,4.8296,1.2831,1.2687,"OK"
"TCGA-LUSC","9248b749-a2ae-4d64-a0b4-3c2bf0f7ed62","TCGA-94-7557-01A-11R-2125-07","TCGA-94-7557","Primary Tumor","EPHB2","ENSG00000133216",7381,35.2163,9.3562,9.251,"OK"
"TCGA-LUSC","10acdc61-cf73-4187-a6d2-f7d2e1565cec","TCGA-98-8020-01A-11R-2247-07","TCGA-98-8020","Primary Tumor","JAK3","ENSG00000105639",1399,21.7558,5.874,6.3702,"OK"
"TCGA-LUSC","10acdc61-cf73-4187-a6d2-f7d2e1565cec","TCGA-98-8020-01A-11R-2247-07","TCGA-98-8020","Primary Tumor","EPHB2","ENSG00000133216",1149,9.7264,2.6261,2.8479,"OK"
"TCGA-LUSC","918471a2-6d02-4e39-899e-f95077fb6593","TCGA-63-A5MP-01A-11R-A26W-07","TCGA-63-A5MP","Primary Tumor","JAK3","ENSG00000105639",3456,19.6247,6.6724,6.555,"OK"
"TCGA-LUSC","918471a2-6d02-4e39-899e-f95077fb6593","TCGA-63-A5MP-01A-11R-A26W-07","TCGA-63-A5MP","Primary Tumor","EPHB2","ENSG00000133216",1986,6.1388,2.0872,2.0505,"OK"
"TCGA-LUSC","dbdf3ac8-5a7b-4552-8713-44c819c88fc4","TCGA-90-7964-01A-21R-2187-07","TCGA-90-7964","Primary Tumor","JAK3","ENSG00000105639",695,5.0688,1.7348,1.8593,"OK"
"TCGA-LUSC","dbdf3ac8-5a7b-4552-8713-44c819c88fc4","TCGA-90-7964-01A-21R-2187-07","TCGA-90-7964","Primary Tumor","EPHB2","ENSG00000133216",8750,34.7376,11.8888,12.7422,"OK"
"TCGA-LUSC","a271ba96-1fd1-4152-ad5b-0b0fa67d0574","TCGA-85-A513-01A-12R-A26W-07","TCGA-85-A513","Primary Tumor","JAK3","ENSG00000105639",2652,20.8739,11.7572,12.405,"OK"
"TCGA-LUSC","a271ba96-1fd1-4152-ad5b-0b0fa67d0574","TCGA-85-A513-01A-12R-A26W-07","TCGA-85-A513","Primary Tumor","EPHB2","ENSG00000133216",743,3.1834,1.793,1.8918,"OK"
"TCGA-LUSC","7ec8a5aa-d1a6-4f3b-b9da-5bc5609f7092","TCGA-56-8305-01A-11R-2296-07","TCGA-56-8305","Primary Tumor","JAK3","ENSG00000105639",616,7.1888,2.3709,2.328,"OK"
"TCGA-LUSC","7ec8a5aa-d1a6-4f3b-b9da-5bc5609f7092","TCGA-56-8305-01A-11R-2296-07","TCGA-56-8305","Primary Tumor","EPHB2","ENSG00000133216",828,5.2599,1.7348,1.7034,"OK"
"TCGA-LUSC","08d31f4a-d87e-4413-8446-8ba45c97d63e","TCGA-46-6025-01A-11R-1820-07","TCGA-46-6025","Primary Tumor","JAK3","ENSG00000105639",733,3.5925,1.1515,1.3645,"OK"
"TCGA-LUSC","08d31f4a-d87e-4413-8446-8ba45c97d63e","TCGA-46-6025-01A-11R-1820-07","TCGA-46-6025","Primary Tumor","EPHB2","ENSG00000133216",8723,23.2716,7.459,8.8393,"OK"
"TCGA-LUSC","98aaf3db-54ac-4bb9-bd0b-1ba897f7b389","TCGA-22-5489-11A-01R-1635-07","TCGA-22-5489","Solid Tissue Normal","JAK3","ENSG00000105639",1414,8.6403,2.7053,3.0854,"OK"
"TCGA-LUSC","98aaf3db-54ac-4bb9-bd0b-1ba897f7b389","TCGA-22-5489-11A-01R-1635-07","TCGA-22-5489","Solid Tissue Normal","EPHB2","ENSG00000133216",721,2.3982,0.7509,0.8564,"OK"
"TCGA-LUSC","e789877b-6eb5-434c-85b8-a62a99937b98","TCGA-21-1081-01A-01R-0692-07","TCGA-21-1081","Primary Tumor","JAK3","ENSG00000105639",1194,6.5024,2.0684,2.2144,"OK"
"TCGA-LUSC","e789877b-6eb5-434c-85b8-a62a99937b98","TCGA-21-1081-01A-01R-0692-07","TCGA-21-1081","Primary Tumor","EPHB2","ENSG00000133216",8890,26.354,8.3829,8.9749,"OK"
"TCGA-LUSC","fa752ca7-ed6f-44cc-b19d-3de8613aaf89","TCGA-33-AASD-01A-11R-A405-07","TCGA-33-AASD","Primary Tumor","JAK3","ENSG00000105639",309,2.9012,0.8535,0.8839,"OK"
"TCGA-LUSC","fa752ca7-ed6f-44cc-b19d-3de8613aaf89","TCGA-33-AASD-01A-11R-A405-07","TCGA-33-AASD","Primary Tumor","EPHB2","ENSG00000133216",1455,7.4362,2.1877,2.2656,"OK"
"TCGA-LUSC","a3a53248-6292-412e-be21-28d6f8dc9a74","TCGA-77-8139-01A-11R-2247-07","TCGA-77-8139","Primary Tumor","JAK3","ENSG00000105639",494,6.9451,2.4253,2.2654,"OK"
"TCGA-LUSC","a3a53248-6292-412e-be21-28d6f8dc9a74","TCGA-77-8139-01A-11R-2247-07","TCGA-77-8139","Primary Tumor","EPHB2","ENSG00000133216",3717,28.4458,9.9334,9.2787,"OK"
"TCGA-LUSC","f81cd722-db09-40ee-9ac1-a0571f43dc30","TCGA-56-A5DR-01A-11R-A27Q-07","TCGA-56-A5DR","Primary Tumor","JAK3","ENSG00000105639",579,6.1443,1.8571,1.8601,"OK"
"TCGA-LUSC","f81cd722-db09-40ee-9ac1-a0571f43dc30","TCGA-56-A5DR-01A-11R-A27Q-07","TCGA-56-A5DR","Primary Tumor","EPHB2","ENSG00000133216",6224,35.9528,10.8669,10.8842,"OK"
"TCGA-LUSC","e24c79d8-899c-48bd-8a20-0a848cdb9993","TCGA-37-4130-01A-01R-1100-07","TCGA-37-4130","Primary Tumor","JAK3","ENSG00000105639",1812,12.82,5.9932,8.1449,"OK"
"TCGA-LUSC","e24c79d8-899c-48bd-8a20-0a848cdb9993","TCGA-37-4130-01A-01R-1100-07","TCGA-37-4130","Primary Tumor","EPHB2","ENSG00000133216",630,2.4263,1.1343,1.5415,"OK"
"TCGA-LUSC","9a48159b-edd0-40ee-ad8c-d216c75c8514","TCGA-O2-A52V-01A-31R-A262-07","TCGA-O2-A52V","Primary Tumor","JAK3","ENSG00000105639",971,9.7127,2.9168,2.951,"OK"
"TCGA-LUSC","9a48159b-edd0-40ee-ad8c-d216c75c8514","TCGA-O2-A52V-01A-31R-A262-07","TCGA-O2-A52V","Primary Tumor","EPHB2","ENSG00000133216",386,2.1017,0.6312,0.6386,"OK"
"TCGA-LUSC","df84be80-ef6b-4417-a58c-fdfd2e031850","TCGA-18-4721-01A-01R-1443-07","TCGA-18-4721","Primary Tumor","JAK3","ENSG00000105639",527,11.0135,3.8751,3.6457,"OK"
"TCGA-LUSC","df84be80-ef6b-4417-a58c-fdfd2e031850","TCGA-18-4721-01A-01R-1443-07","TCGA-18-4721","Primary Tumor","EPHB2","ENSG00000133216",278,3.1625,1.1127,1.0469,"OK"
"TCGA-LUSC","93288581-37b8-4e24-83ce-d1668ffe7a5f","TCGA-22-4596-01A-01R-1201-07","TCGA-22-4596","Primary Tumor","JAK3","ENSG00000105639",2933,24.938,8.7195,9.0948,"OK"
"TCGA-LUSC","93288581-37b8-4e24-83ce-d1668ffe7a5f","TCGA-22-4596-01A-01R-1201-07","TCGA-22-4596","Primary Tumor","EPHB2","ENSG00000133216",1930,8.9326,3.1233,3.2577,"OK"
"TCGA-LUSC","aa3501a9-217b-4d3a-8dab-0fb359728726","TCGA-18-3419-01A-01R-0980-07","TCGA-18-3419","Primary Tumor","JAK3","ENSG00000105639",1113,11.4143,4.3587,4.0668,"OK"
"TCGA-LUSC","aa3501a9-217b-4d3a-8dab-0fb359728726","TCGA-18-3419-01A-01R-0980-07","TCGA-18-3419","Primary Tumor","EPHB2","ENSG00000133216",1229,6.8608,2.6199,2.4445,"OK"
"TCGA-LUSC","2acf1776-9f3a-4fa4-a983-8ab127123434","TCGA-37-3792-01A-01R-0980-07","TCGA-37-3792","Primary Tumor","JAK3","ENSG00000105639",1924,16.364,5.0252,5.3254,"OK"
"TCGA-LUSC","2acf1776-9f3a-4fa4-a983-8ab127123434","TCGA-37-3792-01A-01R-0980-07","TCGA-37-3792","Primary Tumor","EPHB2","ENSG00000133216",4748,21.982,6.7504,7.1537,"OK"
"TCGA-LUSC","5db6d381-4369-4178-abee-2dea4a94f7aa","TCGA-77-7465-01A-11R-2045-07","TCGA-77-7465","Primary Tumor","JAK3","ENSG00000105639",3750,31.4895,10.7729,10.9317,"OK"
"TCGA-LUSC","5db6d381-4369-4178-abee-2dea4a94f7aa","TCGA-77-7465-01A-11R-2045-07","TCGA-77-7465","Primary Tumor","EPHB2","ENSG00000133216",1757,8.0312,2.7476,2.788,"OK"
"TCGA-LUSC","37c3f067-219c-48ba-bff8-8917fd91446e","TCGA-63-A5MY-01A-11R-A26W-07","TCGA-63-A5MY","Primary Tumor","JAK3","ENSG00000105639",130,1.2674,0.4082,0.4142,"OK"
"TCGA-LUSC","37c3f067-219c-48ba-bff8-8917fd91446e","TCGA-63-A5MY-01A-11R-A26W-07","TCGA-63-A5MY","Primary Tumor","EPHB2","ENSG00000133216",33,0.1751,0.0564,0.0572,"OK"
"TCGA-LUSC","4394ba2a-2229-4960-b346-cc654623650a","TCGA-85-A4QR-01A-11R-A24Z-07","TCGA-85-A4QR","Primary Tumor","JAK3","ENSG00000105639",1668,17.4438,5.5507,5.5745,"OK"
"TCGA-LUSC","4394ba2a-2229-4960-b346-cc654623650a","TCGA-85-A4QR-01A-11R-A24Z-07","TCGA-85-A4QR","Primary Tumor","EPHB2","ENSG00000133216",694,3.9507,1.2571,1.2625,"OK"
"TCGA-LUSC","4213466a-89e1-4273-92b0-948e921fd59a","TCGA-34-5927-01A-11R-1820-07","TCGA-34-5927","Primary Tumor","JAK3","ENSG00000105639",1282,9.5979,2.4694,2.4635,"OK"
"TCGA-LUSC","4213466a-89e1-4273-92b0-948e921fd59a","TCGA-34-5927-01A-11R-1820-07","TCGA-34-5927","Primary Tumor","EPHB2","ENSG00000133216",1435,5.848,1.5046,1.501,"OK"
"TCGA-LUSC","456f3881-1c66-432a-87b1-9e8a967088b7","TCGA-60-2703-01A-11R-2045-07","TCGA-60-2703","Primary Tumor","JAK3","ENSG00000105639",948,16.1825,4.828,4.7871,"OK"
"TCGA-LUSC","456f3881-1c66-432a-87b1-9e8a967088b7","TCGA-60-2703-01A-11R-2045-07","TCGA-60-2703","Primary Tumor","EPHB2","ENSG00000133216",1561,14.5049,4.3275,4.2908,"OK"
"TCGA-LUSC","fa688f22-0772-4994-b019-0f3e23b3bf12","TCGA-33-4566-01A-01R-1443-07","TCGA-33-4566","Primary Tumor","JAK3","ENSG00000105639",272,5.8612,1.984,2.0752,"OK"
"TCGA-LUSC","fa688f22-0772-4994-b019-0f3e23b3bf12","TCGA-33-4566-01A-01R-1443-07","TCGA-33-4566","Primary Tumor","EPHB2","ENSG00000133216",1102,12.9262,4.3755,4.5767,"OK"
"TCGA-LUSC","1ce39b8e-6053-4e64-aae1-f857e1b029d1","TCGA-18-3411-01A-01R-0980-07","TCGA-18-3411","Primary Tumor","JAK3","ENSG00000105639",620,4.6876,1.6066,1.7826,"OK"
"TCGA-LUSC","1ce39b8e-6053-4e64-aae1-f857e1b029d1","TCGA-18-3411-01A-01R-0980-07","TCGA-18-3411","Primary Tumor","EPHB2","ENSG00000133216",693,2.8521,0.9775,1.0846,"OK"
"TCGA-LUSC","06ca30ec-156b-4f5e-9466-4563296a589d","TCGA-58-8388-01A-11R-2326-07","TCGA-58-8388","Primary Tumor","JAK3","ENSG00000105639",1596,23.8945,6.1459,5.7905,"OK"
"TCGA-LUSC","06ca30ec-156b-4f5e-9466-4563296a589d","TCGA-58-8388-01A-11R-2326-07","TCGA-58-8388","Primary Tumor","EPHB2","ENSG00000133216",5861,47.7649,12.2856,11.5752,"OK"
"TCGA-LUSC","fd1da1e9-1fef-4037-ba7e-e83e958f7834","TCGA-77-6844-01A-11R-1949-07","TCGA-77-6844","Primary Tumor","JAK3","ENSG00000105639",2132,17.1833,5.0166,5.1028,"OK"
"TCGA-LUSC","fd1da1e9-1fef-4037-ba7e-e83e958f7834","TCGA-77-6844-01A-11R-1949-07","TCGA-77-6844","Primary Tumor","EPHB2","ENSG00000133216",1236,5.4226,1.5831,1.6103,"OK"
"TCGA-LUSC","9a67ded0-92b0-48a4-bed8-43f944ff2acd","TCGA-39-5022-01A-21R-1820-07","TCGA-39-5022","Primary Tumor","JAK3","ENSG00000105639",4205,16.7296,8.2918,8.7355,"OK"
"TCGA-LUSC","9a67ded0-92b0-48a4-bed8-43f944ff2acd","TCGA-39-5022-01A-21R-1820-07","TCGA-39-5022","Primary Tumor","EPHB2","ENSG00000133216",4072,8.8186,4.3709,4.6047,"OK"
"TCGA-LUSC","efcf7073-faf4-4965-9e86-49b44788620e","TCGA-43-2581-01A-01R-0851-07","TCGA-43-2581","Primary Tumor","JAK3","ENSG00000105639",1363,11.3532,3.5376,3.587,"OK"
"TCGA-LUSC","efcf7073-faf4-4965-9e86-49b44788620e","TCGA-43-2581-01A-01R-0851-07","TCGA-43-2581","Primary Tumor","EPHB2","ENSG00000133216",2833,12.8453,4.0025,4.0583,"OK"
"TCGA-LUSC","5df6cdee-9f9e-4dfe-9f40-72727a9e0b15","TCGA-34-5240-01A-01R-1443-07","TCGA-34-5240","Primary Tumor","JAK3","ENSG00000105639",302,2.4815,0.7512,0.8171,"OK"
"TCGA-LUSC","5df6cdee-9f9e-4dfe-9f40-72727a9e0b15","TCGA-34-5240-01A-01R-1443-07","TCGA-34-5240","Primary Tumor","EPHB2","ENSG00000133216",182,0.814,0.2464,0.268,"OK"
"TCGA-LUSC","7b6781c7-4afb-4e53-a18d-c5ec1ca474bb","TCGA-63-A5MS-01A-11R-A26W-07","TCGA-63-A5MS","Primary Tumor","JAK3","ENSG00000105639",371,10.6233,4.3888,4.1354,"OK"
"TCGA-LUSC","7b6781c7-4afb-4e53-a18d-c5ec1ca474bb","TCGA-63-A5MS-01A-11R-A26W-07","TCGA-63-A5MS","Primary Tumor","EPHB2","ENSG00000133216",750,11.6902,4.8295,4.5507,"OK"
"TCGA-LUSC","e79e25d8-4578-4e37-a740-91fba48ef40a","TCGA-56-A49D-01A-11R-A24H-07","TCGA-56-A49D","Primary Tumor","JAK3","ENSG00000105639",1532,15.7473,5.505,5.6004,"OK"
"TCGA-LUSC","e79e25d8-4578-4e37-a740-91fba48ef40a","TCGA-56-A49D-01A-11R-A24H-07","TCGA-56-A49D","Primary Tumor","EPHB2","ENSG00000133216",842,4.7112,1.647,1.6755,"OK"
"TCGA-LUSC","6bbb0bd0-944b-40bb-bae6-a1b9b0bf63bb","TCGA-85-7843-01A-11R-2125-07","TCGA-85-7843","Primary Tumor","JAK3","ENSG00000105639",1441,9.7581,2.993,3.108,"OK"
"TCGA-LUSC","6bbb0bd0-944b-40bb-bae6-a1b9b0bf63bb","TCGA-85-7843-01A-11R-2125-07","TCGA-85-7843","Primary Tumor","EPHB2","ENSG00000133216",2649,9.7646,2.995,3.1101,"OK"
"TCGA-LUSC","d1d499d9-b57f-42ce-9551-f9f18efdbf07","TCGA-34-5234-01A-01R-1635-07","TCGA-34-5234","Primary Tumor","JAK3","ENSG00000105639",1302,7.5288,3.1233,4.0071,"OK"
"TCGA-LUSC","d1d499d9-b57f-42ce-9551-f9f18efdbf07","TCGA-34-5234-01A-01R-1635-07","TCGA-34-5234","Primary Tumor","EPHB2","ENSG00000133216",1492,4.6963,1.9482,2.4996,"OK"
