"project","file_id","sample_barcode","patient_id","sample_type","gene_name","ensembl_id","unstranded","TPM","FPKM","FPKM_UQ","extraction_status"
"TCGA-LUAD","44964e02-9283-4a48-a9e4-006a75d4120e","TCGA-55-8514-01A-11R-2403-07","TCGA-55-8514","Primary Tumor","EPHB2","ENSG00000133216",2108,13.48,5.1066,5.3335,"OK"
"TCGA-LUAD","9ee64463-e09f-4983-b83d-a6a5481cab9a","TCGA-MP-A4TH-01A-31R-A262-07","TCGA-MP-A4TH","Primary Tumor","JAK3","ENSG00000105639",3429,32.31,10.8948,11.2168,"OK"
"TCGA-LUAD","9ee64463-e09f-4983-b83d-a6a5481cab9a","TCGA-MP-A4TH-01A-31R-A262-07","TCGA-MP-A4TH","Primary Tumor","EPHB2","ENSG00000133216",582,2.9851,1.0066,1.0363,"OK"
"TCGA-LUAD","129f7ee5-6342-4a24-9317-d52462ce6a70","TCGA-78-7156-01A-11R-2039-07","TCGA-78-7156","Primary Tumor","JAK3","ENSG00000105639",287,3.8526,1.1734,1.2395,"OK"
"TCGA-LUAD","129f7ee5-6342-4a24-9317-d52462ce6a70","TCGA-78-7156-01A-11R-2039-07","TCGA-78-7156","Primary Tumor","EPHB2","ENSG00000133216",130,0.9499,0.2893,0.3056,"OK"
"TCGA-LUAD","87b32d0a-6e9c-466d-a563-688142d3df95","TCGA-55-8208-01A-11R-2241-07","TCGA-55-8208","Primary Tumor","JAK3","ENSG00000105639",4071,26.7282,11.6437,11.6549,"OK"
"TCGA-LUAD","87b32d0a-6e9c-466d-a563-688142d3df95","TCGA-55-8208-01A-11R-2241-07","TCGA-55-8208","Primary Tumor","EPHB2","ENSG00000133216",5743,20.5248,8.9413,8.9499,"OK"
"TCGA-LUAD","e98c7df6-1a65-41a0-9182-c752c89eafc7","TCGA-99-8032-01A-11R-2241-07","TCGA-99-8032","Primary Tumor","JAK3","ENSG00000105639",1789,11.4156,4.6129,5.051,"OK"
"TCGA-LUAD","e98c7df6-1a65-41a0-9182-c752c89eafc7","TCGA-99-8032-01A-11R-2241-07","TCGA-99-8032","Primary Tumor","EPHB2","ENSG00000133216",1055,3.6645,1.4808,1.6214,"OK"
"TCGA-LUAD","f700b996-2ccf-4f59-9249-da7f087054ba","TCGA-50-6595-11A-01R-1858-07","TCGA-50-6595","Solid Tissue Normal","JAK3","ENSG00000105639",1073,9.1557,2.6552,2.7989,"OK"
"TCGA-LUAD","f700b996-2ccf-4f59-9249-da7f087054ba","TCGA-50-6595-11A-01R-1858-07","TCGA-50-6595","Solid Tissue Normal","EPHB2","ENSG00000133216",492,2.2852,0.6627,0.6986,"OK"
"TCGA-LUAD","f7c8bdd7-48f6-4ecd-a4ae-78ffcb2fb28d","TCGA-50-6594-01A-11R-1755-07","TCGA-50-6594","Primary Tumor","JAK3","ENSG00000105639",500,8.7885,2.6236,2.6147,"OK"
"TCGA-LUAD","f7c8bdd7-48f6-4ecd-a4ae-78ffcb2fb28d","TCGA-50-6594-01A-11R-1755-07","TCGA-50-6594","Primary Tumor","EPHB2","ENSG00000133216",397,3.7985,1.1339,1.1301,"OK"
"TCGA-LUAD","850bb68e-cea7-4d66-b044-24dbef74e255","TCGA-44-A479-01A-31R-A24H-07","TCGA-44-A479","Primary Tumor","JAK3","ENSG00000105639",3353,31.0725,14.4532,13.2563,"OK"
"TCGA-LUAD","850bb68e-cea7-4d66-b044-24dbef74e255","TCGA-44-A479-01A-31R-A24H-07","TCGA-44-A479","Primary Tumor","EPHB2","ENSG00000133216",2413,12.1723,5.6619,5.193,"OK"
"TCGA-LUAD","51054c11-8e2f-4f52-bdaf-ebb515508a28","TCGA-86-8075-01A-11R-2241-07","TCGA-86-8075","Primary Tumor","JAK3","ENSG00000105639",1724,12.9612,3.6601,3.5482,"OK"
"TCGA-LUAD","51054c11-8e2f-4f52-bdaf-ebb515508a28","TCGA-86-8075-01A-11R-2241-07","TCGA-86-8075","Primary Tumor","EPHB2","ENSG00000133216",4343,17.7734,5.019,4.8656,"OK"
"TCGA-LUAD","52d91ece-345c-4c5d-800a-121955b93c66","TCGA-86-A456-01A-11R-A24H-07","TCGA-86-A456","Primary Tumor","JAK3","ENSG00000105639",1276,16.6223,5.3379,5.4079,"OK"
"TCGA-LUAD","52d91ece-345c-4c5d-800a-121955b93c66","TCGA-86-A456-01A-11R-A24H-07","TCGA-86-A456","Primary Tumor","EPHB2","ENSG00000133216",417,2.957,0.9496,0.962,"OK"
"TCGA-LUAD","b0a1b626-c44b-4a95-b4a4-383fc63f8649","TCGA-NJ-A55O-01A-11R-A262-07","TCGA-NJ-A55O","Primary Tumor","JAK3","ENSG00000105639",832,9.4203,3.1801,3.5088,"OK"
"TCGA-LUAD","b0a1b626-c44b-4a95-b4a4-383fc63f8649","TCGA-NJ-A55O-01A-11R-A262-07","TCGA-NJ-A55O","Primary Tumor","EPHB2","ENSG00000133216",472,2.9091,0.9821,1.0835,"OK"
"TCGA-LUAD","9f0a9ce9-6258-4a82-84c1-dc017a7eb760","TCGA-99-7458-01A-11R-2039-07","TCGA-99-7458","Primary Tumor","JAK3","ENSG00000105639",2210,18.897,5.2143,5.2678,"OK"
"TCGA-LUAD","9f0a9ce9-6258-4a82-84c1-dc017a7eb760","TCGA-99-7458-01A-11R-2039-07","TCGA-99-7458","Primary Tumor","EPHB2","ENSG00000133216",1963,9.1368,2.5211,2.547,"OK"
"TCGA-LUAD","ad8bf3fe-2831-4c1c-81f9-c65e09b2d45e","TCGA-91-6849-01A-11R-1949-07","TCGA-91-6849","Primary Tumor","JAK3","ENSG00000105639",587,10.0807,3.8399,4.0754,"OK"
"TCGA-LUAD","ad8bf3fe-2831-4c1c-81f9-c65e09b2d45e","TCGA-91-6849-01A-11R-1949-07","TCGA-91-6849","Primary Tumor","EPHB2","ENSG00000133216",751,7.0204,2.6742,2.8382,"OK"
"TCGA-LUAD","22cae278-eb88-4685-9ff7-667e53b50a34","TCGA-99-8033-01A-11R-2241-07","TCGA-99-8033","Primary Tumor","JAK3","ENSG00000105639",2777,18.6375,5.7975,6.0321,"OK"
"TCGA-LUAD","22cae278-eb88-4685-9ff7-667e53b50a34","TCGA-99-8033-01A-11R-2241-07","TCGA-99-8033","Primary Tumor","EPHB2","ENSG00000133216",3998,14.6059,4.5434,4.7273,"OK"
"TCGA-LUAD","8dbb93bd-bf45-4148-acdb-6609d5c4a1e3","TCGA-55-6975-11A-01R-1949-07","TCGA-55-6975","Solid Tissue Normal","JAK3","ENSG00000105639",399,8.1559,2.3638,2.5884,"OK"
"TCGA-LUAD","8dbb93bd-bf45-4148-acdb-6609d5c4a1e3","TCGA-55-6975-11A-01R-1949-07","TCGA-55-6975","Solid Tissue Normal","EPHB2","ENSG00000133216",130,1.4465,0.4192,0.4591,"OK"
"TCGA-LUAD","cfac28bf-001d-4db8-942a-d244f93139a7","TCGA-50-8459-01A-11R-2326-07","TCGA-50-8459","Primary Tumor","JAK3","ENSG00000105639",1576,15.7908,5.3664,6.4183,"OK"
"TCGA-LUAD","cfac28bf-001d-4db8-942a-d244f93139a7","TCGA-50-8459-01A-11R-2326-07","TCGA-50-8459","Primary Tumor","EPHB2","ENSG00000133216",1540,8.3993,2.8545,3.414,"OK"
"TCGA-LUAD","8a518a19-2c85-42ec-b027-47139aa442d4","TCGA-78-7150-01A-21R-2039-07","TCGA-78-7150","Primary Tumor","JAK3","ENSG00000105639",784,9.4163,2.6522,2.6687,"OK"
"TCGA-LUAD","8a518a19-2c85-42ec-b027-47139aa442d4","TCGA-78-7150-01A-21R-2039-07","TCGA-78-7150","Primary Tumor","EPHB2","ENSG00000133216",329,2.151,0.6059,0.6096,"OK"
"TCGA-LUAD","692a5c89-8f1a-4e23-a490-b092c6bb37c5","TCGA-MP-A4TA-01A-21R-A24X-07","TCGA-MP-A4TA","Primary Tumor","JAK3","ENSG00000105639",1603,14.6222,5.0447,4.7814,"OK"
"TCGA-LUAD","692a5c89-8f1a-4e23-a490-b092c6bb37c5","TCGA-MP-A4TA-01A-21R-A24X-07","TCGA-MP-A4TA","Primary Tumor","EPHB2","ENSG00000133216",1770,8.7887,3.0321,2.8738,"OK"
"TCGA-LUAD","09fb135f-1c19-45d6-ae31-a8c32a0e06bf","TCGA-49-4512-11A-01R-1858-07","TCGA-49-4512","Solid Tissue Normal","JAK3","ENSG00000105639",253,3.2733,1.225,1.6141,"OK"
"TCGA-LUAD","09fb135f-1c19-45d6-ae31-a8c32a0e06bf","TCGA-49-4512-11A-01R-1858-07","TCGA-49-4512","Solid Tissue Normal","EPHB2","ENSG00000133216",151,1.0635,0.398,0.5244,"OK"
"TCGA-LUAD","e4bb1f41-bf42-43f3-aba5-98f3a02a7e03","TCGA-50-5045-01A-01R-1628-07","TCGA-50-5045","Primary Tumor","JAK3","ENSG00000105639",1574,10.9855,4.4777,4.9454,"OK"
"TCGA-LUAD","e4bb1f41-bf42-43f3-aba5-98f3a02a7e03","TCGA-50-5045-01A-01R-1628-07","TCGA-50-5045","Primary Tumor","EPHB2","ENSG00000133216",1751,6.6523,2.7115,2.9947,"OK"
"TCGA-LUAD","64101504-305f-4c62-bc27-40493e3c9575","TCGA-75-6203-01A-11R-1755-07","TCGA-75-6203","Primary Tumor","JAK3","ENSG00000105639",430,5.4738,1.8827,2.2057,"OK"
"TCGA-LUAD","64101504-305f-4c62-bc27-40493e3c9575","TCGA-75-6203-01A-11R-1755-07","TCGA-75-6203","Primary Tumor","EPHB2","ENSG00000133216",630,4.3655,1.5015,1.7591,"OK"
"TCGA-LUAD","736227d9-3cee-40ed-bdec-0e88968ef179","TCGA-44-6776-01A-11R-1858-07","TCGA-44-6776","Primary Tumor","JAK3","ENSG00000105639",204,3.2018,0.9853,1.0854,"OK"
"TCGA-LUAD","736227d9-3cee-40ed-bdec-0e88968ef179","TCGA-44-6776-01A-11R-1858-07","TCGA-44-6776","Primary Tumor","EPHB2","ENSG00000133216",373,3.1867,0.9807,1.0803,"OK"
"TCGA-LUAD","a5c19494-731c-4519-b8a7-b7307aea2f9c","TCGA-44-6776-11A-01R-1858-07","TCGA-44-6776","Solid Tissue Normal","JAK3","ENSG00000105639",231,3.9235,1.1048,1.18,"OK"
"TCGA-LUAD","a5c19494-731c-4519-b8a7-b7307aea2f9c","TCGA-44-6776-11A-01R-1858-07","TCGA-44-6776","Solid Tissue Normal","EPHB2","ENSG00000133216",142,1.3129,0.3697,0.3948,"OK"
"TCGA-LUAD","942673a7-5072-466f-985c-42d38aeb5c2c","TCGA-97-8172-01A-11R-2287-07","TCGA-97-8172","Primary Tumor","JAK3","ENSG00000105639",4570,28.5728,8.8737,8.4391,"OK"
"TCGA-LUAD","942673a7-5072-466f-985c-42d38aeb5c2c","TCGA-97-8172-01A-11R-2287-07","TCGA-97-8172","Primary Tumor","EPHB2","ENSG00000133216",2034,6.9225,2.1499,2.0446,"OK"
"TCGA-LUAD","5ddf8f4a-edd8-4b97-8d4d-76655d9018c5","TCGA-05-4396-01A-21R-1858-07","TCGA-05-4396","Primary Tumor","JAK3","ENSG00000105639",497,9.8581,2.7314,2.7054,"OK"
"TCGA-LUAD","5ddf8f4a-edd8-4b97-8d4d-76655d9018c5","TCGA-05-4396-01A-21R-1858-07","TCGA-05-4396","Primary Tumor","EPHB2","ENSG00000133216",740,7.9899,2.2137,2.1927,"OK"
"TCGA-LUAD","765f26d4-120a-459d-90c7-74a8532b407c","TCGA-55-6979-01A-11R-1949-07","TCGA-55-6979","Primary Tumor","JAK3","ENSG00000105639",1760,23.549,9.2442,8.9711,"OK"
"TCGA-LUAD","765f26d4-120a-459d-90c7-74a8532b407c","TCGA-55-6979-01A-11R-1949-07","TCGA-55-6979","Primary Tumor","EPHB2","ENSG00000133216",4028,29.3374,11.5164,11.1763,"OK"
"TCGA-LUAD","074b0792-df3c-4b59-9f50-793bc14bcb81","TCGA-44-6146-01A-11R-A278-07","TCGA-44-6146","Primary Tumor","JAK3","ENSG00000105639",152,2.1072,0.9587,0.9103,"OK"
"TCGA-LUAD","074b0792-df3c-4b59-9f50-793bc14bcb81","TCGA-44-6146-01A-11R-A278-07","TCGA-44-6146","Primary Tumor","EPHB2","ENSG00000133216",397,2.9958,1.3631,1.2942,"OK"
"TCGA-LUAD","a4ed7fd8-e220-46e6-90f7-3b208dbf4e05","TCGA-91-7771-01A-11R-2170-07","TCGA-91-7771","Primary Tumor","JAK3","ENSG00000105639",1415,17.0366,5.4747,5.6728,"OK"
"TCGA-LUAD","a4ed7fd8-e220-46e6-90f7-3b208dbf4e05","TCGA-91-7771-01A-11R-2170-07","TCGA-91-7771","Primary Tumor","EPHB2","ENSG00000133216",444,2.9099,0.9351,0.9689,"OK"
"TCGA-LUAD","8148f34c-1ddd-454a-8761-8b76e97e8534","TCGA-50-5939-01A-11R-1628-07","TCGA-50-5939","Primary Tumor","JAK3","ENSG00000105639",1027,15.8535,5.2169,5.215,"OK"
"TCGA-LUAD","8148f34c-1ddd-454a-8761-8b76e97e8534","TCGA-50-5939-01A-11R-1628-07","TCGA-50-5939","Primary Tumor","EPHB2","ENSG00000133216",3125,26.2589,8.641,8.638,"OK"
"TCGA-LUAD","0f01f50f-495a-455d-986d-28c65e345a80","TCGA-78-7633-01A-11R-2066-07","TCGA-78-7633","Primary Tumor","JAK3","ENSG00000105639",202,1.3528,0.3739,0.4305,"OK"
"TCGA-LUAD","0f01f50f-495a-455d-986d-28c65e345a80","TCGA-78-7633-01A-11R-2066-07","TCGA-78-7633","Primary Tumor","EPHB2","ENSG00000133216",1132,4.1268,1.1404,1.3133,"OK"
"TCGA-LUAD","49453e81-56b8-43b7-b56f-6195038a1142","TCGA-64-1677-01A-01R-0946-07","TCGA-64-1677","Primary Tumor","JAK3","ENSG00000105639",551,9.3043,3.79,4.2984,"OK"
"TCGA-LUAD","49453e81-56b8-43b7-b56f-6195038a1142","TCGA-64-1677-01A-01R-0946-07","TCGA-64-1677","Primary Tumor","EPHB2","ENSG00000133216",101,0.9284,0.3782,0.4289,"OK"
"TCGA-LUAD","97541ffe-94e7-4130-9bac-65528de8d6f5","TCGA-86-7955-01A-11R-2187-07","TCGA-86-7955","Primary Tumor","JAK3","ENSG00000105639",1962,13.312,4.3667,4.4721,"OK"
"TCGA-LUAD","97541ffe-94e7-4130-9bac-65528de8d6f5","TCGA-86-7955-01A-11R-2187-07","TCGA-86-7955","Primary Tumor","EPHB2","ENSG00000133216",126,0.4654,0.1527,0.1563,"OK"
"TCGA-LUAD","8e510682-b05c-4792-a149-d713db6d082d","TCGA-50-6590-01A-12R-1858-07","TCGA-50-6590","Primary Tumor","JAK3","ENSG00000105639",1565,15.5885,6.5527,6.1715,"OK"
"TCGA-LUAD","8e510682-b05c-4792-a149-d713db6d082d","TCGA-50-6590-01A-12R-1858-07","TCGA-50-6590","Primary Tumor","EPHB2","ENSG00000133216",2717,14.7317,6.1926,5.8323,"OK"
"TCGA-LUAD","3604ee2d-3fdc-40fa-95ab-a3f420334ac5","TCGA-86-8674-01A-21R-2403-07","TCGA-86-8674","Primary Tumor","JAK3","ENSG00000105639",497,6.2161,2.0044,2.0948,"OK"
"TCGA-LUAD","3604ee2d-3fdc-40fa-95ab-a3f420334ac5","TCGA-86-8674-01A-21R-2403-07","TCGA-86-8674","Primary Tumor","EPHB2","ENSG00000133216",777,5.29,1.7058,1.7827,"OK"
"TCGA-LUAD","29bb005f-53d0-44e6-8626-d6bbe0dba8be","TCGA-67-3771-01A-01R-0946-07","TCGA-67-3771","Primary Tumor","JAK3","ENSG00000105639",1616,21.8959,8.0295,7.5056,"OK"
"TCGA-LUAD","29bb005f-53d0-44e6-8626-d6bbe0dba8be","TCGA-67-3771-01A-01R-0946-07","TCGA-67-3771","Primary Tumor","EPHB2","ENSG00000133216",1202,8.8654,3.2511,3.0389,"OK"
"TCGA-LUAD","661b6fed-d56a-452b-adaa-4b48ee9f4dbb","TCGA-38-4625-11A-01R-1758-07","TCGA-38-4625","Solid Tissue Normal","JAK3","ENSG00000105639",288,1.8992,0.6464,0.8116,"OK"
"TCGA-LUAD","661b6fed-d56a-452b-adaa-4b48ee9f4dbb","TCGA-38-4625-11A-01R-1758-07","TCGA-38-4625","Solid Tissue Normal","EPHB2","ENSG00000133216",283,1.0159,0.3458,0.4341,"OK"
"TCGA-LUAD","69933ac8-e7a7-43b6-8231-2ecb35f88d52","TCGA-50-5931-01A-11R-1755-07","TCGA-50-5931","Primary Tumor","JAK3","ENSG00000105639",461,8.1473,2.1485,2.0638,"OK"
"TCGA-LUAD","69933ac8-e7a7-43b6-8231-2ecb35f88d52","TCGA-50-5931-01A-11R-1755-07","TCGA-50-5931","Primary Tumor","EPHB2","ENSG00000133216",1559,14.998,3.955,3.7991,"OK"
"TCGA-LUAD","3f441cc8-98bd-4650-b5ad-19ae8542b666","TCGA-91-6829-11A-01R-1858-07","TCGA-91-6829","Solid Tissue Normal","JAK3","ENSG00000105639",270,3.1117,1.1305,1.3164,"OK"
"TCGA-LUAD","3f441cc8-98bd-4650-b5ad-19ae8542b666","TCGA-91-6829-11A-01R-1858-07","TCGA-91-6829","Solid Tissue Normal","EPHB2","ENSG00000133216",347,2.1769,0.7909,0.921,"OK"
"TCGA-LUAD","8a884668-03c2-44bb-8ea0-5b0d0bc68aa4","TCGA-69-7763-01A-11R-2170-07","TCGA-69-7763","Primary Tumor","JAK3","ENSG00000105639",729,8.34,2.8446,3.0407,"OK"
"TCGA-LUAD","8a884668-03c2-44bb-8ea0-5b0d0bc68aa4","TCGA-69-7763-01A-11R-2170-07","TCGA-69-7763","Primary Tumor","EPHB2","ENSG00000133216",671,4.1786,1.4252,1.5235,"OK"
"TCGA-LUAD","ffec28dd-cc44-4057-bcc3-ccc0cd2331c2","TCGA-91-6829-01A-21R-1858-07","TCGA-91-6829","Primary Tumor","JAK3","ENSG00000105639",562,8.7867,2.1617,2.0633,"OK"
"TCGA-LUAD","ffec28dd-cc44-4057-bcc3-ccc0cd2331c2","TCGA-91-6829-01A-21R-1858-07","TCGA-91-6829","Primary Tumor","EPHB2","ENSG00000133216",3706,31.5405,7.7594,7.4062,"OK"
"TCGA-LUAD","62cdda72-a90e-49e7-9423-24540d696049","TCGA-75-5146-01A-01R-1628-07","TCGA-75-5146","Primary Tumor","JAK3","ENSG00000105639",449,6.8412,2.1879,2.3885,"OK"
"TCGA-LUAD","62cdda72-a90e-49e7-9423-24540d696049","TCGA-75-5146-01A-01R-1628-07","TCGA-75-5146","Primary Tumor","EPHB2","ENSG00000133216",716,5.9385,1.8991,2.0733,"OK"
"TCGA-LUAD","c2accf79-6461-4082-b201-c6f881dc6ea2","TCGA-78-7149-01A-11R-2039-07","TCGA-78-7149","Primary Tumor","JAK3","ENSG00000105639",606,5.5357,2.044,2.3794,"OK"
"TCGA-LUAD","c2accf79-6461-4082-b201-c6f881dc6ea2","TCGA-78-7149-01A-11R-2039-07","TCGA-78-7149","Primary Tumor","EPHB2","ENSG00000133216",552,2.7448,1.0135,1.1798,"OK"
"TCGA-LUAD","bb5264e1-0dbf-4b28-9fbe-0a8602c13369","TCGA-75-6212-01A-11R-1755-07","TCGA-75-6212","Primary Tumor","JAK3","ENSG00000105639",771,11.6178,3.8225,4.5328,"OK"
"TCGA-LUAD","bb5264e1-0dbf-4b28-9fbe-0a8602c13369","TCGA-75-6212-01A-11R-1755-07","TCGA-75-6212","Primary Tumor","EPHB2","ENSG00000133216",847,6.9475,2.2858,2.7106,"OK"
"TCGA-LUAD","1860869f-ecb5-43ae-9714-328ff5748c2a","TCGA-55-6987-01A-11R-1949-07","TCGA-55-6987","Primary Tumor","JAK3","ENSG00000105639",5877,24.6284,12.1842,12.893,"OK"
"TCGA-LUAD","1860869f-ecb5-43ae-9714-328ff5748c2a","TCGA-55-6987-01A-11R-1949-07","TCGA-55-6987","Primary Tumor","EPHB2","ENSG00000133216",1315,2.9997,1.484,1.5703,"OK"
"TCGA-LUAD","0344d3bb-8bb2-459e-bc1f-ba31c7470d08","TCGA-MP-A4T4-01A-11R-A262-07","TCGA-MP-A4T4","Primary Tumor","JAK3","ENSG00000105639",3235,28.2307,11.6214,11.3512,"OK"
"TCGA-LUAD","0344d3bb-8bb2-459e-bc1f-ba31c7470d08","TCGA-MP-A4T4-01A-11R-A262-07","TCGA-MP-A4T4","Primary Tumor","EPHB2","ENSG00000133216",1320,6.2704,2.5812,2.5212,"OK"
"TCGA-LUAD","4b11527c-fb98-4ad4-aaac-6f0c6c1d185c","TCGA-55-6980-01A-11R-1949-07","TCGA-55-6980","Primary Tumor","JAK3","ENSG00000105639",619,11.8555,3.7422,4.0428,"OK"
"TCGA-LUAD","4b11527c-fb98-4ad4-aaac-6f0c6c1d185c","TCGA-55-6980-01A-11R-1949-07","TCGA-55-6980","Primary Tumor","EPHB2","ENSG00000133216",1115,11.6246,3.6693,3.9641,"OK"
"TCGA-LUAD","a8252e2f-1dbd-4f3c-9e11-599a33d6fd24","TCGA-55-6980-11A-01R-1949-07","TCGA-55-6980","Solid Tissue Normal","JAK3","ENSG00000105639",408,8.5994,2.6289,2.7318,"OK"
"TCGA-LUAD","a8252e2f-1dbd-4f3c-9e11-599a33d6fd24","TCGA-55-6980-11A-01R-1949-07","TCGA-55-6980","Solid Tissue Normal","EPHB2","ENSG00000133216",175,2.0078,0.6138,0.6378,"OK"
"TCGA-LUAD","b6d704be-2e8f-40cc-9c09-ffde6be5c814","TCGA-91-6835-11A-01R-1858-07","TCGA-91-6835","Solid Tissue Normal","JAK3","ENSG00000105639",521,7.8637,2.3522,2.3681,"OK"
"TCGA-LUAD","b6d704be-2e8f-40cc-9c09-ffde6be5c814","TCGA-91-6835-11A-01R-1858-07","TCGA-91-6835","Solid Tissue Normal","EPHB2","ENSG00000133216",661,5.4308,1.6245,1.6355,"OK"
"TCGA-LUAD","b0dc4a18-3099-46fc-a518-9e411c6c15f3","TCGA-05-5423-01A-01R-1628-07","TCGA-05-5423","Primary Tumor","JAK3","ENSG00000105639",676,9.5752,3.126,3.5184,"OK"
"TCGA-LUAD","b0dc4a18-3099-46fc-a518-9e411c6c15f3","TCGA-05-5423-01A-01R-1628-07","TCGA-05-5423","Primary Tumor","EPHB2","ENSG00000133216",305,2.3517,0.7677,0.8641,"OK"
"TCGA-LUAD","df504497-a30e-4a11-a62f-dcb46e741dfb","TCGA-50-5930-01A-11R-1755-07","TCGA-50-5930","Primary Tumor","JAK3","ENSG00000105639",472,9.2325,4.1006,4.4892,"OK"
"TCGA-LUAD","df504497-a30e-4a11-a62f-dcb46e741dfb","TCGA-50-5930-01A-11R-1755-07","TCGA-50-5930","Primary Tumor","EPHB2","ENSG00000133216",436,4.6424,2.0619,2.2573,"OK"
"TCGA-LUAD","e3339500-9481-4a24-a3b8-65b86dabc920","TCGA-NJ-A4YP-01A-11R-A262-07","TCGA-NJ-A4YP","Primary Tumor","JAK3","ENSG00000105639",3108,15.4719,4.6295,4.8875,"OK"
"TCGA-LUAD","e3339500-9481-4a24-a3b8-65b86dabc920","TCGA-NJ-A4YP-01A-11R-A262-07","TCGA-NJ-A4YP","Primary Tumor","EPHB2","ENSG00000133216",695,1.8833,0.5635,0.5949,"OK"
"TCGA-LUAD","1a4c524e-8e75-436e-8ccf-cce6ae3d6eb3","TCGA-44-7671-01A-11R-2066-07","TCGA-44-7671","Primary Tumor","JAK3","ENSG00000105639",345,2.5989,0.7392,0.8017,"OK"
"TCGA-LUAD","1a4c524e-8e75-436e-8ccf-cce6ae3d6eb3","TCGA-44-7671-01A-11R-2066-07","TCGA-44-7671","Primary Tumor","EPHB2","ENSG00000133216",892,3.6577,1.0403,1.1283,"OK"
"TCGA-LUAD","320660cd-100a-4f5a-a604-4de3ced7f042","TCGA-05-4249-01A-01R-1107-07","TCGA-05-4249","Primary Tumor","JAK3","ENSG00000105639",1160,9.6402,2.7594,2.6612,"OK"
"TCGA-LUAD","320660cd-100a-4f5a-a604-4de3ced7f042","TCGA-05-4249-01A-01R-1107-07","TCGA-05-4249","Primary Tumor","EPHB2","ENSG00000133216",1893,8.5635,2.4512,2.364,"OK"
"TCGA-LUAD","1f911a28-0d7a-4f57-b358-cc6277b2008b","TCGA-71-6725-01A-11R-1858-07","TCGA-71-6725","Primary Tumor","JAK3","ENSG00000105639",360,2.3858,0.762,0.785,"OK"
"TCGA-LUAD","1f911a28-0d7a-4f57-b358-cc6277b2008b","TCGA-71-6725-01A-11R-1858-07","TCGA-71-6725","Primary Tumor","EPHB2","ENSG00000133216",7285,26.2802,8.3943,8.6467,"OK"
"TCGA-LUAD","140633c2-a8e9-4a2d-a044-082cd099ff98","TCGA-NJ-A4YQ-01A-11R-A262-07","TCGA-NJ-A4YQ","Primary Tumor","JAK3","ENSG00000105639",2969,28.986,13.3939,13.5911,"OK"
"TCGA-LUAD","140633c2-a8e9-4a2d-a044-082cd099ff98","TCGA-NJ-A4YQ-01A-11R-A262-07","TCGA-NJ-A4YQ","Primary Tumor","EPHB2","ENSG00000133216",487,2.5881,1.1959,1.2135,"OK"
"TCGA-LUAD","4f59681b-3811-4569-aa50-ed031f7e370a","TCGA-86-7714-01A-12R-2170-07","TCGA-86-7714","Primary Tumor","JAK3","ENSG00000105639",221,5.1697,1.4676,1.4173,"OK"
"TCGA-LUAD","4f59681b-3811-4569-aa50-ed031f7e370a","TCGA-86-7714-01A-12R-2170-07","TCGA-86-7714","Primary Tumor","EPHB2","ENSG00000133216",782,9.9575,2.8268,2.7299,"OK"
"TCGA-LUAD","231aa983-3ef3-476b-bdb3-bab9d66f71e6","TCGA-78-7143-01A-11R-2039-07","TCGA-78-7143","Primary Tumor","JAK3","ENSG00000105639",1478,17.2234,4.8548,4.4411,"OK"
"TCGA-LUAD","231aa983-3ef3-476b-bdb3-bab9d66f71e6","TCGA-78-7143-01A-11R-2039-07","TCGA-78-7143","Primary Tumor","EPHB2","ENSG00000133216",1887,11.9698,3.374,3.0865,"OK"
"TCGA-LUAD","e0d8cd2d-967f-4b04-afa9-3aca54bcaf5d","TCGA-78-7159-01A-11R-2039-07","TCGA-78-7159","Primary Tumor","JAK3","ENSG00000105639",1009,9.8175,3.6774,3.7132,"OK"
"TCGA-LUAD","e0d8cd2d-967f-4b04-afa9-3aca54bcaf5d","TCGA-78-7159-01A-11R-2039-07","TCGA-78-7159","Primary Tumor","EPHB2","ENSG00000133216",1092,5.7837,2.1664,2.1875,"OK"
"TCGA-LUAD","0c212a58-9a27-4850-bb22-540502e893dc","TCGA-55-8620-01A-11R-2403-07","TCGA-55-8620","Primary Tumor","JAK3","ENSG00000105639",1052,13.398,4.7077,4.5282,"OK"
"TCGA-LUAD","0c212a58-9a27-4850-bb22-540502e893dc","TCGA-55-8620-01A-11R-2403-07","TCGA-55-8620","Primary Tumor","EPHB2","ENSG00000133216",271,1.8787,0.6601,0.635,"OK"
"TCGA-LUAD","157223aa-aab5-4522-8ff2-8104ea3561d9","TCGA-69-8255-01A-11R-2287-07","TCGA-69-8255","Primary Tumor","JAK3","ENSG00000105639",5187,23.1152,8.5872,10.551,"OK"
"TCGA-LUAD","157223aa-aab5-4522-8ff2-8104ea3561d9","TCGA-69-8255-01A-11R-2287-07","TCGA-69-8255","Primary Tumor","EPHB2","ENSG00000133216",421,1.0213,0.3794,0.4662,"OK"
"TCGA-LUAD","6d4fc521-df92-4d04-8118-d363ac31bfa8","TCGA-50-5068-01A-01R-1628-07","TCGA-50-5068","Primary Tumor","JAK3","ENSG00000105639",610,8.8062,3.3559,3.9706,"OK"
"TCGA-LUAD","6d4fc521-df92-4d04-8118-d363ac31bfa8","TCGA-50-5068-01A-01R-1628-07","TCGA-50-5068","Primary Tumor","EPHB2","ENSG00000133216",388,3.049,1.162,1.3748,"OK"
