"patient_id","Tumor_TPM","Normal_TPM","Gene","Tumor_log2TPM1","Normal_log2TPM1","Difference"
"TCGA-91-6831",11.0985,8.207,"JAK3",3.59675628480812,3.20273114652555,0.394025138282563
"TCGA-91-6835",49.9388,7.8637,"JAK3",5.67069306835026,3.14790905288568,2.52278401546458
"TCGA-91-6836",7.7739,6.7991,"JAK3",3.13321826342049,2.963307649558,0.169910613862488
"TCGA-91-6847",4.4124,2.7104,"JAK3",2.43626846471939,1.89157472509655,0.544693739622836
"TCGA-91-6849",10.0807,3.3951,"JAK3",3.46997711838901,2.13589599082097,1.33408112756804
"TCGA-38-4625",24.4781,1.0159,"EPHB2",4.67118578916984,1.0114240748089,3.65976171436094
"TCGA-38-4626",9.3914,2.2943,"EPHB2",3.37731813190065,1.71997194207232,1.65734618982833
"TCGA-38-4627",14.4406,1.8734,"EPHB2",3.94865690968286,1.52275884140771,2.42589806827515
"TCGA-38-4632",12.6242,5.1237,"EPHB2",3.76809961359032,2.61440360695368,1.15369600663664
"TCGA-44-2655",2.5808,3.2508,"EPHB2",1.84028194142694,2.08773438181973,-0.247452440392781
"TCGA-44-2657",3.0312,3.4097,"EPHB2",2.0112093614203,2.14068050992468,-0.129471148504372
"TCGA-44-2661",5.7259,5.8584,"EPHB2",2.7497273291802,2.77787204851205,-0.0281447193318529
"TCGA-44-2662",72.1451,3.437,"EPHB2",6.19268931615504,2.14958455315814,4.0431047629969
"TCGA-44-2665",3.1654,2.5185,"EPHB2",2.05845504308357,1.8149605130157,0.243494530067869
"TCGA-44-2668",24.6488,3.9481,"EPHB2",4.68081942463599,2.30687465715467,2.37394476748131
"TCGA-44-3396",18.6444,2.9144,"EPHB2",4.29604619904214,1.96879118788359,2.32725501115854
"TCGA-44-3398",4.1991,1.9381,"EPHB2",2.37826190442421,1.55488349972296,0.82337840470125
"TCGA-44-5645",12.4004,2.1979,"EPHB2",3.74420416045126,1.67712482569762,2.06707933475364
"TCGA-44-6145",4.5818,1.2012,"EPHB2",2.48073043250549,1.13829023377991,1.34244019872557
"TCGA-44-6146",2.9958,2.4727,"EPHB2",1.99848437436429,1.79605778440083,0.202426589963454
"TCGA-44-6147",9.5331,1.7088,"EPHB2",3.39685819378016,1.43765387834619,1.95920431543397
"TCGA-44-6148",5.1068,1.6642,"EPHB2",2.61041659714891,1.41370238878218,1.19671420836673
"TCGA-44-6776",3.1867,1.3129,"EPHB2",2.06581354477551,1.20970289129929,0.856110653476216
"TCGA-44-6777",6.1738,2.8123,"EPHB2",2.84273752463329,1.93066165321491,0.912075871418383
"TCGA-44-6778",3.7398,0.9296,"EPHB2",2.24482618463078,0.948301812350635,1.29652437228014
"TCGA-49-4490",8.2625,1.1943,"EPHB2",3.21140163741847,1.13376078140409,2.07764085601438
"TCGA-49-4512",3.7758,1.0635,"EPHB2",2.25574242097253,1.04509343834495,1.21064898262758
"TCGA-49-6742",14.7259,1.9123,"EPHB2",3.97507068041046,1.54215897717789,2.43291170323257
"TCGA-49-6743",19.3197,2.0886,"EPHB2",4.3448071972087,1.62695304177067,2.71785415543803
