"project","sample_barcode","patient_id","sample_type","file_id","gene_id","gene_name","unstranded_count","TPM","FPKM","FPKM_UQ","extraction_status"
"TCGA-BLCA","TCGA-GU-A42R-01A-11R-A23N-07","TCGA-GU-A42R","Primary Tumor","75d632c1-2a57-4a2b-850e-42a879fabe87","ENSG00000105639.20","JAK3",385,3.3906,1.1826,1.2056,"OK"
"TCGA-BLCA","TCGA-ZF-AA51-01A-21R-A39I-07","TCGA-ZF-AA51","Primary Tumor","7523828a-8a62-4d05-bb1d-8015e7622736","ENSG00000105639.20","JAK3",1116,12.0923,5.4606,6.248,"OK"
"TCGA-BLCA","TCGA-BL-A3JM-01A-12R-A21D-07","TCGA-BL-A3JM","Primary Tumor","e3eb9c78-ef7a-4f68-8786-e76f5803846b","ENSG00000105639.20","JAK3",496,3.8324,1.0873,0.9795,"OK"
"TCGA-BLCA","TCGA-E5-A4U1-01A-11R-A31N-07","TCGA-E5-A4U1","Primary Tumor","fd5c6054-a277-425a-9f78-bb1135fde6d3","ENSG00000105639.20","JAK3",304,3.1931,1.1928,1.3407,"OK"
"TCGA-BLCA","TCGA-CF-A3MF-01A-12R-A21D-07","TCGA-CF-A3MF","Primary Tumor","48c06ad1-fb6f-4da9-9f29-f739b3c9eb5b","ENSG00000105639.20","JAK3",681,2.8272,2.2629,5.3072,"OK"
"TCGA-BLCA","TCGA-E7-A7XN-01A-11R-A352-07","TCGA-E7-A7XN","Primary Tumor","6f920efc-b660-43cc-b969-8d445c252004","ENSG00000105639.20","JAK3",1451,15.1225,4.9343,5.3372,"OK"
"TCGA-BLCA","TCGA-GD-A3OQ-01A-32R-A220-07","TCGA-GD-A3OQ","Primary Tumor","cf56d43d-5384-4eb9-b4e0-d6c4bef5eb0a","ENSG00000105639.20","JAK3",337,2.8182,0.7863,0.7555,"OK"
"TCGA-BLCA","TCGA-XF-A9ST-01A-11R-A42T-07","TCGA-XF-A9ST","Primary Tumor","0787f4dc-16a6-4f22-9c32-ce6e0bf7b38b","ENSG00000105639.20","JAK3",153,1.9637,0.6139,0.6195,"OK"
"TCGA-BLCA","TCGA-XF-AAML-01A-11R-A42T-07","TCGA-XF-AAML","Primary Tumor","59fadaa4-90c8-4f4c-8a34-3b055a1f73a6","ENSG00000105639.20","JAK3",162,2.5739,0.7916,0.7592,"OK"
"TCGA-BLCA","TCGA-FD-A43N-01A-11R-A23W-07","TCGA-FD-A43N","Primary Tumor","38ea8bf7-78be-4ab2-afc2-74d38be9a01b","ENSG00000105639.20","JAK3",984,6.1789,2.4566,2.898,"OK"
"TCGA-BLCA","TCGA-SY-A9G0-01A-12R-A38B-07","TCGA-SY-A9G0","Primary Tumor","bbc327c9-88f7-4f7c-b874-814496fefb38","ENSG00000105639.20","JAK3",870,12.4838,3.9803,4.2099,"OK"
"TCGA-BLCA","TCGA-C4-A0F0-01A-12R-A10U-07","TCGA-C4-A0F0","Primary Tumor","3e4e441c-a556-4d7d-a8d5-9f49ee0d8b1d","ENSG00000105639.20","JAK3",312,4.7829,1.4064,1.575,"OK"
"TCGA-BLCA","TCGA-XF-A9SU-01A-31R-A39I-07","TCGA-XF-A9SU","Primary Tumor","048da4d7-cab0-49c5-8bc9-78b1bf0b365b","ENSG00000105639.20","JAK3",939,10.7149,4.2876,4.96,"OK"
"TCGA-BLCA","TCGA-LC-A66R-01A-41R-A30C-07","TCGA-LC-A66R","Primary Tumor","827a9b0c-9833-42b5-a27f-308e8107c14e","ENSG00000105639.20","JAK3",677,9.5769,3.8462,3.6678,"OK"
"TCGA-BLCA","TCGA-BT-A20Q-01A-11R-A14Y-07","TCGA-BT-A20Q","Primary Tumor","74e5163f-20ef-4858-8cfd-b28a00b933d1","ENSG00000105639.20","JAK3",963,9.3171,3.2594,3.3779,"OK"
"TCGA-BLCA","TCGA-DK-A1AE-01A-11R-A13Y-07","TCGA-DK-A1AE","Primary Tumor","efb97bb0-e227-4826-aaa7-ef0503f2cf5f","ENSG00000105639.20","JAK3",230,1.3136,0.4323,0.4739,"OK"
"TCGA-BLCA","TCGA-GC-A6I1-01A-12R-A31N-07","TCGA-GC-A6I1","Primary Tumor","c467bc76-6812-40eb-84b4-51bd07fda0db","ENSG00000105639.20","JAK3",2182,18.2279,7.8191,8.7568,"OK"
"TCGA-BLCA","TCGA-G2-A2EK-01A-22R-A18C-07","TCGA-G2-A2EK","Primary Tumor","bc89c589-8a4f-4df9-963b-9d7a2cdedbdd","ENSG00000105639.20","JAK3",976,5.978,2.3799,2.641,"OK"
"TCGA-BLCA","TCGA-DK-AA6R-01A-11R-A42T-07","TCGA-DK-AA6R","Primary Tumor","b6b31a7a-dc07-4168-b147-2a67a0e4a73e","ENSG00000105639.20","JAK3",270,2.9268,0.939,0.9843,"OK"
"TCGA-BLCA","TCGA-ZF-A9R0-01A-11R-A38B-07","TCGA-ZF-A9R0","Primary Tumor","97d3ce96-9be7-4460-8729-53b991892c11","ENSG00000105639.20","JAK3",730,6.5594,3.119,3.837,"OK"
"TCGA-BLCA","TCGA-XF-A9SL-01A-11R-A39I-07","TCGA-XF-A9SL","Primary Tumor","f8e47b7d-575a-432e-bba0-ced2903b9876","ENSG00000105639.20","JAK3",2504,26.1065,8.8494,9.9252,"OK"
"TCGA-BLCA","TCGA-4Z-AA80-01A-11R-A39I-07","TCGA-4Z-AA80","Primary Tumor","2fd7f864-8f3a-4299-8890-d0347ff9b074","ENSG00000105639.20","JAK3",198,2.719,0.8004,0.7118,"OK"
"TCGA-BLCA","TCGA-FD-A3B6-01A-21R-A20F-07","TCGA-FD-A3B6","Primary Tumor","30b0aa88-4e4f-4c03-8d48-6346abb93415","ENSG00000105639.20","JAK3",1236,12.2636,3.6286,3.5574,"OK"
"TCGA-BLCA","TCGA-FD-A6TE-01A-12R-A33J-07","TCGA-FD-A6TE","Primary Tumor","f2f0faf2-f758-48fc-ab5c-22742780b5ba","ENSG00000105639.20","JAK3",271,2.0006,0.6421,0.6309,"OK"
"TCGA-BLCA","TCGA-FD-A3B8-01A-31R-A20F-07","TCGA-FD-A3B8","Primary Tumor","2660e6c6-b4c6-4d29-b048-4ce588b9e1e2","ENSG00000105639.20","JAK3",4179,38.3646,10.9011,11.7815,"OK"
"TCGA-BLCA","TCGA-GD-A2C5-11A-11R-A180-07","TCGA-GD-A2C5","Solid Tissue Normal","6a8f129f-936b-40ff-a631-bf3df5473456","ENSG00000105639.20","JAK3",1246,9.2566,3.3331,3.5556,"OK"
"TCGA-BLCA","TCGA-ZF-AA52-01A-12R-A39I-07","TCGA-ZF-AA52","Primary Tumor","d0c7c4ce-3089-473b-9f78-97be72f8d69a","ENSG00000105639.20","JAK3",762,8.7713,3.2036,3.3789,"OK"
"TCGA-BLCA","TCGA-FD-A6TF-01A-52R-A32O-07","TCGA-FD-A6TF","Primary Tumor","e6c6d387-dbaa-441a-a0d4-84e355926bcf","ENSG00000105639.20","JAK3",770,6.9904,2.319,2.4371,"OK"
"TCGA-BLCA","TCGA-BT-A0S7-01A-11R-A10U-07","TCGA-BT-A0S7","Primary Tumor","fd6e9c41-8a8b-40c0-ac8f-230ed9b4d6f2","ENSG00000105639.20","JAK3",191,3.0811,0.9754,1.0849,"OK"
"TCGA-BLCA","TCGA-ZF-AA4W-01A-12R-A38B-07","TCGA-ZF-AA4W","Primary Tumor","047dc5b6-c15e-4dad-b753-de55ca6e171c","ENSG00000105639.20","JAK3",761,8.7307,3.0232,3.6296,"OK"
"TCGA-BLCA","TCGA-FD-A62P-01A-32R-A30C-07","TCGA-FD-A62P","Primary Tumor","447a666f-00f3-48d3-b839-222a5e18f79e","ENSG00000105639.20","JAK3",737,8.5507,2.9434,3.0335,"OK"
"TCGA-BLCA","TCGA-GC-A3I6-01A-11R-A20F-07","TCGA-GC-A3I6","Primary Tumor","97e7e11e-63ef-4de3-9bf4-182d1071b463","ENSG00000105639.20","JAK3",1691,16.9912,5.1065,4.9841,"OK"
"TCGA-BLCA","TCGA-E7-A7DU-01A-11R-A32O-07","TCGA-E7-A7DU","Primary Tumor","ff721df7-5306-47c6-a5ee-e771678decbd","ENSG00000105639.20","JAK3",130,1.9281,0.751,0.8644,"OK"
"TCGA-BLCA","TCGA-CU-A0YN-11A-11R-A10U-07","TCGA-CU-A0YN","Solid Tissue Normal","c3fc2fca-efd6-46f2-8ec1-431758aff82b","ENSG00000105639.20","JAK3",127,2.0867,0.5237,0.6855,"OK"
"TCGA-BLCA","TCGA-FD-A3SN-01A-12R-A22U-07","TCGA-FD-A3SN","Primary Tumor","e59d8133-5367-4356-ac8d-c7412ddbdce0","ENSG00000105639.20","JAK3",1189,11.3096,3.7798,3.9806,"OK"
"TCGA-BLCA","TCGA-FD-A3SS-01A-12R-A22U-07","TCGA-FD-A3SS","Primary Tumor","bf98764d-1604-4a14-8e06-1c785a085db9","ENSG00000105639.20","JAK3",417,2.8053,1.0176,1.0629,"OK"
"TCGA-BLCA","TCGA-FD-A43P-01A-31R-A23W-07","TCGA-FD-A43P","Primary Tumor","c0694ad0-b4f2-43c4-aef4-aa60c2f5baea","ENSG00000105639.20","JAK3",3001,22.4577,7.3579,7.4431,"OK"
"TCGA-BLCA","TCGA-GV-A3QF-01A-31R-A22U-07","TCGA-GV-A3QF","Primary Tumor","09549fc0-c1a5-45a8-b053-dacfc261f40c","ENSG00000105639.20","JAK3",407,3.6932,1.3299,1.3999,"OK"
"TCGA-BLCA","TCGA-ZF-A9RL-01A-11R-A38B-07","TCGA-ZF-A9RL","Primary Tumor","e8a28c61-858b-4904-bf49-196d4f264221","ENSG00000105639.20","JAK3",142,1.6416,0.5621,0.5247,"OK"
"TCGA-BLCA","TCGA-FD-A6TI-01A-11R-A32O-07","TCGA-FD-A6TI","Primary Tumor","5cd79afa-f5de-4f1a-aa52-d9c7a63c67c8","ENSG00000105639.20","JAK3",351,2.3354,0.8457,0.9291,"OK"
"TCGA-BLCA","TCGA-DK-A3IL-01A-11R-A20F-07","TCGA-DK-A3IL","Primary Tumor","d3ef39a7-6a70-4a2e-9138-80b60e6c0925","ENSG00000105639.20","JAK3",502,3.7712,1.6527,1.8562,"OK"
"TCGA-BLCA","TCGA-GC-A3OO-01A-11R-A22U-07","TCGA-GC-A3OO","Primary Tumor","6a06c38c-e1a8-4fcd-a42c-0cec39d75e93","ENSG00000105639.20","JAK3",462,5.0861,1.5481,1.4976,"OK"
"TCGA-BLCA","TCGA-K4-A4AC-01A-21R-A26T-07","TCGA-K4-A4AC","Primary Tumor","60832867-d7b9-4749-a536-847f46299e07","ENSG00000105639.20","JAK3",381,4.1782,1.4185,1.6007,"OK"
"TCGA-BLCA","TCGA-DK-A2I2-01A-11R-A180-07","TCGA-DK-A2I2","Primary Tumor","6f274dde-6b58-4ef3-8407-450bb3258a78","ENSG00000105639.20","JAK3",1141,9.8032,3.4993,3.896,"OK"
"TCGA-BLCA","TCGA-GD-A3OQ-11A-21R-A220-07","TCGA-GD-A3OQ","Solid Tissue Normal","944dea08-22a6-4679-8548-d05426589a99","ENSG00000105639.20","JAK3",730,5.8024,1.7135,1.7574,"OK"
"TCGA-BLCA","TCGA-K4-A5RI-01A-11R-A28M-07","TCGA-K4-A5RI","Primary Tumor","7b281a36-35de-4979-8684-b7399e9f7edb","ENSG00000105639.20","JAK3",203,2.0904,0.641,0.6615,"OK"
"TCGA-BLCA","TCGA-XF-A9T8-01A-11R-A39I-07","TCGA-XF-A9T8","Primary Tumor","913fd0a8-e639-41b6-bbac-d752621a8ab9","ENSG00000105639.20","JAK3",1260,11.5937,3.8885,4.3878,"OK"
"TCGA-BLCA","TCGA-GV-A3QH-01A-11R-A220-07","TCGA-GV-A3QH","Primary Tumor","e6436e88-ce68-4600-b4fe-b2deb94798ff","ENSG00000105639.20","JAK3",744,5.3673,1.7302,1.7219,"OK"
"TCGA-BLCA","TCGA-GD-A3OS-01A-12R-A220-07","TCGA-GD-A3OS","Primary Tumor","79cbd304-58ee-450b-ba8b-7f0a41e5d298","ENSG00000105639.20","JAK3",4733,37.7781,10.1642,10.3223,"OK"
"TCGA-BLCA","TCGA-GD-A3OP-11A-11R-A220-07","TCGA-GD-A3OP","Solid Tissue Normal","fb8555db-257d-44e0-9bd8-42d6cb84a6cd","ENSG00000105639.20","JAK3",862,6.0255,1.9984,2.2178,"OK"
"TCGA-BLCA","TCGA-4Z-AA81-01A-11R-A39I-07","TCGA-4Z-AA81","Primary Tumor","f969aca2-3b08-4fbd-beea-82b5f1c7f981","ENSG00000105639.20","JAK3",409,4.9111,1.6302,1.7118,"OK"
"TCGA-BLCA","TCGA-DK-A3X2-01A-11R-A22U-07","TCGA-DK-A3X2","Primary Tumor","6cffeba2-09ae-44eb-8299-f16c1caba2cc","ENSG00000105639.20","JAK3",79,0.8491,0.2316,0.2212,"OK"
"TCGA-BLCA","TCGA-UY-A78O-01A-12R-A33J-07","TCGA-UY-A78O","Primary Tumor","b362e14a-00ff-4f53-be6a-99440b3cd0d5","ENSG00000105639.20","JAK3",569,5.1109,2.0133,2.4588,"OK"
"TCGA-BLCA","TCGA-BT-A42C-01A-11R-A23N-07","TCGA-BT-A42C","Primary Tumor","b718ae00-45a5-4c73-8090-c9e4dc733b29","ENSG00000105639.20","JAK3",313,2.2247,0.761,0.7456,"OK"
"TCGA-BLCA","TCGA-FD-A3SM-01A-11R-A22U-07","TCGA-FD-A3SM","Primary Tumor","2df2d356-db5d-4c2c-b0e7-8ee7bc25e68c","ENSG00000105639.20","JAK3",434,3.9988,1.264,1.3714,"OK"
"TCGA-BLCA","TCGA-BT-A20W-11A-11R-A14Y-07","TCGA-BT-A20W","Solid Tissue Normal","871e347d-aca1-4dd4-b8dd-85c1d5bbdfae","ENSG00000105639.20","JAK3",835,11.3398,3.2845,3.3845,"OK"
"TCGA-BLCA","TCGA-BL-A13J-01A-11R-A10U-07","TCGA-BL-A13J","Primary Tumor","0d50ca90-4dfc-4dc8-b353-0d2af65649d6","ENSG00000105639.20","JAK3",280,4.655,1.3761,1.4362,"OK"
"TCGA-BLCA","TCGA-2F-A9KP-01A-11R-A38B-07","TCGA-2F-A9KP","Primary Tumor","70148228-2225-426d-998c-bc5fa1443881","ENSG00000105639.20","JAK3",553,5.9183,1.7488,1.6866,"OK"
"TCGA-BLCA","TCGA-GC-A3RD-01A-12R-A22U-07","TCGA-GC-A3RD","Primary Tumor","cded68ee-b3c2-47a4-a95a-265192af6b09","ENSG00000105639.20","JAK3",676,6.1224,2.2051,2.3252,"OK"
"TCGA-BLCA","TCGA-CF-A8HY-01A-11R-A36F-07","TCGA-CF-A8HY","Primary Tumor","9a59cb30-89ee-4061-be7f-b5d6f268b86a","ENSG00000105639.20","JAK3",326,3.2482,1.2529,1.7247,"OK"
"TCGA-BLCA","TCGA-KQ-A41N-01A-11R-A33J-07","TCGA-KQ-A41N","Primary Tumor","f4e3ab79-7ff4-4d67-9b94-527c41f6c98c","ENSG00000105639.20","JAK3",254,1.8714,0.9158,1.1926,"OK"
"TCGA-BLCA","TCGA-CF-A9FF-01A-11R-A38B-07","TCGA-CF-A9FF","Primary Tumor","9b55a95a-4c3c-4864-9872-0557ddde6515","ENSG00000105639.20","JAK3",583,5.213,2.6918,3.4833,"OK"
"TCGA-BLCA","TCGA-XF-AAMQ-01A-11R-A42T-07","TCGA-XF-AAMQ","Primary Tumor","237bada3-a0f0-4604-a492-e3182f46a074","ENSG00000105639.20","JAK3",1307,8.5403,2.55,2.4959,"OK"
"TCGA-BLCA","TCGA-C4-A0F7-01A-11R-A084-07","TCGA-C4-A0F7","Primary Tumor","225e500f-d447-4561-b878-d8fda3f0fa6a","ENSG00000105639.20","JAK3",312,1.9,0.6204,0.7135,"OK"
"TCGA-BLCA","TCGA-GV-A40G-01A-11R-A23N-07","TCGA-GV-A40G","Primary Tumor","432d16d9-616e-43bb-ba3c-abaddb10573e","ENSG00000105639.20","JAK3",677,5.0715,1.6873,1.636,"OK"
"TCGA-BLCA","TCGA-GC-A3BM-11A-11R-A22U-07","TCGA-GC-A3BM","Solid Tissue Normal","0494aded-dab8-4ad7-a884-ab4536520a6d","ENSG00000105639.20","JAK3",421,4.5499,1.5048,1.7513,"OK"
"TCGA-BLCA","TCGA-FD-A3SQ-01A-21R-A22U-07","TCGA-FD-A3SQ","Primary Tumor","df5f1b7c-8439-45d3-b73e-abdee5e06f7e","ENSG00000105639.20","JAK3",1014,10.0573,3.1478,3.197,"OK"
"TCGA-BLCA","TCGA-E7-A7PW-01A-11R-A352-07","TCGA-E7-A7PW","Primary Tumor","a918f42d-99a5-4735-9542-7088d1a60743","ENSG00000105639.20","JAK3",239,2.1982,1.0136,1.3368,"OK"
"TCGA-BLCA","TCGA-H4-A2HO-01A-11R-A180-07","TCGA-H4-A2HO","Primary Tumor","5d248c5c-e008-4510-bdef-2417b97c864c","ENSG00000105639.20","JAK3",448,3.5681,1.5262,2.0375,"OK"
"TCGA-BLCA","TCGA-DK-A6B1-01A-12R-A30C-07","TCGA-DK-A6B1","Primary Tumor","19bc1add-e899-47fe-a536-8fcfdc110f19","ENSG00000105639.20","JAK3",267,2.1771,0.6716,0.6586,"OK"
"TCGA-BLCA","TCGA-ZF-AA58-01A-12R-A42T-07","TCGA-ZF-AA58","Primary Tumor","ab30d269-4c07-40c8-81d0-3212a8e94b22","ENSG00000105639.20","JAK3",2530,26.0145,7.7227,8.0723,"OK"
"TCGA-BLCA","TCGA-CU-A3YL-01A-11R-A22U-07","TCGA-CU-A3YL","Primary Tumor","3c68c701-fac4-428c-b6a9-c17a56f56e33","ENSG00000105639.20","JAK3",968,7.9295,3.0955,3.3023,"OK"
"TCGA-BLCA","TCGA-FD-A6TH-01A-11R-A32O-07","TCGA-FD-A6TH","Primary Tumor","54d3e578-c36e-4a04-b3b8-d6e40de39c6a","ENSG00000105639.20","JAK3",912,7.3457,2.014,2.2247,"OK"
"TCGA-BLCA","TCGA-FD-A43U-01A-11R-A23W-07","TCGA-FD-A43U","Primary Tumor","f263d517-208d-4048-850e-dbc477cedb92","ENSG00000105639.20","JAK3",2749,19.848,9.3011,11.8525,"OK"
"TCGA-BLCA","TCGA-4Z-AA82-01A-11R-A39I-07","TCGA-4Z-AA82","Primary Tumor","43e7705a-76b5-4715-8110-051aade5599f","ENSG00000105639.20","JAK3",388,4.3601,1.3592,1.4194,"OK"
"TCGA-BLCA","TCGA-E7-A678-01A-11R-A30C-07","TCGA-E7-A678","Primary Tumor","e9d4152e-50a9-4811-a932-90dd83e8f7ea","ENSG00000105639.20","JAK3",494,6.1966,2.2473,2.4743,"OK"
"TCGA-BLCA","TCGA-K4-A5RI-11A-11R-A28M-07","TCGA-K4-A5RI","Solid Tissue Normal","cc1b9d9f-e507-4067-8bfe-3162af3376ef","ENSG00000105639.20","JAK3",2775,26.5199,9.2754,9.9649,"OK"
"TCGA-BLCA","TCGA-G2-A2EL-01A-12R-A18C-07","TCGA-G2-A2EL","Primary Tumor","7d6ccd03-8e72-4213-92e6-e919ad2b3d6e","ENSG00000105639.20","JAK3",101,0.79,0.2358,0.228,"OK"
"TCGA-BLCA","TCGA-G2-A2EF-01A-12R-A18C-07","TCGA-G2-A2EF","Primary Tumor","c5d03736-e541-4e69-bac1-91560edbac0e","ENSG00000105639.20","JAK3",6552,45.6425,13.1072,12.7172,"OK"
"TCGA-BLCA","TCGA-ZF-A9R4-01A-11R-A38B-07","TCGA-ZF-A9R4","Primary Tumor","8618d34e-2e2c-46b1-a36b-89d8968534ce","ENSG00000105639.20","JAK3",423,4.1238,1.3069,1.3103,"OK"
"TCGA-BLCA","TCGA-DK-A3IK-01A-32R-A21D-07","TCGA-DK-A3IK","Primary Tumor","0d9f45b0-f107-46cf-8683-8d9cbb93a8bf","ENSG00000105639.20","JAK3",1223,6.4398,3.1082,3.8829,"OK"
"TCGA-BLCA","TCGA-XF-AAMG-01A-11R-A42T-07","TCGA-XF-AAMG","Primary Tumor","83db339e-52be-4880-b824-386d2a2f6c3f","ENSG00000105639.20","JAK3",401,4.1273,1.4856,1.43,"OK"
"TCGA-BLCA","TCGA-UY-A9PF-01A-11R-A38B-07","TCGA-UY-A9PF","Primary Tumor","905a53ea-fdac-4a68-a59c-6e879bf6bef0","ENSG00000105639.20","JAK3",311,3.9428,1.7489,2.0896,"OK"
"TCGA-BLCA","TCGA-GV-A3JW-01A-11R-A20F-07","TCGA-GV-A3JW","Primary Tumor","52ecadbc-442a-45c4-8f50-46ddbf019f25","ENSG00000105639.20","JAK3",233,1.7274,0.6003,0.586,"OK"
"TCGA-BLCA","TCGA-4Z-AA87-01A-11R-A39I-07","TCGA-4Z-AA87","Primary Tumor","314c8761-290b-4cca-913f-8b7b3e39fe0c","ENSG00000105639.20","JAK3",645,5.2659,1.857,2.065,"OK"
"TCGA-BLCA","TCGA-DK-AA6S-01A-21R-A39I-07","TCGA-DK-AA6S","Primary Tumor","65ddebff-ab5c-4d45-967b-74f211274363","ENSG00000105639.20","JAK3",1722,19.5284,6.92,7.8259,"OK"
"TCGA-BLCA","TCGA-GD-A2C5-01A-12R-A180-07","TCGA-GD-A2C5","Primary Tumor","d7340acb-9a98-4153-9766-a6748933441d","ENSG00000105639.20","JAK3",476,3.5329,1.3282,1.378,"OK"
"TCGA-BLCA","TCGA-K4-A54R-11A-11R-A26T-07","TCGA-K4-A54R","Solid Tissue Normal","91383643-c0b3-42b6-8169-d9363a35806c","ENSG00000105639.20","JAK3",384,4.5529,1.4307,1.6531,"OK"
"TCGA-BLCA","TCGA-UY-A78K-01A-11R-A33J-07","TCGA-UY-A78K","Primary Tumor","eeefab43-73ac-4506-9d38-587f9e6d1394","ENSG00000105639.20","JAK3",2298,18.7177,6.8282,6.8903,"OK"
"TCGA-BLCA","TCGA-DK-A2I4-01A-11R-A21D-07","TCGA-DK-A2I4","Primary Tumor","097c2575-7a0d-4d3e-ad4e-00926dcfe44a","ENSG00000105639.20","JAK3",4215,30.6693,9.5061,9.7619,"OK"
"TCGA-BLCA","TCGA-K4-A6MB-01A-11R-A31N-07","TCGA-K4-A6MB","Primary Tumor","c7c6b31c-ef94-4dde-85ab-33d6c1eeee5c","ENSG00000105639.20","JAK3",383,3.3516,1.0194,1.0135,"OK"
"TCGA-BLCA","TCGA-FD-A3SR-01A-11R-A22U-07","TCGA-FD-A3SR","Primary Tumor","3e65a4ef-4253-4224-b9f0-af7ce585ffed","ENSG00000105639.20","JAK3",971,12.1369,3.0764,2.9545,"OK"
"TCGA-BLCA","TCGA-4Z-AA7R-01A-11R-A39I-07","TCGA-4Z-AA7R","Primary Tumor","ba46c317-226e-42a6-8836-8d8b6158933b","ENSG00000105639.20","JAK3",357,3.3135,1.2021,1.19,"OK"
"TCGA-BLCA","TCGA-E7-A519-01A-11R-A26T-07","TCGA-E7-A519","Primary Tumor","0b4e6a1c-99aa-45e3-a343-c16c26923d40","ENSG00000105639.20","JAK3",1721,19.1703,8.573,13.4632,"OK"
"TCGA-BLCA","TCGA-YC-A9TC-01A-22R-A39I-07","TCGA-YC-A9TC","Primary Tumor","123dbb78-446c-4172-bc3e-a5fe1255a7d8","ENSG00000105639.20","JAK3",339,3.1013,1.0515,1.1901,"OK"
"TCGA-BLCA","TCGA-BT-A20J-01A-11R-A14Y-07","TCGA-BT-A20J","Primary Tumor","a40af2c3-357a-4b23-8ed8-2982f5a5ff65","ENSG00000105639.20","JAK3",1822,21.4466,7.3731,8.3703,"OK"
"TCGA-BLCA","TCGA-DK-A3X1-01A-12R-A22U-07","TCGA-DK-A3X1","Primary Tumor","07355e77-912a-458c-abb0-01533f5d4a9e","ENSG00000105639.20","JAK3",460,2.8662,1.507,1.9571,"OK"
"TCGA-BLCA","TCGA-SY-A9G5-01A-11R-A38B-07","TCGA-SY-A9G5","Primary Tumor","c3859e83-cce1-4fd0-9088-575850145632","ENSG00000105639.20","JAK3",1207,15.5289,4.8261,5.1494,"OK"
"TCGA-BLCA","TCGA-XF-A9T6-01A-11R-A42T-07","TCGA-XF-A9T6","Primary Tumor","c1bc2c7c-09e9-4977-8222-93d5ee3e6967","ENSG00000105639.20","JAK3",609,7.1757,2.3056,2.2814,"OK"
"TCGA-BLCA","TCGA-CF-A27C-01A-11R-A16R-07","TCGA-CF-A27C","Primary Tumor","2877f6c0-649f-44d2-89a1-4a6ef2c8ec19","ENSG00000105639.20","JAK3",528,3.9133,1.3804,1.4692,"OK"
"TCGA-BLCA","TCGA-XF-A9SP-01A-11R-A39I-07","TCGA-XF-A9SP","Primary Tumor","5ecf522e-b9e0-4499-8e48-df0a6fc88e59","ENSG00000105639.20","JAK3",612,5.953,2.2929,2.5163,"OK"
"TCGA-BLCA","TCGA-GC-A3YS-01A-11R-A23N-07","TCGA-GC-A3YS","Primary Tumor","20b3a2ac-5086-48f2-81d1-8f65d92a2c29","ENSG00000105639.20","JAK3",735,7.5907,2.4322,2.5426,"OK"
"TCGA-BLCA","TCGA-DK-A3IV-01A-22R-A21D-07","TCGA-DK-A3IV","Primary Tumor","7cb7395b-d017-4af9-a456-0f4e4a14b672","ENSG00000105639.20","JAK3",2882,23.0148,6.9067,6.1139,"OK"
"TCGA-BLCA","TCGA-XF-A9SK-01A-11R-A42T-07","TCGA-XF-A9SK","Primary Tumor","796b5af5-3ea6-49e3-abc1-ea02ff426a00","ENSG00000105639.20","JAK3",2240,27.612,9.0255,9.2297,"OK"
"TCGA-BLCA","TCGA-G2-A3IE-01A-11R-A20F-07","TCGA-G2-A3IE","Primary Tumor","9c3cc0a6-19cb-4f91-a24f-570a80328908","ENSG00000105639.20","JAK3",828,5.8673,2.3441,2.6869,"OK"
"TCGA-BLCA","TCGA-4Z-AA84-01A-11R-A39I-07","TCGA-4Z-AA84","Primary Tumor","3547d430-08cf-460b-8604-c88e96d70667","ENSG00000105639.20","JAK3",937,9.5194,3.4563,3.7026,"OK"
"TCGA-BLCA","TCGA-ZF-AA53-01A-11R-A39I-07","TCGA-ZF-AA53","Primary Tumor","42c7c9bf-d71a-42f1-8dca-aca2da1950b3","ENSG00000105639.20","JAK3",605,7.7822,2.6532,3.1919,"OK"
"TCGA-BLCA","TCGA-HQ-A2OE-01A-11R-A206-07","TCGA-HQ-A2OE","Primary Tumor","66db3c55-5648-44d5-893b-a3037e1c2f9d","ENSG00000105639.20","JAK3",491,2.957,0.8647,0.8379,"OK"
"TCGA-BLCA","TCGA-ZF-AA5H-01A-11R-A39I-07","TCGA-ZF-AA5H","Primary Tumor","545e71df-0c44-4d78-ab21-c7a570528c4f","ENSG00000105639.20","JAK3",1235,9.0056,2.7895,3.0008,"OK"
"TCGA-BLCA","TCGA-UY-A78M-01A-21R-A352-07","TCGA-UY-A78M","Primary Tumor","748f006b-11dc-4a2f-b857-705e19b511a0","ENSG00000105639.20","JAK3",451,3.8092,1.4486,1.6585,"OK"
"TCGA-BLCA","TCGA-XF-A8HH-01A-11R-A38B-07","TCGA-XF-A8HH","Primary Tumor","0240ae8f-9354-4123-b791-5333317ae9f0","ENSG00000105639.20","JAK3",822,8.5874,3.1455,3.4245,"OK"
"TCGA-BLCA","TCGA-FD-A5C0-01A-11R-A28M-07","TCGA-FD-A5C0","Primary Tumor","ee91dbfe-125f-48c3-95fc-58bc4f33f530","ENSG00000105639.20","JAK3",534,5.6524,1.7127,1.6371,"OK"
"TCGA-BLCA","TCGA-XF-A8HC-01A-11R-A36F-07","TCGA-XF-A8HC","Primary Tumor","5bd14c65-859a-4e3c-ba5b-225ecb2a8f56","ENSG00000105639.20","JAK3",180,1.9307,0.761,0.8037,"OK"
"TCGA-BLCA","TCGA-ZF-AA4T-01A-11R-A38B-07","TCGA-ZF-AA4T","Primary Tumor","5c773161-8a5d-4d0d-93b7-0f7d584350c8","ENSG00000105639.20","JAK3",152,1.7805,0.5939,0.5584,"OK"
