"project","sample_barcode","patient_id","sample_type","file_id","gene_id","gene_name","unstranded_count","TPM","FPKM","FPKM_UQ","extraction_status"
"TCGA-KIRC","TCGA-BP-5180-01A-01R-1426-07","TCGA-BP-5180","Primary Tumor","b10d2838-f728-467e-8582-369ad21a98a2","ENSG00000105639.20","JAK3",3019,18.2852,6.8624,8.0051,"OK"
"TCGA-KIRC","TCGA-A3-3362-01A-02R-1325-07","TCGA-A3-3362","Primary Tumor","61ffeb1c-0382-40bb-bd32-a071b2b4c39d","ENSG00000105639.20","JAK3",547,6.2395,1.8534,1.8226,"OK"
"TCGA-KIRC","TCGA-B0-5713-01A-11R-1672-07","TCGA-B0-5713","Primary Tumor","6304f098-1ae4-4c6c-93c7-ac5b15b307a7","ENSG00000105639.20","JAK3",1023,8.518,2.5008,2.416,"OK"
"TCGA-KIRC","TCGA-B8-4146-01B-11R-1672-07","TCGA-B8-4146","Primary Tumor","44c858ac-1ce0-491a-aef5-979224aa09f5","ENSG00000105639.20","JAK3",340,3.8806,0.9827,0.987,"OK"
"TCGA-KIRC","TCGA-BP-4977-01A-01R-1334-07","TCGA-BP-4977","Primary Tumor","3bca5269-8bb3-4826-bc22-e7b068853f45","ENSG00000105639.20","JAK3",3720,20.7271,7.3633,8.1936,"OK"
"TCGA-KIRC","TCGA-BP-4981-01A-01R-1334-07","TCGA-BP-4981","Primary Tumor","b65b4ebc-e8b9-4926-8761-56b99fbd9e9a","ENSG00000105639.20","JAK3",4168,22.0971,11.0247,15.9077,"OK"
"TCGA-KIRC","TCGA-CJ-5675-01A-11R-1541-07","TCGA-CJ-5675","Primary Tumor","2faa29c8-49e9-4fda-baea-f73583f3a27f","ENSG00000105639.20","JAK3",2800,23.1592,6.8996,7.1556,"OK"
"TCGA-KIRC","TCGA-B0-4845-01A-01R-1277-07","TCGA-B0-4845","Primary Tumor","633fef2c-c9ce-4b76-ae7b-0dfcc4123a6f","ENSG00000105639.20","JAK3",1655,14.4275,5.1127,5.4531,"OK"
"TCGA-KIRC","TCGA-B2-4101-01A-02R-1277-07","TCGA-B2-4101","Primary Tumor","27023402-b661-4cda-98ef-f9b68b3f8c59","ENSG00000105639.20","JAK3",2119,19.6075,6.1814,6.2888,"OK"
"TCGA-KIRC","TCGA-B4-5377-01A-01R-1503-07","TCGA-B4-5377","Primary Tumor","c0dc2255-258a-463b-bd10-f6ee1771860d","ENSG00000105639.20","JAK3",1394,10.2523,2.6771,2.5693,"OK"
"TCGA-KIRC","TCGA-BP-4961-01A-01R-1334-07","TCGA-BP-4961","Primary Tumor","563b7a76-4875-41e3-a39f-c36f4476c159","ENSG00000105639.20","JAK3",1386,9.7713,2.6066,2.6528,"OK"
"TCGA-KIRC","TCGA-CJ-5677-11A-01R-1541-07","TCGA-CJ-5677","Solid Tissue Normal","5df50268-5981-49b7-8604-1dfe1af21cb9","ENSG00000105639.20","JAK3",505,3.3542,1.2282,1.3128,"OK"
"TCGA-KIRC","TCGA-CJ-5677-01A-11R-1541-07","TCGA-CJ-5677","Primary Tumor","e47ee1c9-13c8-4c78-b1d6-8a6795bebee8","ENSG00000105639.20","JAK3",1457,13.571,4.7219,5.6389,"OK"
"TCGA-KIRC","TCGA-6D-AA2E-01A-11R-A37O-07","TCGA-6D-AA2E","Primary Tumor","44dade70-3ecc-4be0-88a8-772cb763d5bb","ENSG00000105639.20","JAK3",302,2.9356,1.1339,1.202,"OK"
"TCGA-KIRC","TCGA-B8-5163-01A-01R-1420-07","TCGA-B8-5163","Primary Tumor","39c94a70-a68c-405c-bfbf-9675fbb1411a","ENSG00000105639.20","JAK3",4917,32.0708,8.7009,9.9552,"OK"
"TCGA-KIRC","TCGA-B0-5092-01A-01R-1420-07","TCGA-B0-5092","Primary Tumor","db99b502-b286-4b36-a0a5-28b6b413b81a","ENSG00000105639.20","JAK3",3584,29.9275,11.4933,12.9046,"OK"
"TCGA-KIRC","TCGA-CZ-4857-01A-01R-1305-07","TCGA-CZ-4857","Primary Tumor","298544f7-b010-45cc-a518-619b8e04e4fc","ENSG00000105639.20","JAK3",2946,29.2564,9.1801,10.0949,"OK"
"TCGA-KIRC","TCGA-B0-4703-01A-01R-1277-07","TCGA-B0-4703","Primary Tumor","a09990aa-76c9-4041-a2f5-317be4c5ab09","ENSG00000105639.20","JAK3",2931,30.3277,7.6264,8.0844,"OK"
"TCGA-KIRC","TCGA-BP-4974-01A-01R-1334-07","TCGA-BP-4974","Primary Tumor","4ab781c9-0569-4b74-b233-a8d898392f66","ENSG00000105639.20","JAK3",3078,18.8727,5.3237,5.4391,"OK"
"TCGA-KIRC","TCGA-BP-5001-01A-01R-1334-07","TCGA-BP-5001","Primary Tumor","03c6d5d2-1a33-4ae7-9421-f43b14fc97bd","ENSG00000105639.20","JAK3",1350,7.6138,3.6786,4.8225,"OK"
"TCGA-KIRC","TCGA-AK-3458-01A-01R-1503-07","TCGA-AK-3458","Primary Tumor","4bc67f13-2c7c-4be8-8bfe-1c2fffecf694","ENSG00000105639.20","JAK3",687,6.7995,2.4574,3.0926,"OK"
"TCGA-KIRC","TCGA-B0-4846-01A-01R-1277-07","TCGA-B0-4846","Primary Tumor","396123b0-8914-42db-a9f3-4fdf987c5faf","ENSG00000105639.20","JAK3",1308,11.8909,3.3395,3.3014,"OK"
"TCGA-KIRC","TCGA-BP-4161-01A-02R-1325-07","TCGA-BP-4161","Primary Tumor","e1beebe9-dc24-4f9d-a89f-87001fcf25c7","ENSG00000105639.20","JAK3",2035,16.344,5.2516,5.1959,"OK"
"TCGA-KIRC","TCGA-BP-4964-01A-01R-1334-07","TCGA-BP-4964","Primary Tumor","00174492-1adc-4310-8147-a622befbb466","ENSG00000105639.20","JAK3",3696,20.8923,7.365,8.3554,"OK"
"TCGA-KIRC","TCGA-BP-4769-01A-01R-1289-07","TCGA-BP-4769","Primary Tumor","c69d9c36-61e3-4985-b17b-b64bd7ed3821","ENSG00000105639.20","JAK3",861,9.4274,2.4115,2.3864,"OK"
"TCGA-KIRC","TCGA-BP-4797-01A-01R-1305-07","TCGA-BP-4797","Primary Tumor","1164d793-7d50-42c9-9b8c-74affd93964d","ENSG00000105639.20","JAK3",1533,9.0258,3.1121,3.4922,"OK"
"TCGA-KIRC","TCGA-T7-A92I-01A-11R-A37O-07","TCGA-T7-A92I","Primary Tumor","1263f317-119b-428c-96b1-c187e54bb275","ENSG00000105639.20","JAK3",359,2.9039,0.8107,0.7838,"OK"
"TCGA-KIRC","TCGA-B0-4693-01A-01R-1277-07","TCGA-B0-4693","Primary Tumor","afb1e9c1-aa37-40d4-a2b0-5996c023d30b","ENSG00000105639.20","JAK3",1749,17.9485,5.8036,5.7481,"OK"
"TCGA-KIRC","TCGA-B8-4143-01A-01R-1188-07","TCGA-B8-4143","Primary Tumor","fa927427-fa20-44d0-b574-81d99277be8a","ENSG00000105639.20","JAK3",4742,47.0592,15.6402,16.2981,"OK"
"TCGA-KIRC","TCGA-B0-5697-01A-11R-1541-07","TCGA-B0-5697","Primary Tumor","98ca487a-a503-459a-8665-11a3caf8bce5","ENSG00000105639.20","JAK3",2339,16.2404,5.0778,5.3346,"OK"
"TCGA-KIRC","TCGA-B0-5697-11A-01R-1541-07","TCGA-B0-5697","Solid Tissue Normal","05aedbb7-c56c-4756-b8e8-302afaedcb4c","ENSG00000105639.20","JAK3",114,0.9158,0.3695,0.4004,"OK"
"TCGA-KIRC","TCGA-CJ-4876-01A-01R-1305-07","TCGA-CJ-4876","Primary Tumor","08e51a10-bb34-448d-bc76-c02834852933","ENSG00000105639.20","JAK3",1164,9.6554,3.3541,3.4956,"OK"
"TCGA-KIRC","TCGA-BP-4763-01A-01R-1289-07","TCGA-BP-4763","Primary Tumor","578db3bb-5ca7-413d-a38b-79876d4b98ac","ENSG00000105639.20","JAK3",1292,11.9905,3.5199,3.743,"OK"
"TCGA-KIRC","TCGA-BP-4971-01A-01R-1334-07","TCGA-BP-4971","Primary Tumor","6b95e135-1a51-4d0c-bd2c-ab55273a3eb7","ENSG00000105639.20","JAK3",5681,27.1773,11.9388,14.8115,"OK"
"TCGA-KIRC","TCGA-AS-3777-01A-01R-0864-07","TCGA-AS-3777","Primary Tumor","d9979174-ee0c-42bb-b928-a4f642845db7","ENSG00000105639.20","JAK3",208,0.9023,0.4386,0.7776,"OK"
"TCGA-KIRC","TCGA-B0-4833-01A-01R-1305-07","TCGA-B0-4833","Primary Tumor","fa7f749b-6c8e-4052-8196-fd91d52e67f1","ENSG00000105639.20","JAK3",1437,13.8207,5.9739,6.7299,"OK"
"TCGA-KIRC","TCGA-A3-3323-01A-02R-1325-07","TCGA-A3-3323","Primary Tumor","8ebdb262-631c-4ac0-af24-16dca92d8c45","ENSG00000105639.20","JAK3",2057,23.7429,6.9898,7.1567,"OK"
"TCGA-KIRC","TCGA-B8-5158-01A-01R-1420-07","TCGA-B8-5158","Primary Tumor","88aade97-0051-480d-be54-bce61b4e5b91","ENSG00000105639.20","JAK3",2406,17.989,5.0632,5.5731,"OK"
"TCGA-KIRC","TCGA-BP-4167-01A-02R-1325-07","TCGA-BP-4167","Primary Tumor","d19fa0dd-5832-46a8-a7a0-142075684a55","ENSG00000105639.20","JAK3",2334,16.0037,7.4162,9.6908,"OK"
"TCGA-KIRC","TCGA-BP-4163-01A-02R-1325-07","TCGA-BP-4163","Primary Tumor","99b8979a-d55a-4c42-9df1-58c9a3f70a92","ENSG00000105639.20","JAK3",1066,13.2309,3.9234,4.101,"OK"
"TCGA-KIRC","TCGA-B0-5106-01A-01R-1420-07","TCGA-B0-5106","Primary Tumor","f4fbf55a-1a2a-458e-9223-921e2dc9352e","ENSG00000105639.20","JAK3",3610,29.7555,10.1511,11.0916,"OK"
"TCGA-KIRC","TCGA-BP-4332-01A-01R-1289-07","TCGA-BP-4332","Primary Tumor","a059cc98-e8d4-4428-b326-ac59b5445f67","ENSG00000105639.20","JAK3",2179,18.5456,5.749,5.6577,"OK"
"TCGA-KIRC","TCGA-B0-5084-01A-01R-1334-07","TCGA-B0-5084","Primary Tumor","8398a735-962c-4b4c-87b6-cf1e0a07ce91","ENSG00000105639.20","JAK3",2822,16.3192,6.4859,7.8582,"OK"
"TCGA-KIRC","TCGA-CZ-5452-11A-01R-1503-07","TCGA-CZ-5452","Solid Tissue Normal","01851b83-f8c4-4108-99c9-248fe29e39e9","ENSG00000105639.20","JAK3",160,1.3319,0.3884,0.3806,"OK"
"TCGA-KIRC","TCGA-CZ-5452-01A-01R-1503-07","TCGA-CZ-5452","Primary Tumor","b2c3a163-384f-4246-880f-ae2caebf0d17","ENSG00000105639.20","JAK3",2030,14.9681,5.1942,5.6304,"OK"
"TCGA-KIRC","TCGA-B8-A54G-01A-11R-A266-07","TCGA-B8-A54G","Primary Tumor","c1873d0a-2c67-44c7-97ba-9a10cd7ed962","ENSG00000105639.20","JAK3",1696,19.7289,5.9941,5.9087,"OK"
"TCGA-KIRC","TCGA-B2-5636-01A-02R-1541-07","TCGA-B2-5636","Primary Tumor","27918218-c6a5-4f1d-b25c-bdf08d4146bd","ENSG00000105639.20","JAK3",1287,16.1487,3.6353,3.4149,"OK"
"TCGA-KIRC","TCGA-CW-5590-01A-01R-1541-07","TCGA-CW-5590","Primary Tumor","6f5c8394-3144-428a-a38d-eb39be4379b5","ENSG00000105639.20","JAK3",1181,9.1215,2.8452,3.0895,"OK"
"TCGA-KIRC","TCGA-A3-3351-01A-02R-1325-07","TCGA-A3-3351","Primary Tumor","9f112190-6fc5-456b-a1f6-d7440529a66b","ENSG00000105639.20","JAK3",3269,39.9493,10.4614,9.9566,"OK"
"TCGA-KIRC","TCGA-CJ-5672-01A-11R-1541-07","TCGA-CJ-5672","Primary Tumor","0666c919-fe81-415e-84ea-c782234e3aa0","ENSG00000105639.20","JAK3",1462,14.7186,5.5969,6.1792,"OK"
"TCGA-KIRC","TCGA-BP-4790-01A-01R-1305-07","TCGA-BP-4790","Primary Tumor","84541c24-ecb8-47a6-9e6f-45a6fe854d93","ENSG00000105639.20","JAK3",1996,22.1652,6.2716,6.0878,"OK"
"TCGA-KIRC","TCGA-A3-A8OU-01A-11R-A37O-07","TCGA-A3-A8OU","Primary Tumor","56c82934-f740-406c-afad-f9d8bd17aff3","ENSG00000105639.20","JAK3",1194,11.7917,3.5307,3.5273,"OK"
"TCGA-KIRC","TCGA-BP-4349-01A-01R-1289-07","TCGA-BP-4349","Primary Tumor","c35bcaa8-f2f8-4c08-af74-910f73e5bc94","ENSG00000105639.20","JAK3",1313,8.8764,3.2109,3.486,"OK"
"TCGA-KIRC","TCGA-B0-5104-01A-01R-1420-07","TCGA-B0-5104","Primary Tumor","f98a1953-c008-4ab9-a17e-be80b5fd43fe","ENSG00000105639.20","JAK3",1084,6.6826,2.369,2.5232,"OK"
"TCGA-KIRC","TCGA-B2-A4SR-01A-11R-A266-07","TCGA-B2-A4SR","Primary Tumor","fa994287-faa4-483c-8225-1d45a1d0d522","ENSG00000105639.20","JAK3",1236,13.4928,3.6174,3.3805,"OK"
"TCGA-KIRC","TCGA-B0-5399-01A-01R-1503-07","TCGA-B0-5399","Primary Tumor","6a1c052c-21bb-4688-96db-3d605b0fa93a","ENSG00000105639.20","JAK3",1941,16.3009,4.9815,5.0838,"OK"
"TCGA-KIRC","TCGA-B8-4622-01A-02R-1277-07","TCGA-B8-4622","Primary Tumor","34fd315d-cfd8-4d85-8114-22311d55a1fc","ENSG00000105639.20","JAK3",1352,12.1846,4.0251,4.1856,"OK"
"TCGA-KIRC","TCGA-BP-4776-01A-01R-1289-07","TCGA-BP-4776","Primary Tumor","ee6d69a8-5bb0-4271-b349-3bcad539b275","ENSG00000105639.20","JAK3",1146,10.6332,4.8701,5.8376,"OK"
"TCGA-KIRC","TCGA-BP-4798-01A-01R-1305-07","TCGA-BP-4798","Primary Tumor","6b920c35-ec0c-4772-9163-a22f4cb27c9f","ENSG00000105639.20","JAK3",7431,49.6922,19.4469,21.2113,"OK"
"TCGA-KIRC","TCGA-B2-5641-11A-01R-1541-07","TCGA-B2-5641","Solid Tissue Normal","8c2d01a0-7df8-465a-9739-b25d96f98ddd","ENSG00000105639.20","JAK3",271,2.6125,0.8342,0.8185,"OK"
"TCGA-KIRC","TCGA-AK-3425-01A-02R-1277-07","TCGA-AK-3425","Primary Tumor","8bec131b-088c-41f6-95d1-3eece690b53f","ENSG00000105639.20","JAK3",1458,13.5045,4.63,5.3274,"OK"
"TCGA-KIRC","TCGA-BP-4334-01A-01R-1289-07","TCGA-BP-4334","Primary Tumor","1b242926-e8c1-4f9b-88fa-40211585207e","ENSG00000105639.20","JAK3",181,1.2368,0.7508,1.1567,"OK"
"TCGA-KIRC","TCGA-B0-5695-01A-11R-1541-07","TCGA-B0-5695","Primary Tumor","a3cac4bf-4b70-4fc8-b0a5-8bda5b6d405c","ENSG00000105639.20","JAK3",532,4.0637,1.1482,1.2009,"OK"
"TCGA-KIRC","TCGA-CJ-6027-01A-11R-1672-07","TCGA-CJ-6027","Primary Tumor","46b3a547-c7a4-4499-9a77-29eb56f0a570","ENSG00000105639.20","JAK3",5666,37.2422,14.0986,15.4924,"OK"
"TCGA-KIRC","TCGA-CJ-4869-01A-02R-1426-07","TCGA-CJ-4869","Primary Tumor","2e5ca57e-8530-43b5-806f-8915d421552f","ENSG00000105639.20","JAK3",2707,16.0819,5.9061,6.898,"OK"
"TCGA-KIRC","TCGA-BP-5189-01A-02R-1426-07","TCGA-BP-5189","Primary Tumor","36513c94-fb14-4008-838a-13d23d609382","ENSG00000105639.20","JAK3",4021,22.2592,6.3131,6.9016,"OK"
"TCGA-KIRC","TCGA-BP-4760-01A-02R-1420-07","TCGA-BP-4760","Primary Tumor","9651c36d-8d1e-411a-9d5a-42550b73b426","ENSG00000105639.20","JAK3",1191,11.9651,3.0578,3.111,"OK"
"TCGA-KIRC","TCGA-BP-5201-01A-01R-1426-07","TCGA-BP-5201","Primary Tumor","902fddff-c332-4871-bf4e-c9fa0445f2a2","ENSG00000105639.20","JAK3",3221,19.3039,7.4249,9.0386,"OK"
"TCGA-KIRC","TCGA-DV-5568-01A-01R-1541-07","TCGA-DV-5568","Primary Tumor","89bb336a-c128-4492-9109-e657f8f2011b","ENSG00000105639.20","JAK3",1068,8.4108,2.8726,3.4339,"OK"
"TCGA-KIRC","TCGA-BP-4159-01A-02R-1289-07","TCGA-BP-4159","Primary Tumor","16574f32-3388-42a3-a5ca-9248e75fd522","ENSG00000105639.20","JAK3",527,3.5962,1.732,2.2786,"OK"
"TCGA-KIRC","TCGA-CJ-4636-01A-02R-1325-07","TCGA-CJ-4636","Primary Tumor","617f7aad-7b59-4e20-8e1c-fa324cc1bef4","ENSG00000105639.20","JAK3",1448,12.0577,4.9178,5.5196,"OK"
"TCGA-KIRC","TCGA-B8-A54K-01A-11R-A33J-07","TCGA-B8-A54K","Primary Tumor","d1cd1a00-c44a-4581-ad07-e234303a65b9","ENSG00000105639.20","JAK3",1432,16.2127,4.4591,4.4746,"OK"
"TCGA-KIRC","TCGA-B2-4098-01A-02R-1325-07","TCGA-B2-4098","Primary Tumor","432ac91a-657b-4630-a5c8-0499aed1b13c","ENSG00000105639.20","JAK3",1470,11.8727,5.5936,6.8316,"OK"
"TCGA-KIRC","TCGA-BP-4771-01A-01R-1289-07","TCGA-BP-4771","Primary Tumor","ed4e33b6-e610-40f6-a9cb-68d27b24b7ea","ENSG00000105639.20","JAK3",8097,49.4532,19.6502,21.2325,"OK"
"TCGA-KIRC","TCGA-BP-5199-01A-01R-1426-07","TCGA-BP-5199","Primary Tumor","d014104d-47ca-441c-9756-66672008cb14","ENSG00000105639.20","JAK3",4633,33.9397,10.2377,10.9511,"OK"
"TCGA-KIRC","TCGA-B0-5691-01A-11R-1541-07","TCGA-B0-5691","Primary Tumor","b43e8a88-6ed9-4a7a-ade7-91f340ad5465","ENSG00000105639.20","JAK3",853,13.5959,3.4591,3.2384,"OK"
"TCGA-KIRC","TCGA-A3-3307-01A-01R-0864-07","TCGA-A3-3307","Primary Tumor","b605224a-cf9c-4092-beb4-5ed43c1179de","ENSG00000105639.20","JAK3",660,8.1088,2.3027,2.1719,"OK"
"TCGA-KIRC","TCGA-B0-5694-01A-11R-1541-07","TCGA-B0-5694","Primary Tumor","24f33eec-e332-4d33-a628-a366f2a18d52","ENSG00000105639.20","JAK3",1132,10.6302,4.2049,4.7976,"OK"
"TCGA-KIRC","TCGA-CZ-4854-01A-01R-1305-07","TCGA-CZ-4854","Primary Tumor","32d5318e-4553-4f8d-81bb-82f59885fc60","ENSG00000105639.20","JAK3",3967,25.9496,9.3271,10.2975,"OK"
"TCGA-KIRC","TCGA-DV-5566-01A-01R-1541-07","TCGA-DV-5566","Primary Tumor","adb0fc04-0e35-4637-b3e2-6d9299b97069","ENSG00000105639.20","JAK3",496,5.5873,1.8023,1.8527,"OK"
"TCGA-KIRC","TCGA-B2-5635-01B-04R-A277-07","TCGA-B2-5635","Primary Tumor","2afa2c24-7bbf-4855-acb8-feaa22dc4c33","ENSG00000105639.20","JAK3",1547,27.3405,9.0594,8.1618,"OK"
"TCGA-KIRC","TCGA-B8-A8YJ-01A-13R-A39I-07","TCGA-B8-A8YJ","Primary Tumor","8cd89112-70a7-4f63-9b41-e3379589cb5e","ENSG00000105639.20","JAK3",2302,27.7439,7.6374,7.8733,"OK"
"TCGA-KIRC","TCGA-B0-5703-01A-11R-1541-07","TCGA-B0-5703","Primary Tumor","cc8c7c7e-a682-43ca-af76-08b49bf3512a","ENSG00000105639.20","JAK3",1197,9.3813,3.8614,4.3064,"OK"
"TCGA-KIRC","TCGA-BP-4989-01A-01R-1334-07","TCGA-BP-4989","Primary Tumor","c4143095-ebf5-4ce2-91fe-6aea9cc62cc7","ENSG00000105639.20","JAK3",5199,24.8093,11.2049,13.2678,"OK"
"TCGA-KIRC","TCGA-BP-4972-01A-01R-1334-07","TCGA-BP-4972","Primary Tumor","e6a09aba-4d6e-4079-9b34-0e9caf705885","ENSG00000105639.20","JAK3",1871,9.5647,2.941,3.1414,"OK"
"TCGA-KIRC","TCGA-B0-4700-11A-01R-1541-07","TCGA-B0-4700","Solid Tissue Normal","6ec7b719-0f95-4108-8e26-a7049e29d495","ENSG00000105639.20","JAK3",295,1.7803,0.912,1.158,"OK"
"TCGA-KIRC","TCGA-CJ-4908-01A-01R-1426-07","TCGA-CJ-4908","Primary Tumor","626f256f-7057-47c3-8775-cda761910b1f","ENSG00000105639.20","JAK3",2156,15.9119,4.6206,4.7406,"OK"
"TCGA-KIRC","TCGA-BP-5184-01A-01R-1426-07","TCGA-BP-5184","Primary Tumor","6838acd3-3b0b-4ba4-b9da-1d0ffe9c5640","ENSG00000105639.20","JAK3",562,5.8584,1.8027,1.8685,"OK"
"TCGA-KIRC","TCGA-CZ-5463-11A-01R-1503-07","TCGA-CZ-5463","Solid Tissue Normal","ba6dfcd5-be76-481f-9e8e-19421cf23695","ENSG00000105639.20","JAK3",273,1.7389,0.546,0.5569,"OK"
"TCGA-KIRC","TCGA-B2-4102-01A-02R-1325-07","TCGA-B2-4102","Primary Tumor","a33333fb-31f7-4874-aefd-a004be0d943e","ENSG00000105639.20","JAK3",1833,17.0027,4.8726,4.6345,"OK"
"TCGA-KIRC","TCGA-BP-5185-01A-01R-1426-07","TCGA-BP-5185","Primary Tumor","5eb4cdf7-10ee-4e24-801c-7297b5b3ebd7","ENSG00000105639.20","JAK3",2638,13.9786,9.8954,18.7022,"OK"
"TCGA-KIRC","TCGA-A3-3316-01A-01R-0864-07","TCGA-A3-3316","Primary Tumor","51a84b87-eddd-40a9-ad8a-46f3682b9318","ENSG00000105639.20","JAK3",935,11.7685,4.0562,4.4574,"OK"
"TCGA-KIRC","TCGA-B0-5690-11A-01R-1541-07","TCGA-B0-5690","Solid Tissue Normal","58eee6a5-aaae-486e-b4ec-ba191af5fcb5","ENSG00000105639.20","JAK3",149,0.8919,0.3401,0.3674,"OK"
"TCGA-KIRC","TCGA-B8-A54I-01A-21R-A33J-07","TCGA-B8-A54I","Primary Tumor","eb921878-4c02-4b11-9c4d-84df7926ef70","ENSG00000105639.20","JAK3",2664,14.4977,9.4509,12.0009,"OK"
"TCGA-KIRC","TCGA-B8-A7U6-01A-12R-A37O-07","TCGA-B8-A7U6","Primary Tumor","7a3b5b7d-67cc-4048-9bd9-9db08bad1601","ENSG00000105639.20","JAK3",824,11.5268,3.2276,3.2695,"OK"
"TCGA-KIRC","TCGA-MM-A563-01A-11R-A266-07","TCGA-MM-A563","Primary Tumor","2f9b9698-edc6-4049-809c-9733f05f5c2b","ENSG00000105639.20","JAK3",2648,27.8775,9.8917,9.872,"OK"
"TCGA-KIRC","TCGA-B4-5843-01A-11R-1672-07","TCGA-B4-5843","Primary Tumor","c2c34b18-7f7a-47ac-9f42-b7700562d006","ENSG00000105639.20","JAK3",947,10.353,2.9059,2.7554,"OK"
"TCGA-KIRC","TCGA-CZ-4859-01A-02R-1426-07","TCGA-CZ-4859","Primary Tumor","5576ae8b-e6e9-496d-854a-8c696bd965c9","ENSG00000105639.20","JAK3",312,2.139,0.6001,0.5894,"OK"
"TCGA-KIRC","TCGA-B0-4945-01A-01R-1420-07","TCGA-B0-4945","Primary Tumor","f4e99961-1168-46bd-86cb-4c6662f5b8da","ENSG00000105639.20","JAK3",1089,11.0989,3.5157,3.4639,"OK"
"TCGA-KIRC","TCGA-A3-3308-01A-02R-1325-07","TCGA-A3-3308","Primary Tumor","7b34b9d4-8526-4738-87b4-f9435a1c7ae1","ENSG00000105639.20","JAK3",1042,11.785,3.3058,3.3795,"OK"
"TCGA-KIRC","TCGA-AK-3460-01A-02R-1277-07","TCGA-AK-3460","Primary Tumor","07868319-1d09-49ca-b198-5677d151d36d","ENSG00000105639.20","JAK3",480,5.5231,1.9772,2.1677,"OK"
"TCGA-KIRC","TCGA-B0-4828-01A-01R-1277-07","TCGA-B0-4828","Primary Tumor","2d6dd901-d11e-459e-ba2e-8a587e72633e","ENSG00000105639.20","JAK3",1415,12.9949,5.2639,5.9838,"OK"
"TCGA-KIRC","TCGA-CZ-5460-01A-01R-1503-07","TCGA-CZ-5460","Primary Tumor","3545f947-1a52-4e14-a98d-e400a6cb5e60","ENSG00000105639.20","JAK3",1189,7.0044,2.7541,3.0386,"OK"
"TCGA-KIRC","TCGA-CJ-4881-01A-01R-1305-07","TCGA-CJ-4881","Primary Tumor","c04d9806-d86b-4afd-9481-89037aa621d1","ENSG00000105639.20","JAK3",2816,22.4104,8.0536,9.1073,"OK"
"TCGA-KIRC","TCGA-B0-4824-01A-01R-1277-07","TCGA-B0-4824","Primary Tumor","44f16ded-c9e7-422c-a03c-1ec124acd76c","ENSG00000105639.20","JAK3",2291,24.5459,8.2958,8.3395,"OK"
"TCGA-KIRC","TCGA-BP-4777-01A-01R-1289-07","TCGA-BP-4777","Primary Tumor","742932b6-cf2c-4750-9a0c-145ec93d1da0","ENSG00000105639.20","JAK3",2396,14.9974,5.9787,6.6265,"OK"
"TCGA-KIRC","TCGA-AK-3465-01A-02R-1325-07","TCGA-AK-3465","Primary Tumor","6a408551-3028-49cd-b896-6bfcb1abde4b","ENSG00000105639.20","JAK3",270,1.341,0.6433,0.8274,"OK"
"TCGA-KIRC","TCGA-CJ-6028-01A-11R-1672-07","TCGA-CJ-6028","Primary Tumor","cdcfd140-d0a5-4c55-ba0c-64af335a1ff6","ENSG00000105639.20","JAK3",2428,22.6738,7.8104,8.1391,"OK"
"TCGA-KIRC","TCGA-A3-3322-01A-02R-1325-07","TCGA-A3-3322","Primary Tumor","af5c089d-33a6-49a3-bc6e-bd5e2db921d8","ENSG00000105639.20","JAK3",1199,11.1194,3.9577,4.1195,"OK"
"TCGA-KIRC","TCGA-B8-4620-11A-01R-1758-07","TCGA-B8-4620","Solid Tissue Normal","8fe484cf-e146-4b6f-a852-b2510c7eac4b","ENSG00000105639.20","JAK3",493,5.2847,2.0426,2.1557,"OK"
"TCGA-KIRC","TCGA-B8-4620-01A-02R-1325-07","TCGA-B8-4620","Primary Tumor","a3c824d5-5d92-453e-820b-bf879fa38e59","ENSG00000105639.20","JAK3",3596,25.735,9.3878,10.8381,"OK"
"TCGA-KIRC","TCGA-B0-4844-01A-01R-1277-07","TCGA-B0-4844","Primary Tumor","05becc45-68e1-4706-a225-3a805bd7ba56","ENSG00000105639.20","JAK3",3459,33.5276,11.7934,14.329,"OK"
"TCGA-KIRC","TCGA-B0-4816-01A-01R-1503-07","TCGA-B0-4816","Primary Tumor","2c1dfe31-3404-4bd8-b003-f3f649e21ecb","ENSG00000105639.20","JAK3",2069,13.3501,4.3148,4.5741,"OK"
"TCGA-KIRC","TCGA-B0-5080-01A-01R-1503-07","TCGA-B0-5080","Primary Tumor","d98b9775-6abc-48fa-a229-39442a7291d7","ENSG00000105639.20","JAK3",2058,17.5912,5.4599,5.8902,"OK"
"TCGA-KIRC","TCGA-B0-4827-01A-02R-1420-07","TCGA-B0-4827","Primary Tumor","6ebb7461-432b-4ca5-b709-54ea97a634cc","ENSG00000105639.20","JAK3",4098,26.2033,8.824,9.8996,"OK"
"TCGA-KIRC","TCGA-G6-A8L7-01A-11R-A37O-07","TCGA-G6-A8L7","Primary Tumor","b0b5583a-d348-4a65-bea4-d4046eac0f76","ENSG00000105639.20","JAK3",2156,23.6328,11.9093,16.4005,"OK"
"TCGA-KIRC","TCGA-CJ-4901-01A-01R-1426-07","TCGA-CJ-4901","Primary Tumor","baec403c-9fb4-4b2e-898b-ef8399d0157e","ENSG00000105639.20","JAK3",5698,33.9303,14.8204,18.0293,"OK"
