"project","file_id","sample_barcode","patient_id","sample_type","gene_name","ensembl_id","unstranded","TPM","FPKM","FPKM_UQ","extraction_status"
"TCGA-BRCA","95775d9a-4f7f-47c9-806b-acea8e01d40e","TCGA-BH-A0HP-01A-12R-A084-07","TCGA-BH-A0HP","Primary Tumor","EPHB2","ENSG00000133216",758,3.1688,0.9571,0.9778,"OK"
"TCGA-BRCA","7d904415-9887-4738-99ae-66dcd60084ac","TCGA-A2-A0D3-01A-11R-A115-07","TCGA-A2-A0D3","Primary Tumor","JAK3","ENSG00000105639",606,5.6831,1.5009,1.4151,"OK"
"TCGA-BRCA","7d904415-9887-4738-99ae-66dcd60084ac","TCGA-A2-A0D3-01A-11R-A115-07","TCGA-A2-A0D3","Primary Tumor","EPHB2","ENSG00000133216",357,1.8224,0.4813,0.4538,"OK"
"TCGA-BRCA","ac7c3a38-5d88-488e-86f7-1c72a26fe5ef","TCGA-BH-A18F-01A-11R-A12D-07","TCGA-BH-A18F","Primary Tumor","JAK3","ENSG00000105639",825,9.5842,2.5858,2.3736,"OK"
"TCGA-BRCA","ac7c3a38-5d88-488e-86f7-1c72a26fe5ef","TCGA-BH-A18F-01A-11R-A12D-07","TCGA-BH-A18F","Primary Tumor","EPHB2","ENSG00000133216",866,5.4764,1.4775,1.3562,"OK"
"TCGA-BRCA","7860a938-e43a-4c3a-83b4-6578cea95df8","TCGA-E2-A150-01A-11R-A12D-07","TCGA-E2-A150","Primary Tumor","JAK3","ENSG00000105639",823,8.6431,2.3923,2.4276,"OK"
"TCGA-BRCA","7860a938-e43a-4c3a-83b4-6578cea95df8","TCGA-E2-A150-01A-11R-A12D-07","TCGA-E2-A150","Primary Tumor","EPHB2","ENSG00000133216",1827,10.4443,2.8909,2.9335,"OK"
"TCGA-BRCA","b4d6811f-cb5c-4ad9-8f13-5d58f0b6afd4","TCGA-A8-A0A6-01A-12R-A056-07","TCGA-A8-A0A6","Primary Tumor","JAK3","ENSG00000105639",772,9.4953,3.0099,2.9136,"OK"
"TCGA-BRCA","b4d6811f-cb5c-4ad9-8f13-5d58f0b6afd4","TCGA-A8-A0A6-01A-12R-A056-07","TCGA-A8-A0A6","Primary Tumor","EPHB2","ENSG00000133216",269,1.801,0.5709,0.5526,"OK"
"TCGA-BRCA","ccd3b6f5-b425-47fb-b48e-0e24a4d6a4b2","TCGA-B6-A0I2-01A-11R-A034-07","TCGA-B6-A0I2","Primary Tumor","JAK3","ENSG00000105639",1695,12.4359,4.9978,5.6562,"OK"
"TCGA-BRCA","ccd3b6f5-b425-47fb-b48e-0e24a4d6a4b2","TCGA-B6-A0I2-01A-11R-A034-07","TCGA-B6-A0I2","Primary Tumor","EPHB2","ENSG00000133216",320,1.278,0.5136,0.5813,"OK"
"TCGA-BRCA","a58e2ae3-a236-4209-8292-70465216cb85","TCGA-AO-A12D-01A-11R-A115-07","TCGA-AO-A12D","Primary Tumor","JAK3","ENSG00000105639",1421,13.0806,4.4145,4.9041,"OK"
"TCGA-BRCA","a58e2ae3-a236-4209-8292-70465216cb85","TCGA-AO-A12D-01A-11R-A115-07","TCGA-AO-A12D","Primary Tumor","EPHB2","ENSG00000133216",471,2.3601,0.7965,0.8848,"OK"
"TCGA-BRCA","7baccc3d-54ba-4a3f-8ec0-b54ccd92df45","TCGA-E9-A1RA-01A-11R-A14D-07","TCGA-E9-A1RA","Primary Tumor","JAK3","ENSG00000105639",618,7.5114,2.1366,2.0926,"OK"
"TCGA-BRCA","7baccc3d-54ba-4a3f-8ec0-b54ccd92df45","TCGA-E9-A1RA-01A-11R-A14D-07","TCGA-E9-A1RA","Primary Tumor","EPHB2","ENSG00000133216",329,2.1767,0.6192,0.6064,"OK"
"TCGA-BRCA","2dc5eb24-fb84-455a-ae05-3b58ad2fc284","TCGA-B6-A0X4-01A-11R-A109-07","TCGA-B6-A0X4","Primary Tumor","JAK3","ENSG00000105639",58,0.8341,0.229,0.2377,"OK"
"TCGA-BRCA","2dc5eb24-fb84-455a-ae05-3b58ad2fc284","TCGA-B6-A0X4-01A-11R-A109-07","TCGA-B6-A0X4","Primary Tumor","EPHB2","ENSG00000133216",99,0.775,0.2128,0.2209,"OK"
"TCGA-BRCA","3bc9d1c0-b57f-44b5-8624-b3ee99aeafe4","TCGA-AO-A03R-01A-21R-A034-07","TCGA-AO-A03R","Primary Tumor","JAK3","ENSG00000105639",976,8.684,3.9761,4.789,"OK"
"TCGA-BRCA","3bc9d1c0-b57f-44b5-8624-b3ee99aeafe4","TCGA-AO-A03R-01A-21R-A034-07","TCGA-AO-A03R","Primary Tumor","EPHB2","ENSG00000133216",2601,12.5975,5.768,6.9471,"OK"
"TCGA-BRCA","4dc3285f-fd32-4a3e-ad59-28597ab5323a","TCGA-C8-A132-01A-31R-A115-07","TCGA-C8-A132","Primary Tumor","JAK3","ENSG00000105639",1901,19.3924,5.2368,5.3301,"OK"
"TCGA-BRCA","4dc3285f-fd32-4a3e-ad59-28597ab5323a","TCGA-C8-A132-01A-31R-A115-07","TCGA-C8-A132","Primary Tumor","EPHB2","ENSG00000133216",951,5.2808,1.426,1.4515,"OK"
"TCGA-BRCA","d7e1d1f4-3189-401d-91dc-048ab13ce5df","TCGA-EW-A1J6-01A-11R-A13Q-07","TCGA-EW-A1J6","Primary Tumor","JAK3","ENSG00000105639",973,4.0565,2.4943,3.2504,"OK"
"TCGA-BRCA","d7e1d1f4-3189-401d-91dc-048ab13ce5df","TCGA-EW-A1J6-01A-11R-A13Q-07","TCGA-EW-A1J6","Primary Tumor","EPHB2","ENSG00000133216",462,1.0485,0.6447,0.8401,"OK"
"TCGA-BRCA","39b28d5e-fc51-4dfc-bcbe-0285c3bad830","TCGA-BH-A0DG-01A-21R-A12P-07","TCGA-BH-A0DG","Primary Tumor","JAK3","ENSG00000105639",917,9.189,2.6981,2.7996,"OK"
"TCGA-BRCA","39b28d5e-fc51-4dfc-bcbe-0285c3bad830","TCGA-BH-A0DG-01A-21R-A12P-07","TCGA-BH-A0DG","Primary Tumor","EPHB2","ENSG00000133216",621,3.3874,0.9946,1.032,"OK"
"TCGA-BRCA","1479c033-ebe7-423d-8460-bbe84fd5ffb6","TCGA-BH-A0DG-11A-43R-A12P-07","TCGA-BH-A0DG","Solid Tissue Normal","JAK3","ENSG00000105639",456,4.2649,1.1174,1.0521,"OK"
"TCGA-BRCA","1479c033-ebe7-423d-8460-bbe84fd5ffb6","TCGA-BH-A0DG-11A-43R-A12P-07","TCGA-BH-A0DG","Solid Tissue Normal","EPHB2","ENSG00000133216",285,1.451,0.3802,0.358,"OK"
"TCGA-BRCA","5978f5bd-575c-4b95-9265-654af1127685","TCGA-BH-A0HU-01A-11R-A034-07","TCGA-BH-A0HU","Primary Tumor","JAK3","ENSG00000105639",286,2.2127,0.7149,0.7011,"OK"
"TCGA-BRCA","5978f5bd-575c-4b95-9265-654af1127685","TCGA-BH-A0HU-01A-11R-A034-07","TCGA-BH-A0HU","Primary Tumor","EPHB2","ENSG00000133216",215,0.9054,0.2925,0.2869,"OK"
"TCGA-BRCA","c55e6460-fea1-468e-951e-bf45bbddd7a6","TCGA-A7-A0CJ-01A-21R-A00Z-07","TCGA-A7-A0CJ","Primary Tumor","JAK3","ENSG00000105639",295,2.854,0.868,0.8062,"OK"
"TCGA-BRCA","c55e6460-fea1-468e-951e-bf45bbddd7a6","TCGA-A7-A0CJ-01A-21R-A00Z-07","TCGA-A7-A0CJ","Primary Tumor","EPHB2","ENSG00000133216",265,1.3956,0.4244,0.3942,"OK"
"TCGA-BRCA","c1778b3c-5649-4e26-b937-fd00ffd58387","TCGA-A8-A097-01A-11R-A034-07","TCGA-A8-A097","Primary Tumor","JAK3","ENSG00000105639",803,5.1609,1.482,1.5466,"OK"
"TCGA-BRCA","c1778b3c-5649-4e26-b937-fd00ffd58387","TCGA-A8-A097-01A-11R-A034-07","TCGA-A8-A097","Primary Tumor","EPHB2","ENSG00000133216",1089,3.8099,1.094,1.1417,"OK"
"TCGA-BRCA","427a04c9-9b48-49de-8a47-2adc4e1dd32a","TCGA-D8-A27H-01A-11R-A16F-07","TCGA-D8-A27H","Primary Tumor","JAK3","ENSG00000105639",672,6.0521,1.4989,1.6073,"OK"
"TCGA-BRCA","427a04c9-9b48-49de-8a47-2adc4e1dd32a","TCGA-D8-A27H-01A-11R-A16F-07","TCGA-D8-A27H","Primary Tumor","EPHB2","ENSG00000133216",1667,8.1724,2.024,2.1703,"OK"
"TCGA-BRCA","b9a1e2f1-e5c4-4855-9720-4c168474dd26","TCGA-BH-A0DL-11A-13R-A115-07","TCGA-BH-A0DL","Solid Tissue Normal","JAK3","ENSG00000105639",1484,11.9942,3.3385,3.2073,"OK"
"TCGA-BRCA","b9a1e2f1-e5c4-4855-9720-4c168474dd26","TCGA-BH-A0DL-11A-13R-A115-07","TCGA-BH-A0DL","Solid Tissue Normal","EPHB2","ENSG00000133216",477,2.0986,0.5841,0.5612,"OK"
"TCGA-BRCA","87b7171a-7340-4e1e-849b-c52351f23ab0","TCGA-A7-A4SE-01A-11R-A266-07","TCGA-A7-A4SE","Primary Tumor","JAK3","ENSG00000105639",565,9.9442,2.472,2.4442,"OK"
"TCGA-BRCA","87b7171a-7340-4e1e-849b-c52351f23ab0","TCGA-A7-A4SE-01A-11R-A266-07","TCGA-A7-A4SE","Primary Tumor","EPHB2","ENSG00000133216",677,6.4861,1.6123,1.5942,"OK"
"TCGA-BRCA","a04fdd52-6d4c-4dc6-b63d-fa67ecfe4744","TCGA-E2-A153-11A-31R-A12D-07","TCGA-E2-A153","Solid Tissue Normal","JAK3","ENSG00000105639",921,10.8317,3.0778,2.9328,"OK"
"TCGA-BRCA","a04fdd52-6d4c-4dc6-b63d-fa67ecfe4744","TCGA-E2-A153-11A-31R-A12D-07","TCGA-E2-A153","Solid Tissue Normal","EPHB2","ENSG00000133216",208,1.3316,0.3784,0.3605,"OK"
"TCGA-BRCA","0c3ddae2-366f-4b21-ab46-a2cfe1963e42","TCGA-A2-A1G6-01A-11R-A13Q-07","TCGA-A2-A1G6","Primary Tumor","JAK3","ENSG00000105639",837,8.1365,2.2223,2.0133,"OK"
"TCGA-BRCA","0c3ddae2-366f-4b21-ab46-a2cfe1963e42","TCGA-A2-A1G6-01A-11R-A13Q-07","TCGA-A2-A1G6","Primary Tumor","EPHB2","ENSG00000133216",268,1.4181,0.3873,0.3509,"OK"
"TCGA-BRCA","de98339e-9b13-4def-b3d9-234fdc784cec","TCGA-AC-A23H-01A-11R-A157-07","TCGA-AC-A23H","Primary Tumor","JAK3","ENSG00000105639",299,2.4787,0.6299,0.635,"OK"
"TCGA-BRCA","de98339e-9b13-4def-b3d9-234fdc784cec","TCGA-AC-A23H-01A-11R-A157-07","TCGA-AC-A23H","Primary Tumor","EPHB2","ENSG00000133216",1100,4.9638,1.2615,1.2716,"OK"
"TCGA-BRCA","17ff23ff-17b3-4ed1-b10c-2d922c045807","TCGA-BH-A1EX-01A-11R-A13Q-07","TCGA-BH-A1EX","Primary Tumor","JAK3","ENSG00000105639",922,5.6265,1.6082,1.5675,"OK"
"TCGA-BRCA","17ff23ff-17b3-4ed1-b10c-2d922c045807","TCGA-BH-A1EX-01A-11R-A13Q-07","TCGA-BH-A1EX","Primary Tumor","EPHB2","ENSG00000133216",957,3.179,0.9087,0.8856,"OK"
"TCGA-BRCA","a39993c2-0b95-4df1-b501-b1a746633449","TCGA-GM-A2DM-01A-11R-A180-07","TCGA-GM-A2DM","Primary Tumor","JAK3","ENSG00000105639",313,3.4203,0.864,0.8892,"OK"
"TCGA-BRCA","a39993c2-0b95-4df1-b501-b1a746633449","TCGA-GM-A2DM-01A-11R-A180-07","TCGA-GM-A2DM","Primary Tumor","EPHB2","ENSG00000133216",346,2.0581,0.5199,0.5351,"OK"
"TCGA-BRCA","0427af63-b665-4c57-874b-65222c200bfe","TCGA-AQ-A04L-01B-21R-A10J-07","TCGA-AQ-A04L","Primary Tumor","JAK3","ENSG00000105639",318,2.5127,0.8216,0.9492,"OK"
"TCGA-BRCA","0427af63-b665-4c57-874b-65222c200bfe","TCGA-AQ-A04L-01B-21R-A10J-07","TCGA-AQ-A04L","Primary Tumor","EPHB2","ENSG00000133216",269,1.157,0.3783,0.4371,"OK"
"TCGA-BRCA","c96ef17c-52c1-43d9-a7e5-730fd8f3641f","TCGA-A2-A0CY-01A-12R-A034-07","TCGA-A2-A0CY","Primary Tumor","JAK3","ENSG00000105639",1052,8.4693,3.384,4.7342,"OK"
"TCGA-BRCA","c96ef17c-52c1-43d9-a7e5-730fd8f3641f","TCGA-A2-A0CY-01A-12R-A034-07","TCGA-A2-A0CY","Primary Tumor","EPHB2","ENSG00000133216",144,0.6311,0.2521,0.3528,"OK"
"TCGA-BRCA","c84958db-e7a3-4cd5-9b5e-a5435a86021d","TCGA-BH-A1EO-01A-11R-A137-07","TCGA-BH-A1EO","Primary Tumor","JAK3","ENSG00000105639",351,6.1545,1.4359,1.4478,"OK"
"TCGA-BRCA","c84958db-e7a3-4cd5-9b5e-a5435a86021d","TCGA-BH-A1EO-01A-11R-A137-07","TCGA-BH-A1EO","Primary Tumor","EPHB2","ENSG00000133216",1286,12.2745,2.8637,2.8875,"OK"
"TCGA-BRCA","fd371070-c312-4eca-b3da-d41b1c8a86a7","TCGA-D8-A13Z-01A-11R-A115-07","TCGA-D8-A13Z","Primary Tumor","JAK3","ENSG00000105639",1383,10.6978,2.8372,2.7592,"OK"
"TCGA-BRCA","fd371070-c312-4eca-b3da-d41b1c8a86a7","TCGA-D8-A13Z-01A-11R-A115-07","TCGA-D8-A13Z","Primary Tumor","EPHB2","ENSG00000133216",1560,6.5685,1.742,1.6942,"OK"
"TCGA-BRCA","4ad2cbb3-5bca-462b-af1f-8a292c317722","TCGA-GM-A2DH-01A-11R-A180-07","TCGA-GM-A2DH","Primary Tumor","JAK3","ENSG00000105639",2481,20.663,5.2716,4.6102,"OK"
"TCGA-BRCA","4ad2cbb3-5bca-462b-af1f-8a292c317722","TCGA-GM-A2DH-01A-11R-A180-07","TCGA-GM-A2DH","Primary Tumor","EPHB2","ENSG00000133216",2872,13.0204,3.3218,2.905,"OK"
"TCGA-BRCA","dbbacb2c-b675-4a35-a6ff-157865f24945","TCGA-BH-A18S-01A-11R-A12D-07","TCGA-BH-A18S","Primary Tumor","JAK3","ENSG00000105639",159,1.3246,0.4037,0.3801,"OK"
"TCGA-BRCA","dbbacb2c-b675-4a35-a6ff-157865f24945","TCGA-BH-A18S-01A-11R-A12D-07","TCGA-BH-A18S","Primary Tumor","EPHB2","ENSG00000133216",251,1.1383,0.3469,0.3266,"OK"
"TCGA-BRCA","0710056c-2f04-4182-90ca-45492dd6444c","TCGA-B6-A0I9-01A-11R-A034-07","TCGA-B6-A0I9","Primary Tumor","JAK3","ENSG00000105639",595,4.7237,1.3461,1.3803,"OK"
"TCGA-BRCA","0710056c-2f04-4182-90ca-45492dd6444c","TCGA-B6-A0I9-01A-11R-A034-07","TCGA-B6-A0I9","Primary Tumor","EPHB2","ENSG00000133216",377,1.6292,0.4643,0.4761,"OK"
"TCGA-BRCA","1852f5d0-ce76-4f0d-87a7-0383f338c96b","TCGA-B6-A0I1-01A-11R-A21T-07","TCGA-B6-A0I1","Primary Tumor","JAK3","ENSG00000105639",234,1.576,0.5244,0.581,"OK"
"TCGA-BRCA","1852f5d0-ce76-4f0d-87a7-0383f338c96b","TCGA-B6-A0I1-01A-11R-A21T-07","TCGA-B6-A0I1","Primary Tumor","EPHB2","ENSG00000133216",2263,8.2963,2.7604,3.0587,"OK"
"TCGA-BRCA","4f464ced-080f-41f1-9a00-955db0d5fda6","TCGA-BH-A0B9-01A-11R-A056-07","TCGA-BH-A0B9","Primary Tumor","JAK3","ENSG00000105639",3885,21.9145,6.2439,6.549,"OK"
"TCGA-BRCA","4f464ced-080f-41f1-9a00-955db0d5fda6","TCGA-BH-A0B9-01A-11R-A056-07","TCGA-BH-A0B9","Primary Tumor","EPHB2","ENSG00000133216",974,2.9907,0.8521,0.8937,"OK"
"TCGA-BRCA","8c6fa126-82a0-4290-a657-8466959585c4","TCGA-A2-A1FV-01A-11R-A13Q-07","TCGA-A2-A1FV","Primary Tumor","JAK3","ENSG00000105639",196,1.2893,0.4036,0.4112,"OK"
"TCGA-BRCA","8c6fa126-82a0-4290-a657-8466959585c4","TCGA-A2-A1FV-01A-11R-A13Q-07","TCGA-A2-A1FV","Primary Tumor","EPHB2","ENSG00000133216",692,2.4779,0.7757,0.7903,"OK"
"TCGA-BRCA","10d1a1f0-c89b-4b1e-93fa-7c6fd7f5bb8f","TCGA-AN-A0XL-01A-11R-A10J-07","TCGA-AN-A0XL","Primary Tumor","JAK3","ENSG00000105639",297,3.0329,0.8229,0.7701,"OK"
"TCGA-BRCA","10d1a1f0-c89b-4b1e-93fa-7c6fd7f5bb8f","TCGA-AN-A0XL-01A-11R-A10J-07","TCGA-AN-A0XL","Primary Tumor","EPHB2","ENSG00000133216",583,3.2408,0.8793,0.8229,"OK"
"TCGA-BRCA","b70b68a1-28c4-4ed3-a04c-b622e583f10b","TCGA-BH-A0DZ-11A-22R-A089-07","TCGA-BH-A0DZ","Solid Tissue Normal","JAK3","ENSG00000105639",464,4.9961,1.4986,1.5357,"OK"
"TCGA-BRCA","b70b68a1-28c4-4ed3-a04c-b622e583f10b","TCGA-BH-A0DZ-11A-22R-A089-07","TCGA-BH-A0DZ","Solid Tissue Normal","EPHB2","ENSG00000133216",353,2.069,0.6206,0.636,"OK"
"TCGA-BRCA","9928c491-426a-4507-8ddd-999d6b892e29","TCGA-A7-A3J1-01A-11R-A213-07","TCGA-A7-A3J1","Primary Tumor","JAK3","ENSG00000105639",2061,15.6462,4.274,3.8457,"OK"
"TCGA-BRCA","9928c491-426a-4507-8ddd-999d6b892e29","TCGA-A7-A3J1-01A-11R-A213-07","TCGA-A7-A3J1","Primary Tumor","EPHB2","ENSG00000133216",1842,7.6119,2.0793,1.871,"OK"
"TCGA-BRCA","3ecfecef-4180-4b7a-8d9a-5532b47ef500","TCGA-D8-A145-01A-11R-A115-07","TCGA-D8-A145","Primary Tumor","JAK3","ENSG00000105639",682,7.116,2.1501,1.925,"OK"
"TCGA-BRCA","3ecfecef-4180-4b7a-8d9a-5532b47ef500","TCGA-D8-A145-01A-11R-A115-07","TCGA-D8-A145","Primary Tumor","EPHB2","ENSG00000133216",601,3.4135,1.0314,0.9234,"OK"
"TCGA-BRCA","1320db11-22a5-417f-8ec7-65c0bf4681a2","TCGA-BH-A0AY-11A-23R-A089-07","TCGA-BH-A0AY","Solid Tissue Normal","JAK3","ENSG00000105639",391,4.0099,1.2268,1.1915,"OK"
"TCGA-BRCA","1320db11-22a5-417f-8ec7-65c0bf4681a2","TCGA-BH-A0AY-11A-23R-A089-07","TCGA-BH-A0AY","Solid Tissue Normal","EPHB2","ENSG00000133216",288,1.6077,0.4919,0.4777,"OK"
"TCGA-BRCA","e21262db-a694-4461-b1b0-e52c0891113a","TCGA-A2-A0CS-01A-11R-A115-07","TCGA-A2-A0CS","Primary Tumor","JAK3","ENSG00000105639",158,1.8405,0.5249,0.549,"OK"
"TCGA-BRCA","e21262db-a694-4461-b1b0-e52c0891113a","TCGA-A2-A0CS-01A-11R-A115-07","TCGA-A2-A0CS","Primary Tumor","EPHB2","ENSG00000133216",468,2.9676,0.8463,0.8851,"OK"
"TCGA-BRCA","fc0a2d23-31a3-4aab-bdd9-0abb51880043","TCGA-AN-A0AJ-01A-11R-A00Z-07","TCGA-AN-A0AJ","Primary Tumor","JAK3","ENSG00000105639",1284,10.0318,2.7273,2.7875,"OK"
"TCGA-BRCA","fc0a2d23-31a3-4aab-bdd9-0abb51880043","TCGA-AN-A0AJ-01A-11R-A00Z-07","TCGA-AN-A0AJ","Primary Tumor","EPHB2","ENSG00000133216",534,2.271,0.6174,0.6311,"OK"
"TCGA-BRCA","287a036d-5b2d-4faf-93a0-cf0be006fa6b","TCGA-BH-A0DV-01A-21R-A12P-07","TCGA-BH-A0DV","Primary Tumor","JAK3","ENSG00000105639",838,6.2791,1.6695,1.8239,"OK"
"TCGA-BRCA","287a036d-5b2d-4faf-93a0-cf0be006fa6b","TCGA-BH-A0DV-01A-21R-A12P-07","TCGA-BH-A0DV","Primary Tumor","EPHB2","ENSG00000133216",1536,6.265,1.6658,1.8198,"OK"
"TCGA-BRCA","a6f9b537-d843-4181-9ba8-712c44986581","TCGA-D8-A1Y1-01A-21R-A14M-07","TCGA-D8-A1Y1","Primary Tumor","JAK3","ENSG00000105639",437,3.0901,0.8281,0.8467,"OK"
"TCGA-BRCA","a6f9b537-d843-4181-9ba8-712c44986581","TCGA-D8-A1Y1-01A-21R-A14M-07","TCGA-D8-A1Y1","Primary Tumor","EPHB2","ENSG00000133216",909,3.4989,0.9376,0.9587,"OK"
"TCGA-BRCA","d67b8114-b70f-4e69-bae5-4f2f982c4b1b","TCGA-LD-A66U-01A-11R-A31O-07","TCGA-LD-A66U","Primary Tumor","JAK3","ENSG00000105639",1448,12.0643,3.7511,4.0307,"OK"
"TCGA-BRCA","d67b8114-b70f-4e69-bae5-4f2f982c4b1b","TCGA-LD-A66U-01A-11R-A31O-07","TCGA-LD-A66U","Primary Tumor","EPHB2","ENSG00000133216",570,2.5851,0.8038,0.8637,"OK"
"TCGA-BRCA","150cf3db-44a8-4553-a648-66913d68adde","TCGA-AC-A3QQ-01B-06R-A22O-07","TCGA-AC-A3QQ","Primary Tumor","JAK3","ENSG00000105639",397,4.5468,2.8795,3.5238,"OK"
"TCGA-BRCA","150cf3db-44a8-4553-a648-66913d68adde","TCGA-AC-A3QQ-01B-06R-A22O-07","TCGA-AC-A3QQ","Primary Tumor","EPHB2","ENSG00000133216",217,1.3529,0.8567,1.0485,"OK"
"TCGA-BRCA","f88ba6a1-27bf-43fa-a2c7-05db1eb9e8ea","TCGA-AR-A1AO-01A-11R-A12P-07","TCGA-AR-A1AO","Primary Tumor","JAK3","ENSG00000105639",2750,20.6976,6.1735,6.3168,"OK"
"TCGA-BRCA","f88ba6a1-27bf-43fa-a2c7-05db1eb9e8ea","TCGA-AR-A1AO-01A-11R-A12P-07","TCGA-AR-A1AO","Primary Tumor","EPHB2","ENSG00000133216",1806,7.3991,2.2069,2.2582,"OK"
"TCGA-BRCA","7d496f9f-8a04-496a-ad25-68b1b72f864a","TCGA-D8-A1XK-01A-21R-A14M-07","TCGA-D8-A1XK","Primary Tumor","JAK3","ENSG00000105639",812,6.639,1.7128,1.6453,"OK"
"TCGA-BRCA","7d496f9f-8a04-496a-ad25-68b1b72f864a","TCGA-D8-A1XK-01A-21R-A14M-07","TCGA-D8-A1XK","Primary Tumor","EPHB2","ENSG00000133216",629,2.7994,0.7222,0.6938,"OK"
"TCGA-BRCA","da8c5f1e-a4e3-46bd-adb3-ce758e654983","TCGA-AQ-A54O-01A-11R-A266-07","TCGA-AQ-A54O","Primary Tumor","JAK3","ENSG00000105639",239,2.3906,0.9871,1.0129,"OK"
"TCGA-BRCA","da8c5f1e-a4e3-46bd-adb3-ce758e654983","TCGA-AQ-A54O-01A-11R-A266-07","TCGA-AQ-A54O","Primary Tumor","EPHB2","ENSG00000133216",384,2.0908,0.8633,0.8859,"OK"
"TCGA-BRCA","f24d6e88-634e-4d86-b993-76a40f1190d0","TCGA-BH-A0AU-11A-11R-A12P-07","TCGA-BH-A0AU","Solid Tissue Normal","JAK3","ENSG00000105639",645,7.2898,2.0038,1.8309,"OK"
"TCGA-BRCA","f24d6e88-634e-4d86-b993-76a40f1190d0","TCGA-BH-A0AU-11A-11R-A12P-07","TCGA-BH-A0AU","Solid Tissue Normal","EPHB2","ENSG00000133216",139,0.8552,0.2351,0.2148,"OK"
"TCGA-BRCA","467cc312-373e-4655-a07e-533ccb133b22","TCGA-E9-A1RD-01A-11R-A157-07","TCGA-E9-A1RD","Primary Tumor","JAK3","ENSG00000105639",304,2.1498,0.5757,0.5603,"OK"
"TCGA-BRCA","467cc312-373e-4655-a07e-533ccb133b22","TCGA-E9-A1RD-01A-11R-A157-07","TCGA-E9-A1RD","Primary Tumor","EPHB2","ENSG00000133216",699,2.6907,0.7206,0.7013,"OK"
"TCGA-BRCA","4376b78e-bfec-4142-8407-b967883d7b6b","TCGA-E9-A1RD-11A-33R-A157-07","TCGA-E9-A1RD","Solid Tissue Normal","JAK3","ENSG00000105639",543,3.4006,1.0566,1.2015,"OK"
"TCGA-BRCA","4376b78e-bfec-4142-8407-b967883d7b6b","TCGA-E9-A1RD-11A-33R-A157-07","TCGA-E9-A1RD","Solid Tissue Normal","EPHB2","ENSG00000133216",475,1.6193,0.5031,0.5721,"OK"
"TCGA-BRCA","b3eb0ef4-66e8-48df-9acc-fd252dc2ac61","TCGA-E2-A573-01A-11R-A29R-07","TCGA-E2-A573","Primary Tumor","JAK3","ENSG00000105639",1570,13.8899,4.9788,4.8693,"OK"
"TCGA-BRCA","b3eb0ef4-66e8-48df-9acc-fd252dc2ac61","TCGA-E2-A573-01A-11R-A29R-07","TCGA-E2-A573","Primary Tumor","EPHB2","ENSG00000133216",2342,11.2787,4.0429,3.9539,"OK"
"TCGA-BRCA","d14d5953-f379-4adb-9a1b-028f91b1a9e6","TCGA-A2-A4S3-01A-21R-A266-07","TCGA-A2-A4S3","Primary Tumor","JAK3","ENSG00000105639",1119,15.5202,4.6411,4.4583,"OK"
"TCGA-BRCA","d14d5953-f379-4adb-9a1b-028f91b1a9e6","TCGA-A2-A4S3-01A-21R-A266-07","TCGA-A2-A4S3","Primary Tumor","EPHB2","ENSG00000133216",540,4.0769,1.2191,1.1711,"OK"
"TCGA-BRCA","e4e099ea-7207-48b8-a578-d5e6d83054b0","TCGA-A8-A0A7-01A-11R-A00Z-07","TCGA-A8-A0A7","Primary Tumor","JAK3","ENSG00000105639",2920,19.0715,7.8257,8.2141,"OK"
"TCGA-BRCA","e4e099ea-7207-48b8-a578-d5e6d83054b0","TCGA-A8-A0A7-01A-11R-A00Z-07","TCGA-A8-A0A7","Primary Tumor","EPHB2","ENSG00000133216",1840,6.5417,2.6843,2.8175,"OK"
"TCGA-BRCA","5b318f75-dda6-4410-bfc0-2fd52030cae7","TCGA-E2-A14O-01A-31R-A115-07","TCGA-E2-A14O","Primary Tumor","JAK3","ENSG00000105639",239,1.8355,0.6283,0.7128,"OK"
"TCGA-BRCA","5b318f75-dda6-4410-bfc0-2fd52030cae7","TCGA-E2-A14O-01A-31R-A115-07","TCGA-E2-A14O","Primary Tumor","EPHB2","ENSG00000133216",291,1.2165,0.4165,0.4724,"OK"
"TCGA-BRCA","3208ca18-f70a-415e-8d10-5e9cb8a24b52","TCGA-AC-A6IW-01A-12R-A33J-07","TCGA-AC-A6IW","Primary Tumor","JAK3","ENSG00000105639",2096,14.7451,4.6767,4.993,"OK"
"TCGA-BRCA","3208ca18-f70a-415e-8d10-5e9cb8a24b52","TCGA-AC-A6IW-01A-12R-A33J-07","TCGA-AC-A6IW","Primary Tumor","EPHB2","ENSG00000133216",2267,8.6812,2.7534,2.9396,"OK"
"TCGA-BRCA","3974a62d-d399-42f3-b550-336e793b0cfe","TCGA-A2-A3XZ-01A-42R-A239-07","TCGA-A2-A3XZ","Primary Tumor","JAK3","ENSG00000105639",3485,28.0973,8.8871,8.6889,"OK"
"TCGA-BRCA","3974a62d-d399-42f3-b550-336e793b0cfe","TCGA-A2-A3XZ-01A-42R-A239-07","TCGA-A2-A3XZ","Primary Tumor","EPHB2","ENSG00000133216",1457,6.3943,2.0225,1.9774,"OK"
